"","detectedstate","dateannounced","numberofcases"
"368","Telangana","05/04/2020",62
"369","Telangana","06/04/2020",30
"370","Telangana","07/04/2020",40
"371","Telangana","08/04/2020",49
"372","Telangana","14/03/2020",1
"373","Telangana","15/03/2020",1
"374","Telangana","16/03/2020",1
"375","Telangana","17/03/2020",1
"376","Telangana","18/03/2020",8
"377","Telangana","19/03/2020",3
"378","Telangana","20/03/2020",3
"379","Telangana","21/03/2020",2
"380","Telangana","22/03/2020",6
"381","Telangana","23/03/2020",6
"382","Telangana","24/03/2020",6
"383","Telangana","25/03/2020",2
"384","Telangana","26/03/2020",4
"385","Telangana","27/03/2020",14
"386","Telangana","28/03/2020",8
"387","Telangana","29/03/2020",3
"388","Telangana","30/03/2020",7
"389","Telangana","31/03/2020",20
"390","Tripura","06/04/2020",1
"391","Uttar Pradesh","01/04/2020",13
"392","Uttar Pradesh","02/04/2020",11
"393","Uttar Pradesh","03/04/2020",46
"394","Uttar Pradesh","04/03/2020",7
"395","Uttar Pradesh","04/04/2020",60
"396","Uttar Pradesh","05/03/2020",1
"397","Uttar Pradesh","05/04/2020",44
"398","Uttar Pradesh","06/04/2020",27
"399","Uttar Pradesh","07/04/2020",27
"400","Uttar Pradesh","08/04/2020",29
"401","Uttar Pradesh","09/03/2020",2
"402","Uttar Pradesh","12/03/2020",2
"403","Uttar Pradesh","13/03/2020",1
"404","Uttar Pradesh","17/03/2020",2
"405","Uttar Pradesh","18/03/2020",2
"406","Uttar Pradesh","19/03/2020",3
"407","Uttar Pradesh","20/03/2020",4
"408","Uttar Pradesh","21/03/2020",4
"409","Uttar Pradesh","22/03/2020",2
"410","Uttar Pradesh","23/03/2020",4
"411","Uttar Pradesh","24/03/2020",1
"412","Uttar Pradesh","25/03/2020",3
"413","Uttar Pradesh","26/03/2020",4
"414","Uttar Pradesh","27/03/2020",7
"415","Uttar Pradesh","28/03/2020",16
"416","Uttar Pradesh","29/03/2020",7
"417","Uttar Pradesh","30/03/2020",24
"418","Uttar Pradesh","31/03/2020",8
"419","Uttarakhand","02/04/2020",3
"420","Uttarakhand","03/04/2020",6
"421","Uttarakhand","04/04/2020",6
"422","Uttarakhand","05/04/2020",4
"423","Uttarakhand","06/04/2020",5
"424","Uttarakhand","08/04/2020",4
"425","Uttarakhand","15/03/2020",1
"426","Uttarakhand","19/03/2020",2
"427","Uttarakhand","23/03/2020",1
"428","Uttarakhand","25/03/2020",1
"429","Uttarakhand","28/03/2020",1
"430","Uttarakhand","29/03/2020",1
"431","West Bengal","02/04/2020",16
"432","West Bengal","05/04/2020",27
"433","West Bengal","07/04/2020",11
"434","West Bengal","08/04/2020",8
"435","West Bengal","17/03/2020",1
"436","West Bengal","20/03/2020",1
"437","West Bengal","21/03/2020",2
"438","West Bengal","22/03/2020",3
"439","West Bengal","24/03/2020",2
"440","West Bengal","26/03/2020",1
"441","West Bengal","27/03/2020",5
"442","West Bengal","28/03/2020",3
"443","West Bengal","29/03/2020",3
"444","West Bengal","30/03/2020",1
"445","West Bengal","31/03/2020",15
