"","detectedstate","dateannounced","numberofcases"
"369","Tamil Nadu","05/04/2020",86
"370","Tamil Nadu","06/04/2020",50
"371","Tamil Nadu","07/03/2020",1
"372","Tamil Nadu","07/04/2020",69
"373","Tamil Nadu","08/04/2020",48
"374","Tamil Nadu","09/04/2020",96
"375","Tamil Nadu","18/03/2020",1
"376","Tamil Nadu","19/03/2020",1
"377","Tamil Nadu","21/03/2020",3
"378","Tamil Nadu","22/03/2020",3
"379","Tamil Nadu","23/03/2020",3
"380","Tamil Nadu","24/03/2020",6
"381","Tamil Nadu","25/03/2020",8
"382","Tamil Nadu","26/03/2020",3
"383","Tamil Nadu","27/03/2020",9
"384","Tamil Nadu","28/03/2020",4
"385","Tamil Nadu","29/03/2020",8
"386","Tamil Nadu","30/03/2020",17
"387","Tamil Nadu","31/03/2020",57
"388","Telangana","01/04/2020",30
"389","Telangana","02/03/2020",1
"390","Telangana","02/04/2020",27
"391","Telangana","03/04/2020",75
"392","Telangana","04/04/2020",43
"393","Telangana","05/04/2020",62
"394","Telangana","06/04/2020",30
"395","Telangana","07/04/2020",40
"396","Telangana","08/04/2020",49
"397","Telangana","09/04/2020",18
"398","Telangana","14/03/2020",1
"399","Telangana","15/03/2020",1
"400","Telangana","16/03/2020",1
"401","Telangana","17/03/2020",1
"402","Telangana","18/03/2020",8
"403","Telangana","19/03/2020",3
"404","Telangana","20/03/2020",3
"405","Telangana","21/03/2020",2
"406","Telangana","22/03/2020",6
"407","Telangana","23/03/2020",6
"408","Telangana","24/03/2020",6
"409","Telangana","25/03/2020",2
"410","Telangana","26/03/2020",4
"411","Telangana","27/03/2020",14
"412","Telangana","28/03/2020",8
"413","Telangana","29/03/2020",3
"414","Telangana","30/03/2020",7
"415","Telangana","31/03/2020",20
"416","Tripura","06/04/2020",1
"417","Uttar Pradesh","01/04/2020",13
"418","Uttar Pradesh","02/04/2020",11
"419","Uttar Pradesh","03/04/2020",46
"420","Uttar Pradesh","04/03/2020",7
"421","Uttar Pradesh","04/04/2020",60
"422","Uttar Pradesh","05/03/2020",1
"423","Uttar Pradesh","05/04/2020",44
"424","Uttar Pradesh","06/04/2020",27
"425","Uttar Pradesh","07/04/2020",27
"426","Uttar Pradesh","08/04/2020",29
"427","Uttar Pradesh","09/03/2020",2
"428","Uttar Pradesh","09/04/2020",49
"429","Uttar Pradesh","12/03/2020",2
"430","Uttar Pradesh","13/03/2020",1
"431","Uttar Pradesh","17/03/2020",2
"432","Uttar Pradesh","18/03/2020",2
"433","Uttar Pradesh","19/03/2020",3
"434","Uttar Pradesh","20/03/2020",4
"435","Uttar Pradesh","21/03/2020",4
"436","Uttar Pradesh","22/03/2020",2
"437","Uttar Pradesh","23/03/2020",4
"438","Uttar Pradesh","24/03/2020",1
"439","Uttar Pradesh","25/03/2020",3
"440","Uttar Pradesh","26/03/2020",4
"441","Uttar Pradesh","27/03/2020",7
"442","Uttar Pradesh","28/03/2020",16
"443","Uttar Pradesh","29/03/2020",7
"444","Uttar Pradesh","30/03/2020",24
"445","Uttar Pradesh","31/03/2020",8
"446","Uttarakhand","02/04/2020",3
"447","Uttarakhand","03/04/2020",6
"448","Uttarakhand","04/04/2020",6
"449","Uttarakhand","05/04/2020",4
"450","Uttarakhand","06/04/2020",5
"451","Uttarakhand","08/04/2020",4
"452","Uttarakhand","15/03/2020",1
"453","Uttarakhand","19/03/2020",2
"454","Uttarakhand","23/03/2020",1
"455","Uttarakhand","25/03/2020",1
"456","Uttarakhand","28/03/2020",1
"457","Uttarakhand","29/03/2020",1
"458","West Bengal","02/04/2020",16
"459","West Bengal","05/04/2020",27
"460","West Bengal","07/04/2020",11
"461","West Bengal","08/04/2020",8
"462","West Bengal","09/04/2020",4
"463","West Bengal","10/04/2020",13
"464","West Bengal","17/03/2020",1
"465","West Bengal","20/03/2020",1
"466","West Bengal","21/03/2020",2
"467","West Bengal","22/03/2020",3
"468","West Bengal","24/03/2020",2
"469","West Bengal","26/03/2020",1
"470","West Bengal","27/03/2020",5
"471","West Bengal","28/03/2020",3
"472","West Bengal","29/03/2020",3
"473","West Bengal","30/03/2020",1
"474","West Bengal","31/03/2020",15
