"","detectedstate","dateannounced","numberofcases"
"370","Rajasthan","11/04/2020",117
"371","Rajasthan","14/03/2020",1
"372","Rajasthan","18/03/2020",3
"373","Rajasthan","19/03/2020",2
"374","Rajasthan","20/03/2020",8
"375","Rajasthan","21/03/2020",7
"376","Rajasthan","22/03/2020",5
"377","Rajasthan","23/03/2020",3
"378","Rajasthan","25/03/2020",6
"379","Rajasthan","26/03/2020",5
"380","Rajasthan","27/03/2020",7
"381","Rajasthan","28/03/2020",4
"382","Rajasthan","29/03/2020",5
"383","Rajasthan","30/03/2020",20
"384","Rajasthan","31/03/2020",14
"385","Tamil Nadu","01/04/2020",110
"386","Tamil Nadu","02/04/2020",75
"387","Tamil Nadu","03/04/2020",102
"388","Tamil Nadu","04/04/2020",74
"389","Tamil Nadu","05/04/2020",86
"390","Tamil Nadu","06/04/2020",50
"391","Tamil Nadu","07/03/2020",1
"392","Tamil Nadu","07/04/2020",69
"393","Tamil Nadu","08/04/2020",48
"394","Tamil Nadu","09/04/2020",96
"395","Tamil Nadu","10/04/2020",77
"396","Tamil Nadu","18/03/2020",1
"397","Tamil Nadu","19/03/2020",1
"398","Tamil Nadu","21/03/2020",3
"399","Tamil Nadu","22/03/2020",3
"400","Tamil Nadu","23/03/2020",3
"401","Tamil Nadu","24/03/2020",6
"402","Tamil Nadu","25/03/2020",8
"403","Tamil Nadu","26/03/2020",3
"404","Tamil Nadu","27/03/2020",9
"405","Tamil Nadu","28/03/2020",4
"406","Tamil Nadu","29/03/2020",8
"407","Tamil Nadu","30/03/2020",17
"408","Tamil Nadu","31/03/2020",57
"409","Telangana","01/04/2020",30
"410","Telangana","02/03/2020",1
"411","Telangana","02/04/2020",27
"412","Telangana","03/04/2020",75
"413","Telangana","04/04/2020",43
"414","Telangana","05/04/2020",62
"415","Telangana","06/04/2020",30
"416","Telangana","07/04/2020",40
"417","Telangana","08/04/2020",49
"418","Telangana","09/04/2020",18
"419","Telangana","10/04/2020",16
"420","Telangana","14/03/2020",1
"421","Telangana","15/03/2020",1
"422","Telangana","16/03/2020",1
"423","Telangana","17/03/2020",1
"424","Telangana","18/03/2020",8
"425","Telangana","19/03/2020",3
"426","Telangana","20/03/2020",3
"427","Telangana","21/03/2020",2
"428","Telangana","22/03/2020",6
"429","Telangana","23/03/2020",6
"430","Telangana","24/03/2020",6
"431","Telangana","25/03/2020",2
"432","Telangana","26/03/2020",4
"433","Telangana","27/03/2020",14
"434","Telangana","28/03/2020",8
"435","Telangana","29/03/2020",3
"436","Telangana","30/03/2020",7
"437","Telangana","31/03/2020",20
"438","Tripura","06/04/2020",1
"439","Tripura","10/04/2020",1
"440","Uttar Pradesh","01/04/2020",13
"441","Uttar Pradesh","02/04/2020",11
"442","Uttar Pradesh","03/04/2020",46
"443","Uttar Pradesh","04/03/2020",7
"444","Uttar Pradesh","04/04/2020",60
"445","Uttar Pradesh","05/03/2020",1
"446","Uttar Pradesh","05/04/2020",44
"447","Uttar Pradesh","06/04/2020",27
"448","Uttar Pradesh","07/04/2020",27
"449","Uttar Pradesh","08/04/2020",29
"450","Uttar Pradesh","09/03/2020",2
"451","Uttar Pradesh","09/04/2020",49
"452","Uttar Pradesh","10/04/2020",23
"453","Uttar Pradesh","12/03/2020",2
"454","Uttar Pradesh","13/03/2020",1
"455","Uttar Pradesh","17/03/2020",2
"456","Uttar Pradesh","18/03/2020",2
"457","Uttar Pradesh","19/03/2020",3
"458","Uttar Pradesh","20/03/2020",4
"459","Uttar Pradesh","21/03/2020",4
"460","Uttar Pradesh","22/03/2020",2
"461","Uttar Pradesh","23/03/2020",4
"462","Uttar Pradesh","24/03/2020",1
"463","Uttar Pradesh","25/03/2020",3
"464","Uttar Pradesh","26/03/2020",4
"465","Uttar Pradesh","27/03/2020",7
"466","Uttar Pradesh","28/03/2020",16
"467","Uttar Pradesh","29/03/2020",7
"468","Uttar Pradesh","30/03/2020",24
"469","Uttar Pradesh","31/03/2020",8
"470","Uttarakhand","02/04/2020",3
"471","Uttarakhand","03/04/2020",6
"472","Uttarakhand","04/04/2020",6
"473","Uttarakhand","05/04/2020",4
"474","Uttarakhand","06/04/2020",5
"475","Uttarakhand","08/04/2020",4
"476","Uttarakhand","15/03/2020",1
"477","Uttarakhand","19/03/2020",2
"478","Uttarakhand","23/03/2020",1
"479","Uttarakhand","25/03/2020",1
"480","Uttarakhand","28/03/2020",1
"481","Uttarakhand","29/03/2020",1
"482","West Bengal","02/04/2020",16
"483","West Bengal","05/04/2020",27
"484","West Bengal","07/04/2020",11
"485","West Bengal","08/04/2020",8
"486","West Bengal","09/04/2020",4
"487","West Bengal","10/04/2020",13
"488","West Bengal","17/03/2020",1
"489","West Bengal","20/03/2020",1
"490","West Bengal","21/03/2020",2
"491","West Bengal","22/03/2020",3
"492","West Bengal","24/03/2020",2
"493","West Bengal","26/03/2020",1
"494","West Bengal","27/03/2020",5
"495","West Bengal","28/03/2020",3
"496","West Bengal","29/03/2020",3
"497","West Bengal","30/03/2020",1
"498","West Bengal","31/03/2020",15
