"","detectedstate","dateannounced","numberofcases"
"368","Telangana","16/03/2020",1
"369","Telangana","17/03/2020",1
"370","Telangana","18/03/2020",8
"371","Telangana","19/03/2020",3
"372","Telangana","20/03/2020",3
"373","Telangana","21/03/2020",2
"374","Telangana","22/03/2020",6
"375","Telangana","23/03/2020",6
"376","Telangana","24/03/2020",6
"377","Telangana","25/03/2020",2
"378","Telangana","26/03/2020",4
"379","Telangana","27/03/2020",14
"380","Telangana","28/03/2020",8
"381","Telangana","29/03/2020",3
"382","Telangana","30/03/2020",7
"383","Telangana","31/03/2020",20
"384","Tripura","06/04/2020",1
"385","Uttar Pradesh","01/04/2020",13
"386","Uttar Pradesh","02/04/2020",11
"387","Uttar Pradesh","03/04/2020",46
"388","Uttar Pradesh","04/03/2020",7
"389","Uttar Pradesh","04/04/2020",60
"390","Uttar Pradesh","05/03/2020",1
"391","Uttar Pradesh","05/04/2020",44
"392","Uttar Pradesh","06/04/2020",27
"393","Uttar Pradesh","07/04/2020",27
"394","Uttar Pradesh","09/03/2020",2
"395","Uttar Pradesh","12/03/2020",2
"396","Uttar Pradesh","13/03/2020",1
"397","Uttar Pradesh","17/03/2020",2
"398","Uttar Pradesh","18/03/2020",2
"399","Uttar Pradesh","19/03/2020",3
"400","Uttar Pradesh","20/03/2020",4
"401","Uttar Pradesh","21/03/2020",4
"402","Uttar Pradesh","22/03/2020",2
"403","Uttar Pradesh","23/03/2020",4
"404","Uttar Pradesh","24/03/2020",1
"405","Uttar Pradesh","25/03/2020",3
"406","Uttar Pradesh","26/03/2020",4
"407","Uttar Pradesh","27/03/2020",7
"408","Uttar Pradesh","28/03/2020",16
"409","Uttar Pradesh","29/03/2020",7
"410","Uttar Pradesh","30/03/2020",24
"411","Uttar Pradesh","31/03/2020",8
"412","Uttarakhand","02/04/2020",3
"413","Uttarakhand","03/04/2020",6
"414","Uttarakhand","04/04/2020",6
"415","Uttarakhand","05/04/2020",4
"416","Uttarakhand","06/04/2020",5
"417","Uttarakhand","08/04/2020",1
"418","Uttarakhand","15/03/2020",1
"419","Uttarakhand","19/03/2020",2
"420","Uttarakhand","23/03/2020",1
"421","Uttarakhand","25/03/2020",1
"422","Uttarakhand","28/03/2020",1
"423","Uttarakhand","29/03/2020",1
"424","West Bengal","02/04/2020",16
"425","West Bengal","05/04/2020",27
"426","West Bengal","07/04/2020",11
"427","West Bengal","08/04/2020",8
"428","West Bengal","17/03/2020",1
"429","West Bengal","20/03/2020",1
"430","West Bengal","21/03/2020",2
"431","West Bengal","22/03/2020",3
"432","West Bengal","24/03/2020",2
"433","West Bengal","26/03/2020",1
"434","West Bengal","27/03/2020",5
"435","West Bengal","28/03/2020",3
"436","West Bengal","29/03/2020",3
"437","West Bengal","30/03/2020",1
"438","West Bengal","31/03/2020",15
