"","detectedstate","dateannounced","numberofcases"
"370","Rajasthan","21/03/2020",7
"371","Rajasthan","22/03/2020",5
"372","Rajasthan","23/03/2020",3
"373","Rajasthan","25/03/2020",6
"374","Rajasthan","26/03/2020",5
"375","Rajasthan","27/03/2020",7
"376","Rajasthan","28/03/2020",4
"377","Rajasthan","29/03/2020",5
"378","Rajasthan","30/03/2020",20
"379","Rajasthan","31/03/2020",14
"380","Tamil Nadu","01/04/2020",110
"381","Tamil Nadu","02/04/2020",75
"382","Tamil Nadu","03/04/2020",102
"383","Tamil Nadu","04/04/2020",74
"384","Tamil Nadu","05/04/2020",86
"385","Tamil Nadu","06/04/2020",50
"386","Tamil Nadu","07/03/2020",1
"387","Tamil Nadu","07/04/2020",69
"388","Tamil Nadu","08/04/2020",48
"389","Tamil Nadu","09/04/2020",96
"390","Tamil Nadu","10/04/2020",77
"391","Tamil Nadu","18/03/2020",1
"392","Tamil Nadu","19/03/2020",1
"393","Tamil Nadu","21/03/2020",3
"394","Tamil Nadu","22/03/2020",3
"395","Tamil Nadu","23/03/2020",3
"396","Tamil Nadu","24/03/2020",6
"397","Tamil Nadu","25/03/2020",8
"398","Tamil Nadu","26/03/2020",3
"399","Tamil Nadu","27/03/2020",9
"400","Tamil Nadu","28/03/2020",4
"401","Tamil Nadu","29/03/2020",8
"402","Tamil Nadu","30/03/2020",17
"403","Tamil Nadu","31/03/2020",57
"404","Telangana","01/04/2020",30
"405","Telangana","02/03/2020",1
"406","Telangana","02/04/2020",27
"407","Telangana","03/04/2020",75
"408","Telangana","04/04/2020",43
"409","Telangana","05/04/2020",62
"410","Telangana","06/04/2020",30
"411","Telangana","07/04/2020",40
"412","Telangana","08/04/2020",49
"413","Telangana","09/04/2020",18
"414","Telangana","10/04/2020",16
"415","Telangana","14/03/2020",1
"416","Telangana","15/03/2020",1
"417","Telangana","16/03/2020",1
"418","Telangana","17/03/2020",1
"419","Telangana","18/03/2020",8
"420","Telangana","19/03/2020",3
"421","Telangana","20/03/2020",3
"422","Telangana","21/03/2020",2
"423","Telangana","22/03/2020",6
"424","Telangana","23/03/2020",6
"425","Telangana","24/03/2020",6
"426","Telangana","25/03/2020",2
"427","Telangana","26/03/2020",4
"428","Telangana","27/03/2020",14
"429","Telangana","28/03/2020",8
"430","Telangana","29/03/2020",3
"431","Telangana","30/03/2020",7
"432","Telangana","31/03/2020",20
"433","Tripura","06/04/2020",1
"434","Tripura","10/04/2020",1
"435","Uttar Pradesh","01/04/2020",13
"436","Uttar Pradesh","02/04/2020",11
"437","Uttar Pradesh","03/04/2020",46
"438","Uttar Pradesh","04/03/2020",7
"439","Uttar Pradesh","04/04/2020",60
"440","Uttar Pradesh","05/03/2020",1
"441","Uttar Pradesh","05/04/2020",44
"442","Uttar Pradesh","06/04/2020",27
"443","Uttar Pradesh","07/04/2020",27
"444","Uttar Pradesh","08/04/2020",29
"445","Uttar Pradesh","09/03/2020",2
"446","Uttar Pradesh","09/04/2020",49
"447","Uttar Pradesh","10/04/2020",23
"448","Uttar Pradesh","12/03/2020",2
"449","Uttar Pradesh","13/03/2020",1
"450","Uttar Pradesh","17/03/2020",2
"451","Uttar Pradesh","18/03/2020",2
"452","Uttar Pradesh","19/03/2020",3
"453","Uttar Pradesh","20/03/2020",4
"454","Uttar Pradesh","21/03/2020",4
"455","Uttar Pradesh","22/03/2020",2
"456","Uttar Pradesh","23/03/2020",4
"457","Uttar Pradesh","24/03/2020",1
"458","Uttar Pradesh","25/03/2020",3
"459","Uttar Pradesh","26/03/2020",4
"460","Uttar Pradesh","27/03/2020",7
"461","Uttar Pradesh","28/03/2020",16
"462","Uttar Pradesh","29/03/2020",7
"463","Uttar Pradesh","30/03/2020",24
"464","Uttar Pradesh","31/03/2020",8
"465","Uttarakhand","02/04/2020",3
"466","Uttarakhand","03/04/2020",6
"467","Uttarakhand","04/04/2020",6
"468","Uttarakhand","05/04/2020",4
"469","Uttarakhand","06/04/2020",5
"470","Uttarakhand","08/04/2020",4
"471","Uttarakhand","15/03/2020",1
"472","Uttarakhand","19/03/2020",2
"473","Uttarakhand","23/03/2020",1
"474","Uttarakhand","25/03/2020",1
"475","Uttarakhand","28/03/2020",1
"476","Uttarakhand","29/03/2020",1
"477","West Bengal","02/04/2020",16
"478","West Bengal","05/04/2020",27
"479","West Bengal","07/04/2020",11
"480","West Bengal","08/04/2020",8
"481","West Bengal","09/04/2020",4
"482","West Bengal","10/04/2020",13
"483","West Bengal","17/03/2020",1
"484","West Bengal","20/03/2020",1
"485","West Bengal","21/03/2020",2
"486","West Bengal","22/03/2020",3
"487","West Bengal","24/03/2020",2
"488","West Bengal","26/03/2020",1
"489","West Bengal","27/03/2020",5
"490","West Bengal","28/03/2020",3
"491","West Bengal","29/03/2020",3
"492","West Bengal","30/03/2020",1
"493","West Bengal","31/03/2020",15
