"","detectedstate","dateannounced","numberofcases"
"367","Tamil Nadu","29/03/2020",8
"368","Tamil Nadu","30/03/2020",17
"369","Tamil Nadu","31/03/2020",57
"370","Telangana","01/04/2020",30
"371","Telangana","02/03/2020",1
"372","Telangana","02/04/2020",27
"373","Telangana","03/04/2020",75
"374","Telangana","04/04/2020",43
"375","Telangana","05/04/2020",62
"376","Telangana","06/04/2020",30
"377","Telangana","07/04/2020",40
"378","Telangana","08/04/2020",49
"379","Telangana","14/03/2020",1
"380","Telangana","15/03/2020",1
"381","Telangana","16/03/2020",1
"382","Telangana","17/03/2020",1
"383","Telangana","18/03/2020",8
"384","Telangana","19/03/2020",3
"385","Telangana","20/03/2020",3
"386","Telangana","21/03/2020",2
"387","Telangana","22/03/2020",6
"388","Telangana","23/03/2020",6
"389","Telangana","24/03/2020",6
"390","Telangana","25/03/2020",2
"391","Telangana","26/03/2020",4
"392","Telangana","27/03/2020",14
"393","Telangana","28/03/2020",8
"394","Telangana","29/03/2020",3
"395","Telangana","30/03/2020",7
"396","Telangana","31/03/2020",20
"397","Tripura","06/04/2020",1
"398","Uttar Pradesh","01/04/2020",13
"399","Uttar Pradesh","02/04/2020",11
"400","Uttar Pradesh","03/04/2020",46
"401","Uttar Pradesh","04/03/2020",7
"402","Uttar Pradesh","04/04/2020",60
"403","Uttar Pradesh","05/03/2020",1
"404","Uttar Pradesh","05/04/2020",44
"405","Uttar Pradesh","06/04/2020",27
"406","Uttar Pradesh","07/04/2020",27
"407","Uttar Pradesh","08/04/2020",29
"408","Uttar Pradesh","09/03/2020",2
"409","Uttar Pradesh","12/03/2020",2
"410","Uttar Pradesh","13/03/2020",1
"411","Uttar Pradesh","17/03/2020",2
"412","Uttar Pradesh","18/03/2020",2
"413","Uttar Pradesh","19/03/2020",3
"414","Uttar Pradesh","20/03/2020",4
"415","Uttar Pradesh","21/03/2020",4
"416","Uttar Pradesh","22/03/2020",2
"417","Uttar Pradesh","23/03/2020",4
"418","Uttar Pradesh","24/03/2020",1
"419","Uttar Pradesh","25/03/2020",3
"420","Uttar Pradesh","26/03/2020",4
"421","Uttar Pradesh","27/03/2020",7
"422","Uttar Pradesh","28/03/2020",16
"423","Uttar Pradesh","29/03/2020",7
"424","Uttar Pradesh","30/03/2020",24
"425","Uttar Pradesh","31/03/2020",8
"426","Uttarakhand","02/04/2020",3
"427","Uttarakhand","03/04/2020",6
"428","Uttarakhand","04/04/2020",6
"429","Uttarakhand","05/04/2020",4
"430","Uttarakhand","06/04/2020",5
"431","Uttarakhand","08/04/2020",4
"432","Uttarakhand","15/03/2020",1
"433","Uttarakhand","19/03/2020",2
"434","Uttarakhand","23/03/2020",1
"435","Uttarakhand","25/03/2020",1
"436","Uttarakhand","28/03/2020",1
"437","Uttarakhand","29/03/2020",1
"438","West Bengal","02/04/2020",16
"439","West Bengal","05/04/2020",27
"440","West Bengal","07/04/2020",11
"441","West Bengal","08/04/2020",8
"442","West Bengal","09/04/2020",4
"443","West Bengal","17/03/2020",1
"444","West Bengal","20/03/2020",1
"445","West Bengal","21/03/2020",2
"446","West Bengal","22/03/2020",3
"447","West Bengal","24/03/2020",2
"448","West Bengal","26/03/2020",1
"449","West Bengal","27/03/2020",5
"450","West Bengal","28/03/2020",3
"451","West Bengal","29/03/2020",3
"452","West Bengal","30/03/2020",1
"453","West Bengal","31/03/2020",15
