"","detectedstate","dateannounced","numberofcases"
"104","Haryana","03/04/2020",9
"105","Haryana","04/03/2020",14
"106","Haryana","04/04/2020",26
"107","Haryana","17/03/2020",1
"108","Haryana","18/03/2020",2
"109","Haryana","20/03/2020",2
"110","Haryana","21/03/2020",2
"111","Haryana","23/03/2020",7
"112","Haryana","24/03/2020",2
"113","Haryana","25/03/2020",1
"114","Haryana","26/03/2020",1
"115","Haryana","27/03/2020",1
"116","Haryana","28/03/2020",2
"117","Haryana","30/03/2020",1
"118","Haryana","31/03/2020",7
"119","Himachal Pradesh","02/04/2020",3
"120","Himachal Pradesh","20/03/2020",2
"121","Himachal Pradesh","23/03/2020",1
"122","Jammu and Kashmir","01/04/2020",7
"123","Jammu and Kashmir","02/04/2020",8
"124","Jammu and Kashmir","03/04/2020",5
"125","Jammu and Kashmir","04/04/2020",17
"126","Jammu and Kashmir","09/03/2020",1
"127","Jammu and Kashmir","13/03/2020",1
"128","Jammu and Kashmir","16/03/2020",1
"129","Jammu and Kashmir","18/03/2020",1
"130","Jammu and Kashmir","24/03/2020",2
"131","Jammu and Kashmir","25/03/2020",5
"132","Jammu and Kashmir","26/03/2020",3
"133","Jammu and Kashmir","27/03/2020",6
"134","Jammu and Kashmir","28/03/2020",13
"135","Jammu and Kashmir","29/03/2020",5
"136","Jammu and Kashmir","30/03/2020",11
"137","Jammu and Kashmir","31/03/2020",6
"138","Jharkhand","02/04/2020",1
"139","Jharkhand","05/04/2020",1
"140","Jharkhand","31/03/2020",1
"141","Karnataka","01/04/2020",9
"142","Karnataka","02/04/2020",14
"143","Karnataka","03/04/2020",4
"144","Karnataka","04/04/2020",16
"145","Karnataka","09/03/2020",1
"146","Karnataka","10/03/2020",3
"147","Karnataka","12/03/2020",2
"148","Karnataka","16/03/2020",2
"149","Karnataka","17/03/2020",3
"150","Karnataka","18/03/2020",3
"151","Karnataka","19/03/2020",1
"152","Karnataka","21/03/2020",5
"153","Karnataka","22/03/2020",6
"154","Karnataka","23/03/2020",7
"155","Karnataka","24/03/2020",8
"156","Karnataka","25/03/2020",10
"157","Karnataka","26/03/2020",4
"158","Karnataka","27/03/2020",9
"159","Karnataka","28/03/2020",17
"160","Karnataka","29/03/2020",2
"161","Karnataka","30/03/2020",8
"162","Karnataka","31/03/2020",10
"163","Kerala","01/04/2020",24
"164","Kerala","02/02/2020",1
"165","Kerala","02/04/2020",21
"166","Kerala","03/02/2020",1
"167","Kerala","03/04/2020",9
"168","Kerala","04/04/2020",11
"169","Kerala","08/03/2020",5
"170","Kerala","09/03/2020",1
"171","Kerala","10/03/2020",8
"172","Kerala","12/03/2020",2
"173","Kerala","13/03/2020",3
"174","Kerala","15/03/2020",2
"175","Kerala","16/03/2020",3
"176","Kerala","19/03/2020",1
"177","Kerala","20/03/2020",12
"178","Kerala","21/03/2020",12
"179","Kerala","22/03/2020",15
"180","Kerala","23/03/2020",28
"181","Kerala","24/03/2020",14
"182","Kerala","25/03/2020",9
"183","Kerala","26/03/2020",19
"184","Kerala","27/03/2020",39
"185","Kerala","28/03/2020",6
"186","Kerala","29/03/2020",20
"187","Kerala","30/01/2020",1
"188","Kerala","30/03/2020",32
"189","Kerala","31/03/2020",7
"190","Ladakh","03/04/2020",1
"191","Ladakh","07/03/2020",2
"192","Ladakh","11/03/2020",1
"193","Ladakh","17/03/2020",5
"194","Ladakh","20/03/2020",2
"195","Ladakh","21/03/2020",3
"196","Madhya Pradesh","01/04/2020",32
"197","Madhya Pradesh","02/04/2020",9
"198","Madhya Pradesh","03/04/2020",47
"199","Madhya Pradesh","04/04/2020",25
"200","Madhya Pradesh","20/03/2020",4
"201","Madhya Pradesh","22/03/2020",2
"202","Madhya Pradesh","24/03/2020",1
"203","Madhya Pradesh","25/03/2020",8
"204","Madhya Pradesh","26/03/2020",5
"205","Madhya Pradesh","27/03/2020",9
"206","Madhya Pradesh","28/03/2020",10
"207","Madhya Pradesh","30/03/2020",8
"208","Madhya Pradesh","31/03/2020",19
"209","Maharashtra","01/04/2020",33
"210","Maharashtra","02/04/2020",88
"211","Maharashtra","03/04/2020",64
"212","Maharashtra","04/04/2020",148
"213","Maharashtra","09/03/2020",2
"214","Maharashtra","10/03/2020",3
"215","Maharashtra","11/03/2020",5
"216","Maharashtra","12/03/2020",4
"217","Maharashtra","13/03/2020",3
"218","Maharashtra","14/03/2020",14
"219","Maharashtra","15/03/2020",2
"220","Maharashtra","16/03/2020",6
"221","Maharashtra","17/03/2020",2
"222","Maharashtra","18/03/2020",4
"223","Maharashtra","19/03/2020",4
"224","Maharashtra","20/03/2020",5
"225","Maharashtra","21/03/2020",10
"226","Maharashtra","22/03/2020",10
"227","Maharashtra","23/03/2020",23
"228","Maharashtra","24/03/2020",10
"229","Maharashtra","25/03/2020",15
"230","Maharashtra","26/03/2020",8
"231","Maharashtra","27/03/2020",26
"232","Maharashtra","28/03/2020",30
"233","Maharashtra","29/03/2020",17
"234","Maharashtra","30/03/2020",35
"235","Maharashtra","31/03/2020",64
"236","Manipur","02/04/2020",1
"237","Manipur","24/03/2020",1
"238","Mizoram","25/03/2020",1
"239","Odisha","01/04/2020",1
"240","Odisha","03/04/2020",15
"241","Odisha","04/04/2020",1
"242","Odisha","16/03/2020",1
"243","Odisha","19/03/2020",1
"244","Odisha","26/03/2020",1
"245","Odisha","31/03/2020",1
"246","Puducherry","01/04/2020",2
"247","Puducherry","02/04/2020",2
"248","Puducherry","17/03/2020",1
"249","Punjab","01/04/2020",4
"250","Punjab","02/04/2020",1
"251","Punjab","03/04/2020",6
"252","Punjab","04/04/2020",12
"253","Punjab","09/03/2020",1
"254","Punjab","19/03/2020",1
"255","Punjab","20/03/2020",1
"256","Punjab","21/03/2020",10
"257","Punjab","22/03/2020",8
"258","Punjab","23/03/2020",2
"259","Punjab","24/03/2020",6
"260","Punjab","25/03/2020",2
"261","Punjab","26/03/2020",2
"262","Punjab","27/03/2020",5
"263","Punjab","30/03/2020",3
"264","Punjab","31/03/2020",1
"265","Rajasthan","01/04/2020",27
"266","Rajasthan","02/04/2020",13
"267","Rajasthan","03/03/2020",1
"268","Rajasthan","03/04/2020",46
"269","Rajasthan","04/03/2020",1
"270","Rajasthan","04/04/2020",25
"271","Rajasthan","05/04/2020",6
"272","Rajasthan","10/03/2020",1
"273","Rajasthan","14/03/2020",1
"274","Rajasthan","18/03/2020",3
"275","Rajasthan","19/03/2020",2
"276","Rajasthan","20/03/2020",8
"277","Rajasthan","21/03/2020",7
"278","Rajasthan","22/03/2020",5
"279","Rajasthan","23/03/2020",3
"280","Rajasthan","25/03/2020",6
"281","Rajasthan","26/03/2020",5
"282","Rajasthan","27/03/2020",7
"283","Rajasthan","28/03/2020",4
"284","Rajasthan","29/03/2020",5
"285","Rajasthan","30/03/2020",20
"286","Rajasthan","31/03/2020",14
"287","Tamil Nadu","01/04/2020",110
"288","Tamil Nadu","02/04/2020",75
"289","Tamil Nadu","03/04/2020",102
"290","Tamil Nadu","04/04/2020",74
"291","Tamil Nadu","07/03/2020",1
"292","Tamil Nadu","18/03/2020",1
"293","Tamil Nadu","19/03/2020",1
"294","Tamil Nadu","21/03/2020",3
"295","Tamil Nadu","22/03/2020",3
"296","Tamil Nadu","23/03/2020",3
"297","Tamil Nadu","24/03/2020",6
"298","Tamil Nadu","25/03/2020",8
"299","Tamil Nadu","26/03/2020",3
"300","Tamil Nadu","27/03/2020",9
"301","Tamil Nadu","28/03/2020",4
"302","Tamil Nadu","29/03/2020",8
"303","Tamil Nadu","30/03/2020",17
"304","Tamil Nadu","31/03/2020",57
"305","Telangana","01/04/2020",30
"306","Telangana","02/03/2020",1
"307","Telangana","02/04/2020",27
"308","Telangana","03/04/2020",75
"309","Telangana","04/04/2020",43
"310","Telangana","14/03/2020",1
"311","Telangana","15/03/2020",1
"312","Telangana","16/03/2020",1
"313","Telangana","17/03/2020",1
"314","Telangana","18/03/2020",8
"315","Telangana","19/03/2020",3
"316","Telangana","20/03/2020",3
"317","Telangana","21/03/2020",2
"318","Telangana","22/03/2020",6
"319","Telangana","23/03/2020",6
"320","Telangana","24/03/2020",6
"321","Telangana","25/03/2020",2
"322","Telangana","26/03/2020",4
"323","Telangana","27/03/2020",14
"324","Telangana","28/03/2020",8
"325","Telangana","29/03/2020",3
"326","Telangana","30/03/2020",7
"327","Telangana","31/03/2020",20
"328","Uttar Pradesh","01/04/2020",13
"329","Uttar Pradesh","02/04/2020",11
"330","Uttar Pradesh","03/04/2020",46
"331","Uttar Pradesh","04/03/2020",7
"332","Uttar Pradesh","04/04/2020",60
"333","Uttar Pradesh","05/03/2020",1
"334","Uttar Pradesh","09/03/2020",2
"335","Uttar Pradesh","12/03/2020",2
"336","Uttar Pradesh","13/03/2020",1
"337","Uttar Pradesh","17/03/2020",2
"338","Uttar Pradesh","18/03/2020",2
"339","Uttar Pradesh","19/03/2020",3
"340","Uttar Pradesh","20/03/2020",4
"341","Uttar Pradesh","21/03/2020",4
"342","Uttar Pradesh","22/03/2020",2
"343","Uttar Pradesh","23/03/2020",4
"344","Uttar Pradesh","24/03/2020",1
"345","Uttar Pradesh","25/03/2020",3
"346","Uttar Pradesh","26/03/2020",4
"347","Uttar Pradesh","27/03/2020",7
"348","Uttar Pradesh","28/03/2020",16
"349","Uttar Pradesh","29/03/2020",7
"350","Uttar Pradesh","30/03/2020",24
"351","Uttar Pradesh","31/03/2020",8
"352","Uttarakhand","02/04/2020",3
"353","Uttarakhand","03/04/2020",6
"354","Uttarakhand","04/04/2020",6
"355","Uttarakhand","15/03/2020",1
"356","Uttarakhand","19/03/2020",2
"357","Uttarakhand","23/03/2020",1
"358","Uttarakhand","25/03/2020",1
"359","Uttarakhand","28/03/2020",1
"360","Uttarakhand","29/03/2020",1
"361","West Bengal","02/04/2020",16
"362","West Bengal","17/03/2020",1
"363","West Bengal","20/03/2020",1
"364","West Bengal","21/03/2020",2
"365","West Bengal","22/03/2020",3
"366","West Bengal","24/03/2020",2
"367","West Bengal","26/03/2020",1
"368","West Bengal","27/03/2020",5
"369","West Bengal","28/03/2020",3
"370","West Bengal","29/03/2020",3
"371","West Bengal","30/03/2020",1
"372","West Bengal","31/03/2020",15
