"","detectedstate","dateannounced","numberofcases"
"103","Jammu and Kashmir","16/03/2020",1
"104","Jammu and Kashmir","18/03/2020",1
"105","Jammu and Kashmir","24/03/2020",2
"106","Jammu and Kashmir","25/03/2020",5
"107","Jammu and Kashmir","26/03/2020",3
"108","Jammu and Kashmir","27/03/2020",6
"109","Jammu and Kashmir","28/03/2020",13
"110","Jammu and Kashmir","29/03/2020",5
"111","Jammu and Kashmir","30/03/2020",11
"112","Jammu and Kashmir","31/03/2020",6
"113","Jharkhand","31/03/2020",1
"114","Karnataka","01/04/2020",9
"115","Karnataka","02/04/2020",11
"116","Karnataka","09/03/2020",1
"117","Karnataka","10/03/2020",3
"118","Karnataka","12/03/2020",2
"119","Karnataka","16/03/2020",2
"120","Karnataka","17/03/2020",3
"121","Karnataka","18/03/2020",3
"122","Karnataka","19/03/2020",1
"123","Karnataka","21/03/2020",5
"124","Karnataka","22/03/2020",6
"125","Karnataka","23/03/2020",7
"126","Karnataka","24/03/2020",8
"127","Karnataka","25/03/2020",10
"128","Karnataka","26/03/2020",4
"129","Karnataka","27/03/2020",9
"130","Karnataka","28/03/2020",17
"131","Karnataka","29/03/2020",2
"132","Karnataka","30/03/2020",8
"133","Karnataka","31/03/2020",10
"134","Kerala","01/04/2020",24
"135","Kerala","02/02/2020",1
"136","Kerala","03/02/2020",1
"137","Kerala","08/03/2020",5
"138","Kerala","09/03/2020",1
"139","Kerala","10/03/2020",8
"140","Kerala","12/03/2020",2
"141","Kerala","13/03/2020",3
"142","Kerala","15/03/2020",2
"143","Kerala","16/03/2020",3
"144","Kerala","19/03/2020",1
"145","Kerala","20/03/2020",12
"146","Kerala","21/03/2020",12
"147","Kerala","22/03/2020",15
"148","Kerala","23/03/2020",28
"149","Kerala","24/03/2020",14
"150","Kerala","25/03/2020",9
"151","Kerala","26/03/2020",19
"152","Kerala","27/03/2020",39
"153","Kerala","28/03/2020",6
"154","Kerala","29/03/2020",20
"155","Kerala","30/01/2020",1
"156","Kerala","30/03/2020",32
"157","Kerala","31/03/2020",7
"158","Ladakh","07/03/2020",2
"159","Ladakh","11/03/2020",1
"160","Ladakh","17/03/2020",5
"161","Ladakh","20/03/2020",2
"162","Ladakh","21/03/2020",3
"163","Madhya Pradesh","01/04/2020",32
"164","Madhya Pradesh","20/03/2020",4
"165","Madhya Pradesh","22/03/2020",2
"166","Madhya Pradesh","24/03/2020",1
"167","Madhya Pradesh","25/03/2020",8
"168","Madhya Pradesh","26/03/2020",5
"169","Madhya Pradesh","27/03/2020",9
"170","Madhya Pradesh","28/03/2020",10
"171","Madhya Pradesh","30/03/2020",8
"172","Madhya Pradesh","31/03/2020",19
"173","Maharashtra","01/04/2020",33
"174","Maharashtra","02/04/2020",4
"175","Maharashtra","09/03/2020",2
"176","Maharashtra","10/03/2020",3
"177","Maharashtra","11/03/2020",5
"178","Maharashtra","12/03/2020",4
"179","Maharashtra","13/03/2020",3
"180","Maharashtra","14/03/2020",14
"181","Maharashtra","15/03/2020",2
"182","Maharashtra","16/03/2020",6
"183","Maharashtra","17/03/2020",2
"184","Maharashtra","18/03/2020",4
"185","Maharashtra","19/03/2020",4
"186","Maharashtra","20/03/2020",5
"187","Maharashtra","21/03/2020",10
"188","Maharashtra","22/03/2020",10
"189","Maharashtra","23/03/2020",23
"190","Maharashtra","24/03/2020",10
"191","Maharashtra","25/03/2020",15
"192","Maharashtra","26/03/2020",8
"193","Maharashtra","27/03/2020",26
"194","Maharashtra","28/03/2020",30
"195","Maharashtra","29/03/2020",17
"196","Maharashtra","30/03/2020",35
"197","Maharashtra","31/03/2020",64
"198","Manipur","02/04/2020",1
"199","Manipur","24/03/2020",1
"200","Mizoram","25/03/2020",1
"201","Odisha","01/04/2020",1
"202","Odisha","16/03/2020",1
"203","Odisha","19/03/2020",1
"204","Odisha","26/03/2020",1
"205","Odisha","31/03/2020",1
"206","Puducherry","01/04/2020",2
"207","Puducherry","17/03/2020",1
"208","Punjab","01/04/2020",4
"209","Punjab","02/04/2020",1
"210","Punjab","09/03/2020",1
"211","Punjab","19/03/2020",1
"212","Punjab","20/03/2020",1
"213","Punjab","21/03/2020",10
"214","Punjab","22/03/2020",8
"215","Punjab","23/03/2020",2
"216","Punjab","24/03/2020",6
"217","Punjab","25/03/2020",2
"218","Punjab","26/03/2020",2
"219","Punjab","27/03/2020",5
"220","Punjab","30/03/2020",3
"221","Punjab","31/03/2020",1
"222","Rajasthan","01/04/2020",27
"223","Rajasthan","02/04/2020",11
"224","Rajasthan","03/03/2020",1
"225","Rajasthan","04/03/2020",1
"226","Rajasthan","10/03/2020",1
"227","Rajasthan","14/03/2020",1
"228","Rajasthan","18/03/2020",3
"229","Rajasthan","19/03/2020",2
"230","Rajasthan","20/03/2020",8
"231","Rajasthan","21/03/2020",7
"232","Rajasthan","22/03/2020",5
"233","Rajasthan","23/03/2020",3
"234","Rajasthan","25/03/2020",6
"235","Rajasthan","26/03/2020",5
"236","Rajasthan","27/03/2020",7
"237","Rajasthan","28/03/2020",4
"238","Rajasthan","29/03/2020",5
"239","Rajasthan","30/03/2020",20
"240","Rajasthan","31/03/2020",14
"241","Tamil Nadu","01/04/2020",110
"242","Tamil Nadu","07/03/2020",1
"243","Tamil Nadu","18/03/2020",1
"244","Tamil Nadu","19/03/2020",1
"245","Tamil Nadu","21/03/2020",3
"246","Tamil Nadu","22/03/2020",3
"247","Tamil Nadu","23/03/2020",3
"248","Tamil Nadu","24/03/2020",6
"249","Tamil Nadu","25/03/2020",8
"250","Tamil Nadu","26/03/2020",3
"251","Tamil Nadu","27/03/2020",9
"252","Tamil Nadu","28/03/2020",4
"253","Tamil Nadu","29/03/2020",8
"254","Tamil Nadu","30/03/2020",17
"255","Tamil Nadu","31/03/2020",57
"256","Telangana","01/04/2020",30
"257","Telangana","02/03/2020",1
"258","Telangana","14/03/2020",1
"259","Telangana","15/03/2020",1
"260","Telangana","16/03/2020",1
"261","Telangana","17/03/2020",1
"262","Telangana","18/03/2020",8
"263","Telangana","19/03/2020",3
"264","Telangana","20/03/2020",3
"265","Telangana","21/03/2020",2
"266","Telangana","22/03/2020",6
"267","Telangana","23/03/2020",6
"268","Telangana","24/03/2020",6
"269","Telangana","25/03/2020",2
"270","Telangana","26/03/2020",4
"271","Telangana","27/03/2020",14
"272","Telangana","28/03/2020",8
"273","Telangana","29/03/2020",3
"274","Telangana","30/03/2020",7
"275","Telangana","31/03/2020",20
"276","Uttar Pradesh","01/04/2020",13
"277","Uttar Pradesh","04/03/2020",7
"278","Uttar Pradesh","05/03/2020",1
"279","Uttar Pradesh","09/03/2020",2
"280","Uttar Pradesh","12/03/2020",2
"281","Uttar Pradesh","13/03/2020",1
"282","Uttar Pradesh","17/03/2020",2
"283","Uttar Pradesh","18/03/2020",2
"284","Uttar Pradesh","19/03/2020",3
"285","Uttar Pradesh","20/03/2020",4
"286","Uttar Pradesh","21/03/2020",4
"287","Uttar Pradesh","22/03/2020",2
"288","Uttar Pradesh","23/03/2020",4
"289","Uttar Pradesh","24/03/2020",1
"290","Uttar Pradesh","25/03/2020",3
"291","Uttar Pradesh","26/03/2020",4
"292","Uttar Pradesh","27/03/2020",7
"293","Uttar Pradesh","28/03/2020",16
"294","Uttar Pradesh","29/03/2020",7
"295","Uttar Pradesh","30/03/2020",24
"296","Uttar Pradesh","31/03/2020",8
"297","Uttarakhand","15/03/2020",1
"298","Uttarakhand","19/03/2020",2
"299","Uttarakhand","23/03/2020",1
"300","Uttarakhand","25/03/2020",1
"301","Uttarakhand","28/03/2020",1
"302","Uttarakhand","29/03/2020",1
"303","West Bengal","17/03/2020",1
"304","West Bengal","20/03/2020",1
"305","West Bengal","21/03/2020",2
"306","West Bengal","22/03/2020",3
"307","West Bengal","24/03/2020",2
"308","West Bengal","26/03/2020",1
"309","West Bengal","27/03/2020",5
"310","West Bengal","28/03/2020",3
"311","West Bengal","29/03/2020",3
"312","West Bengal","30/03/2020",1
"313","West Bengal","31/03/2020",15
