"","detectedstate","dateannounced","numberofcases"
"103","Gujarat","25/03/2020",2
"104","Gujarat","26/03/2020",6
"105","Gujarat","27/03/2020",3
"106","Gujarat","28/03/2020",8
"107","Gujarat","29/03/2020",8
"108","Gujarat","30/03/2020",7
"109","Gujarat","31/03/2020",4
"110","Haryana","02/04/2020",6
"111","Haryana","03/04/2020",9
"112","Haryana","04/03/2020",14
"113","Haryana","04/04/2020",26
"114","Haryana","05/04/2020",6
"115","Haryana","06/04/2020",20
"116","Haryana","17/03/2020",1
"117","Haryana","18/03/2020",2
"118","Haryana","20/03/2020",2
"119","Haryana","21/03/2020",2
"120","Haryana","23/03/2020",7
"121","Haryana","24/03/2020",2
"122","Haryana","25/03/2020",1
"123","Haryana","26/03/2020",1
"124","Haryana","27/03/2020",1
"125","Haryana","28/03/2020",2
"126","Haryana","30/03/2020",1
"127","Haryana","31/03/2020",7
"128","Himachal Pradesh","02/04/2020",3
"129","Himachal Pradesh","04/04/2020",7
"130","Himachal Pradesh","05/04/2020",1
"131","Himachal Pradesh","06/04/2020",4
"132","Himachal Pradesh","20/03/2020",2
"133","Himachal Pradesh","23/03/2020",1
"134","Jammu and Kashmir","01/04/2020",7
"135","Jammu and Kashmir","02/04/2020",8
"136","Jammu and Kashmir","03/04/2020",5
"137","Jammu and Kashmir","04/04/2020",17
"138","Jammu and Kashmir","05/04/2020",14
"139","Jammu and Kashmir","06/04/2020",3
"140","Jammu and Kashmir","09/03/2020",1
"141","Jammu and Kashmir","13/03/2020",1
"142","Jammu and Kashmir","16/03/2020",1
"143","Jammu and Kashmir","18/03/2020",1
"144","Jammu and Kashmir","24/03/2020",2
"145","Jammu and Kashmir","25/03/2020",5
"146","Jammu and Kashmir","26/03/2020",3
"147","Jammu and Kashmir","27/03/2020",6
"148","Jammu and Kashmir","28/03/2020",13
"149","Jammu and Kashmir","29/03/2020",5
"150","Jammu and Kashmir","30/03/2020",11
"151","Jammu and Kashmir","31/03/2020",6
"152","Jharkhand","02/04/2020",1
"153","Jharkhand","05/04/2020",1
"154","Jharkhand","06/04/2020",1
"155","Jharkhand","31/03/2020",1
"156","Karnataka","01/04/2020",9
"157","Karnataka","02/04/2020",14
"158","Karnataka","03/04/2020",4
"159","Karnataka","04/04/2020",16
"160","Karnataka","05/04/2020",7
"161","Karnataka","06/04/2020",12
"162","Karnataka","09/03/2020",1
"163","Karnataka","10/03/2020",3
"164","Karnataka","12/03/2020",2
"165","Karnataka","16/03/2020",2
"166","Karnataka","17/03/2020",3
"167","Karnataka","18/03/2020",3
"168","Karnataka","19/03/2020",1
"169","Karnataka","21/03/2020",5
"170","Karnataka","22/03/2020",6
"171","Karnataka","23/03/2020",7
"172","Karnataka","24/03/2020",8
"173","Karnataka","25/03/2020",10
"174","Karnataka","26/03/2020",4
"175","Karnataka","27/03/2020",9
"176","Karnataka","28/03/2020",17
"177","Karnataka","29/03/2020",2
"178","Karnataka","30/03/2020",8
"179","Karnataka","31/03/2020",10
"180","Kerala","01/04/2020",24
"181","Kerala","02/02/2020",1
"182","Kerala","02/04/2020",21
"183","Kerala","03/02/2020",1
"184","Kerala","03/04/2020",9
"185","Kerala","04/04/2020",11
"186","Kerala","05/04/2020",8
"187","Kerala","06/04/2020",13
"188","Kerala","08/03/2020",5
"189","Kerala","09/03/2020",1
"190","Kerala","10/03/2020",8
"191","Kerala","12/03/2020",2
"192","Kerala","13/03/2020",3
"193","Kerala","15/03/2020",2
"194","Kerala","16/03/2020",3
"195","Kerala","19/03/2020",1
"196","Kerala","20/03/2020",12
"197","Kerala","21/03/2020",12
"198","Kerala","22/03/2020",15
"199","Kerala","23/03/2020",28
"200","Kerala","24/03/2020",14
"201","Kerala","25/03/2020",9
"202","Kerala","26/03/2020",19
"203","Kerala","27/03/2020",39
"204","Kerala","28/03/2020",6
"205","Kerala","29/03/2020",20
"206","Kerala","30/01/2020",1
"207","Kerala","30/03/2020",32
"208","Kerala","31/03/2020",7
"209","Ladakh","03/04/2020",1
"210","Ladakh","07/03/2020",2
"211","Ladakh","11/03/2020",1
"212","Ladakh","17/03/2020",5
"213","Ladakh","20/03/2020",2
"214","Ladakh","21/03/2020",3
"215","Madhya Pradesh","01/04/2020",32
"216","Madhya Pradesh","02/04/2020",9
"217","Madhya Pradesh","03/04/2020",47
"218","Madhya Pradesh","04/04/2020",25
"219","Madhya Pradesh","05/04/2020",14
"220","Madhya Pradesh","06/04/2020",63
"221","Madhya Pradesh","20/03/2020",4
"222","Madhya Pradesh","22/03/2020",2
"223","Madhya Pradesh","24/03/2020",1
"224","Madhya Pradesh","25/03/2020",8
"225","Madhya Pradesh","26/03/2020",5
"226","Madhya Pradesh","27/03/2020",9
"227","Madhya Pradesh","28/03/2020",10
"228","Madhya Pradesh","30/03/2020",8
"229","Madhya Pradesh","31/03/2020",19
"230","Maharashtra","01/04/2020",33
"231","Maharashtra","02/04/2020",88
"232","Maharashtra","03/04/2020",64
"233","Maharashtra","04/04/2020",148
"234","Maharashtra","05/04/2020",112
"235","Maharashtra","06/04/2020",121
"236","Maharashtra","09/03/2020",2
"237","Maharashtra","10/03/2020",3
"238","Maharashtra","11/03/2020",5
"239","Maharashtra","12/03/2020",4
"240","Maharashtra","13/03/2020",3
"241","Maharashtra","14/03/2020",14
"242","Maharashtra","15/03/2020",1
"243","Maharashtra","16/03/2020",7
"244","Maharashtra","17/03/2020",2
"245","Maharashtra","18/03/2020",4
"246","Maharashtra","19/03/2020",3
"247","Maharashtra","20/03/2020",6
"248","Maharashtra","21/03/2020",10
"249","Maharashtra","22/03/2020",10
"250","Maharashtra","23/03/2020",15
"251","Maharashtra","24/03/2020",18
"252","Maharashtra","25/03/2020",15
"253","Maharashtra","26/03/2020",3
"254","Maharashtra","27/03/2020",28
"255","Maharashtra","28/03/2020",28
"256","Maharashtra","29/03/2020",22
"257","Maharashtra","30/03/2020",17
"258","Maharashtra","31/03/2020",82
"259","Manipur","02/04/2020",1
"260","Manipur","24/03/2020",1
"261","Mizoram","25/03/2020",1
"262","Odisha","01/04/2020",1
"263","Odisha","03/04/2020",15
"264","Odisha","04/04/2020",1
"265","Odisha","05/04/2020",18
"266","Odisha","06/04/2020",1
"267","Odisha","16/03/2020",1
"268","Odisha","19/03/2020",1
"269","Odisha","26/03/2020",1
"270","Odisha","31/03/2020",1
"271","Puducherry","01/04/2020",2
"272","Puducherry","02/04/2020",2
"273","Puducherry","17/03/2020",1
"274","Punjab","01/04/2020",4
"275","Punjab","02/04/2020",1
"276","Punjab","03/04/2020",6
"277","Punjab","04/04/2020",12
"278","Punjab","05/04/2020",3
"279","Punjab","06/04/2020",11
"280","Punjab","09/03/2020",1
"281","Punjab","19/03/2020",1
"282","Punjab","20/03/2020",1
"283","Punjab","21/03/2020",10
"284","Punjab","22/03/2020",8
"285","Punjab","23/03/2020",2
"286","Punjab","24/03/2020",6
"287","Punjab","25/03/2020",2
"288","Punjab","26/03/2020",2
"289","Punjab","27/03/2020",5
"290","Punjab","30/03/2020",3
"291","Punjab","31/03/2020",1
"292","Rajasthan","01/04/2020",27
"293","Rajasthan","02/04/2020",13
"294","Rajasthan","03/03/2020",1
"295","Rajasthan","03/04/2020",46
"296","Rajasthan","04/03/2020",1
"297","Rajasthan","04/04/2020",27
"298","Rajasthan","05/04/2020",60
"299","Rajasthan","06/04/2020",35
"300","Rajasthan","07/04/2020",24
"301","Rajasthan","10/03/2020",1
"302","Rajasthan","14/03/2020",1
"303","Rajasthan","18/03/2020",3
"304","Rajasthan","19/03/2020",2
"305","Rajasthan","20/03/2020",8
"306","Rajasthan","21/03/2020",7
"307","Rajasthan","22/03/2020",5
"308","Rajasthan","23/03/2020",3
"309","Rajasthan","25/03/2020",6
"310","Rajasthan","26/03/2020",5
"311","Rajasthan","27/03/2020",7
"312","Rajasthan","28/03/2020",4
"313","Rajasthan","29/03/2020",5
"314","Rajasthan","30/03/2020",20
"315","Rajasthan","31/03/2020",14
"316","Tamil Nadu","01/04/2020",110
"317","Tamil Nadu","02/04/2020",75
"318","Tamil Nadu","03/04/2020",102
"319","Tamil Nadu","04/04/2020",74
"320","Tamil Nadu","05/04/2020",86
"321","Tamil Nadu","06/04/2020",50
"322","Tamil Nadu","07/03/2020",1
"323","Tamil Nadu","18/03/2020",1
"324","Tamil Nadu","19/03/2020",1
"325","Tamil Nadu","21/03/2020",3
"326","Tamil Nadu","22/03/2020",3
"327","Tamil Nadu","23/03/2020",3
"328","Tamil Nadu","24/03/2020",6
"329","Tamil Nadu","25/03/2020",8
"330","Tamil Nadu","26/03/2020",3
"331","Tamil Nadu","27/03/2020",9
"332","Tamil Nadu","28/03/2020",4
"333","Tamil Nadu","29/03/2020",8
"334","Tamil Nadu","30/03/2020",17
"335","Tamil Nadu","31/03/2020",57
"336","Telangana","01/04/2020",30
"337","Telangana","02/03/2020",1
"338","Telangana","02/04/2020",27
"339","Telangana","03/04/2020",75
"340","Telangana","04/04/2020",43
"341","Telangana","05/04/2020",62
"342","Telangana","06/04/2020",30
"343","Telangana","14/03/2020",1
"344","Telangana","15/03/2020",1
"345","Telangana","16/03/2020",1
"346","Telangana","17/03/2020",1
"347","Telangana","18/03/2020",8
"348","Telangana","19/03/2020",3
"349","Telangana","20/03/2020",3
"350","Telangana","21/03/2020",2
"351","Telangana","22/03/2020",6
"352","Telangana","23/03/2020",6
"353","Telangana","24/03/2020",6
"354","Telangana","25/03/2020",2
"355","Telangana","26/03/2020",4
"356","Telangana","27/03/2020",14
"357","Telangana","28/03/2020",8
"358","Telangana","29/03/2020",3
"359","Telangana","30/03/2020",7
"360","Telangana","31/03/2020",20
"361","Tripura","06/04/2020",1
"362","Uttar Pradesh","01/04/2020",13
"363","Uttar Pradesh","02/04/2020",11
"364","Uttar Pradesh","03/04/2020",46
"365","Uttar Pradesh","04/03/2020",7
"366","Uttar Pradesh","04/04/2020",60
"367","Uttar Pradesh","05/03/2020",1
"368","Uttar Pradesh","05/04/2020",44
"369","Uttar Pradesh","06/04/2020",27
"370","Uttar Pradesh","09/03/2020",2
"371","Uttar Pradesh","12/03/2020",2
"372","Uttar Pradesh","13/03/2020",1
"373","Uttar Pradesh","17/03/2020",2
"374","Uttar Pradesh","18/03/2020",2
"375","Uttar Pradesh","19/03/2020",3
"376","Uttar Pradesh","20/03/2020",4
"377","Uttar Pradesh","21/03/2020",4
"378","Uttar Pradesh","22/03/2020",2
"379","Uttar Pradesh","23/03/2020",4
"380","Uttar Pradesh","24/03/2020",1
"381","Uttar Pradesh","25/03/2020",3
"382","Uttar Pradesh","26/03/2020",4
"383","Uttar Pradesh","27/03/2020",7
"384","Uttar Pradesh","28/03/2020",16
"385","Uttar Pradesh","29/03/2020",7
"386","Uttar Pradesh","30/03/2020",24
"387","Uttar Pradesh","31/03/2020",8
"388","Uttarakhand","02/04/2020",3
"389","Uttarakhand","03/04/2020",6
"390","Uttarakhand","04/04/2020",6
"391","Uttarakhand","05/04/2020",4
"392","Uttarakhand","06/04/2020",5
"393","Uttarakhand","15/03/2020",1
"394","Uttarakhand","19/03/2020",2
"395","Uttarakhand","23/03/2020",1
"396","Uttarakhand","25/03/2020",1
"397","Uttarakhand","28/03/2020",1
"398","Uttarakhand","29/03/2020",1
"399","West Bengal","02/04/2020",16
"400","West Bengal","05/04/2020",27
"401","West Bengal","17/03/2020",1
"402","West Bengal","20/03/2020",1
"403","West Bengal","21/03/2020",2
"404","West Bengal","22/03/2020",3
"405","West Bengal","24/03/2020",2
"406","West Bengal","26/03/2020",1
"407","West Bengal","27/03/2020",5
"408","West Bengal","28/03/2020",3
"409","West Bengal","29/03/2020",3
"410","West Bengal","30/03/2020",1
"411","West Bengal","31/03/2020",15
