"","detectedstate","dateannounced","numberofcases"
"104","Gujarat","30/03/2020",7
"105","Gujarat","31/03/2020",4
"106","Haryana","02/04/2020",6
"107","Haryana","03/04/2020",9
"108","Haryana","04/03/2020",14
"109","Haryana","04/04/2020",26
"110","Haryana","05/04/2020",6
"111","Haryana","17/03/2020",1
"112","Haryana","18/03/2020",2
"113","Haryana","20/03/2020",2
"114","Haryana","21/03/2020",2
"115","Haryana","23/03/2020",7
"116","Haryana","24/03/2020",2
"117","Haryana","25/03/2020",1
"118","Haryana","26/03/2020",1
"119","Haryana","27/03/2020",1
"120","Haryana","28/03/2020",2
"121","Haryana","30/03/2020",1
"122","Haryana","31/03/2020",7
"123","Himachal Pradesh","02/04/2020",3
"124","Himachal Pradesh","04/04/2020",7
"125","Himachal Pradesh","20/03/2020",2
"126","Himachal Pradesh","23/03/2020",1
"127","Jammu and Kashmir","01/04/2020",7
"128","Jammu and Kashmir","02/04/2020",8
"129","Jammu and Kashmir","03/04/2020",5
"130","Jammu and Kashmir","04/04/2020",17
"131","Jammu and Kashmir","05/04/2020",14
"132","Jammu and Kashmir","09/03/2020",1
"133","Jammu and Kashmir","13/03/2020",1
"134","Jammu and Kashmir","16/03/2020",1
"135","Jammu and Kashmir","18/03/2020",1
"136","Jammu and Kashmir","24/03/2020",2
"137","Jammu and Kashmir","25/03/2020",5
"138","Jammu and Kashmir","26/03/2020",3
"139","Jammu and Kashmir","27/03/2020",6
"140","Jammu and Kashmir","28/03/2020",13
"141","Jammu and Kashmir","29/03/2020",5
"142","Jammu and Kashmir","30/03/2020",11
"143","Jammu and Kashmir","31/03/2020",6
"144","Jharkhand","02/04/2020",1
"145","Jharkhand","05/04/2020",1
"146","Jharkhand","06/04/2020",1
"147","Jharkhand","31/03/2020",1
"148","Karnataka","01/04/2020",9
"149","Karnataka","02/04/2020",14
"150","Karnataka","03/04/2020",4
"151","Karnataka","04/04/2020",16
"152","Karnataka","05/04/2020",7
"153","Karnataka","09/03/2020",1
"154","Karnataka","10/03/2020",3
"155","Karnataka","12/03/2020",2
"156","Karnataka","16/03/2020",2
"157","Karnataka","17/03/2020",3
"158","Karnataka","18/03/2020",3
"159","Karnataka","19/03/2020",1
"160","Karnataka","21/03/2020",5
"161","Karnataka","22/03/2020",6
"162","Karnataka","23/03/2020",7
"163","Karnataka","24/03/2020",8
"164","Karnataka","25/03/2020",10
"165","Karnataka","26/03/2020",4
"166","Karnataka","27/03/2020",9
"167","Karnataka","28/03/2020",17
"168","Karnataka","29/03/2020",2
"169","Karnataka","30/03/2020",8
"170","Karnataka","31/03/2020",10
"171","Kerala","01/04/2020",24
"172","Kerala","02/02/2020",1
"173","Kerala","02/04/2020",21
"174","Kerala","03/02/2020",1
"175","Kerala","03/04/2020",9
"176","Kerala","04/04/2020",11
"177","Kerala","05/04/2020",8
"178","Kerala","08/03/2020",5
"179","Kerala","09/03/2020",1
"180","Kerala","10/03/2020",8
"181","Kerala","12/03/2020",2
"182","Kerala","13/03/2020",3
"183","Kerala","15/03/2020",2
"184","Kerala","16/03/2020",3
"185","Kerala","19/03/2020",1
"186","Kerala","20/03/2020",12
"187","Kerala","21/03/2020",12
"188","Kerala","22/03/2020",15
"189","Kerala","23/03/2020",28
"190","Kerala","24/03/2020",14
"191","Kerala","25/03/2020",9
"192","Kerala","26/03/2020",19
"193","Kerala","27/03/2020",39
"194","Kerala","28/03/2020",6
"195","Kerala","29/03/2020",20
"196","Kerala","30/01/2020",1
"197","Kerala","30/03/2020",32
"198","Kerala","31/03/2020",7
"199","Ladakh","03/04/2020",1
"200","Ladakh","07/03/2020",2
"201","Ladakh","11/03/2020",1
"202","Ladakh","17/03/2020",5
"203","Ladakh","20/03/2020",2
"204","Ladakh","21/03/2020",3
"205","Madhya Pradesh","01/04/2020",32
"206","Madhya Pradesh","02/04/2020",9
"207","Madhya Pradesh","03/04/2020",47
"208","Madhya Pradesh","04/04/2020",25
"209","Madhya Pradesh","05/04/2020",14
"210","Madhya Pradesh","20/03/2020",4
"211","Madhya Pradesh","22/03/2020",2
"212","Madhya Pradesh","24/03/2020",1
"213","Madhya Pradesh","25/03/2020",8
"214","Madhya Pradesh","26/03/2020",5
"215","Madhya Pradesh","27/03/2020",9
"216","Madhya Pradesh","28/03/2020",10
"217","Madhya Pradesh","30/03/2020",8
"218","Madhya Pradesh","31/03/2020",19
"219","Maharashtra","01/04/2020",33
"220","Maharashtra","02/04/2020",88
"221","Maharashtra","03/04/2020",64
"222","Maharashtra","04/04/2020",148
"223","Maharashtra","05/04/2020",113
"224","Maharashtra","06/04/2020",33
"225","Maharashtra","09/03/2020",2
"226","Maharashtra","10/03/2020",3
"227","Maharashtra","11/03/2020",5
"228","Maharashtra","12/03/2020",4
"229","Maharashtra","13/03/2020",3
"230","Maharashtra","14/03/2020",14
"231","Maharashtra","15/03/2020",1
"232","Maharashtra","16/03/2020",7
"233","Maharashtra","17/03/2020",2
"234","Maharashtra","18/03/2020",4
"235","Maharashtra","19/03/2020",3
"236","Maharashtra","20/03/2020",6
"237","Maharashtra","21/03/2020",10
"238","Maharashtra","22/03/2020",10
"239","Maharashtra","23/03/2020",15
"240","Maharashtra","24/03/2020",18
"241","Maharashtra","25/03/2020",15
"242","Maharashtra","26/03/2020",3
"243","Maharashtra","27/03/2020",28
"244","Maharashtra","28/03/2020",28
"245","Maharashtra","29/03/2020",22
"246","Maharashtra","30/03/2020",17
"247","Maharashtra","31/03/2020",82
"248","Manipur","02/04/2020",1
"249","Manipur","24/03/2020",1
"250","Mizoram","25/03/2020",1
"251","Odisha","01/04/2020",1
"252","Odisha","03/04/2020",15
"253","Odisha","04/04/2020",1
"254","Odisha","05/04/2020",18
"255","Odisha","16/03/2020",1
"256","Odisha","19/03/2020",1
"257","Odisha","26/03/2020",1
"258","Odisha","31/03/2020",1
"259","Puducherry","01/04/2020",2
"260","Puducherry","02/04/2020",2
"261","Puducherry","17/03/2020",1
"262","Punjab","01/04/2020",4
"263","Punjab","02/04/2020",1
"264","Punjab","03/04/2020",6
"265","Punjab","04/04/2020",12
"266","Punjab","05/04/2020",3
"267","Punjab","09/03/2020",1
"268","Punjab","19/03/2020",1
"269","Punjab","20/03/2020",1
"270","Punjab","21/03/2020",10
"271","Punjab","22/03/2020",8
"272","Punjab","23/03/2020",2
"273","Punjab","24/03/2020",6
"274","Punjab","25/03/2020",2
"275","Punjab","26/03/2020",2
"276","Punjab","27/03/2020",5
"277","Punjab","30/03/2020",3
"278","Punjab","31/03/2020",1
"279","Rajasthan","01/04/2020",27
"280","Rajasthan","02/04/2020",13
"281","Rajasthan","03/03/2020",1
"282","Rajasthan","03/04/2020",46
"283","Rajasthan","04/03/2020",1
"284","Rajasthan","04/04/2020",27
"285","Rajasthan","05/04/2020",60
"286","Rajasthan","06/04/2020",8
"287","Rajasthan","10/03/2020",1
"288","Rajasthan","14/03/2020",1
"289","Rajasthan","18/03/2020",3
"290","Rajasthan","19/03/2020",2
"291","Rajasthan","20/03/2020",8
"292","Rajasthan","21/03/2020",7
"293","Rajasthan","22/03/2020",5
"294","Rajasthan","23/03/2020",3
"295","Rajasthan","25/03/2020",6
"296","Rajasthan","26/03/2020",5
"297","Rajasthan","27/03/2020",7
"298","Rajasthan","28/03/2020",4
"299","Rajasthan","29/03/2020",5
"300","Rajasthan","30/03/2020",20
"301","Rajasthan","31/03/2020",14
"302","Tamil Nadu","01/04/2020",110
"303","Tamil Nadu","02/04/2020",75
"304","Tamil Nadu","03/04/2020",102
"305","Tamil Nadu","04/04/2020",74
"306","Tamil Nadu","05/04/2020",86
"307","Tamil Nadu","07/03/2020",1
"308","Tamil Nadu","18/03/2020",1
"309","Tamil Nadu","19/03/2020",1
"310","Tamil Nadu","21/03/2020",3
"311","Tamil Nadu","22/03/2020",3
"312","Tamil Nadu","23/03/2020",3
"313","Tamil Nadu","24/03/2020",6
"314","Tamil Nadu","25/03/2020",8
"315","Tamil Nadu","26/03/2020",3
"316","Tamil Nadu","27/03/2020",9
"317","Tamil Nadu","28/03/2020",4
"318","Tamil Nadu","29/03/2020",8
"319","Tamil Nadu","30/03/2020",17
"320","Tamil Nadu","31/03/2020",57
"321","Telangana","01/04/2020",30
"322","Telangana","02/03/2020",1
"323","Telangana","02/04/2020",27
"324","Telangana","03/04/2020",75
"325","Telangana","04/04/2020",43
"326","Telangana","05/04/2020",62
"327","Telangana","14/03/2020",1
"328","Telangana","15/03/2020",1
"329","Telangana","16/03/2020",1
"330","Telangana","17/03/2020",1
"331","Telangana","18/03/2020",8
"332","Telangana","19/03/2020",3
"333","Telangana","20/03/2020",3
"334","Telangana","21/03/2020",2
"335","Telangana","22/03/2020",6
"336","Telangana","23/03/2020",6
"337","Telangana","24/03/2020",6
"338","Telangana","25/03/2020",2
"339","Telangana","26/03/2020",4
"340","Telangana","27/03/2020",14
"341","Telangana","28/03/2020",8
"342","Telangana","29/03/2020",3
"343","Telangana","30/03/2020",7
"344","Telangana","31/03/2020",20
"345","Uttar Pradesh","01/04/2020",13
"346","Uttar Pradesh","02/04/2020",11
"347","Uttar Pradesh","03/04/2020",46
"348","Uttar Pradesh","04/03/2020",7
"349","Uttar Pradesh","04/04/2020",60
"350","Uttar Pradesh","05/03/2020",1
"351","Uttar Pradesh","05/04/2020",44
"352","Uttar Pradesh","09/03/2020",2
"353","Uttar Pradesh","12/03/2020",2
"354","Uttar Pradesh","13/03/2020",1
"355","Uttar Pradesh","17/03/2020",2
"356","Uttar Pradesh","18/03/2020",2
"357","Uttar Pradesh","19/03/2020",3
"358","Uttar Pradesh","20/03/2020",4
"359","Uttar Pradesh","21/03/2020",4
"360","Uttar Pradesh","22/03/2020",2
"361","Uttar Pradesh","23/03/2020",4
"362","Uttar Pradesh","24/03/2020",1
"363","Uttar Pradesh","25/03/2020",3
"364","Uttar Pradesh","26/03/2020",4
"365","Uttar Pradesh","27/03/2020",7
"366","Uttar Pradesh","28/03/2020",16
"367","Uttar Pradesh","29/03/2020",7
"368","Uttar Pradesh","30/03/2020",24
"369","Uttar Pradesh","31/03/2020",8
"370","Uttarakhand","02/04/2020",3
"371","Uttarakhand","03/04/2020",6
"372","Uttarakhand","04/04/2020",6
"373","Uttarakhand","05/04/2020",4
"374","Uttarakhand","06/04/2020",1
"375","Uttarakhand","15/03/2020",1
"376","Uttarakhand","19/03/2020",2
"377","Uttarakhand","23/03/2020",1
"378","Uttarakhand","25/03/2020",1
"379","Uttarakhand","28/03/2020",1
"380","Uttarakhand","29/03/2020",1
"381","West Bengal","02/04/2020",16
"382","West Bengal","05/04/2020",27
"383","West Bengal","17/03/2020",1
"384","West Bengal","20/03/2020",1
"385","West Bengal","21/03/2020",2
"386","West Bengal","22/03/2020",3
"387","West Bengal","24/03/2020",2
"388","West Bengal","26/03/2020",1
"389","West Bengal","27/03/2020",5
"390","West Bengal","28/03/2020",3
"391","West Bengal","29/03/2020",3
"392","West Bengal","30/03/2020",1
"393","West Bengal","31/03/2020",15
