"","detectedstate","dateannounced","numberofcases"
"409","Uttarakhand","05/04/2020",4
"410","Uttarakhand","06/04/2020",5
"411","Uttarakhand","15/03/2020",1
"412","Uttarakhand","19/03/2020",2
"413","Uttarakhand","23/03/2020",1
"414","Uttarakhand","25/03/2020",1
"415","Uttarakhand","28/03/2020",1
"416","Uttarakhand","29/03/2020",1
"417","West Bengal","02/04/2020",16
"418","West Bengal","05/04/2020",27
"419","West Bengal","07/04/2020",11
"420","West Bengal","17/03/2020",1
"421","West Bengal","20/03/2020",1
"422","West Bengal","21/03/2020",2
"423","West Bengal","22/03/2020",3
"424","West Bengal","24/03/2020",2
"425","West Bengal","26/03/2020",1
"426","West Bengal","27/03/2020",5
"427","West Bengal","28/03/2020",3
"428","West Bengal","29/03/2020",3
"429","West Bengal","30/03/2020",1
"430","West Bengal","31/03/2020",15
