"","detectedstate","dateannounced","numberofcases"
"370","Rajasthan","19/03/2020",2
"371","Rajasthan","20/03/2020",8
"372","Rajasthan","21/03/2020",7
"373","Rajasthan","22/03/2020",5
"374","Rajasthan","23/03/2020",3
"375","Rajasthan","25/03/2020",6
"376","Rajasthan","26/03/2020",5
"377","Rajasthan","27/03/2020",7
"378","Rajasthan","28/03/2020",4
"379","Rajasthan","29/03/2020",5
"380","Rajasthan","30/03/2020",20
"381","Rajasthan","31/03/2020",14
"382","Tamil Nadu","01/04/2020",110
"383","Tamil Nadu","02/04/2020",75
"384","Tamil Nadu","03/04/2020",102
"385","Tamil Nadu","04/04/2020",74
"386","Tamil Nadu","05/04/2020",86
"387","Tamil Nadu","06/04/2020",50
"388","Tamil Nadu","07/03/2020",1
"389","Tamil Nadu","07/04/2020",69
"390","Tamil Nadu","08/04/2020",48
"391","Tamil Nadu","09/04/2020",96
"392","Tamil Nadu","10/04/2020",77
"393","Tamil Nadu","18/03/2020",1
"394","Tamil Nadu","19/03/2020",1
"395","Tamil Nadu","21/03/2020",3
"396","Tamil Nadu","22/03/2020",3
"397","Tamil Nadu","23/03/2020",3
"398","Tamil Nadu","24/03/2020",6
"399","Tamil Nadu","25/03/2020",8
"400","Tamil Nadu","26/03/2020",3
"401","Tamil Nadu","27/03/2020",9
"402","Tamil Nadu","28/03/2020",4
"403","Tamil Nadu","29/03/2020",8
"404","Tamil Nadu","30/03/2020",17
"405","Tamil Nadu","31/03/2020",57
"406","Telangana","01/04/2020",30
"407","Telangana","02/03/2020",1
"408","Telangana","02/04/2020",27
"409","Telangana","03/04/2020",75
"410","Telangana","04/04/2020",43
"411","Telangana","05/04/2020",62
"412","Telangana","06/04/2020",30
"413","Telangana","07/04/2020",40
"414","Telangana","08/04/2020",49
"415","Telangana","09/04/2020",18
"416","Telangana","10/04/2020",16
"417","Telangana","14/03/2020",1
"418","Telangana","15/03/2020",1
"419","Telangana","16/03/2020",1
"420","Telangana","17/03/2020",1
"421","Telangana","18/03/2020",8
"422","Telangana","19/03/2020",3
"423","Telangana","20/03/2020",3
"424","Telangana","21/03/2020",2
"425","Telangana","22/03/2020",6
"426","Telangana","23/03/2020",6
"427","Telangana","24/03/2020",6
"428","Telangana","25/03/2020",2
"429","Telangana","26/03/2020",4
"430","Telangana","27/03/2020",14
"431","Telangana","28/03/2020",8
"432","Telangana","29/03/2020",3
"433","Telangana","30/03/2020",7
"434","Telangana","31/03/2020",20
"435","Tripura","06/04/2020",1
"436","Tripura","10/04/2020",1
"437","Uttar Pradesh","01/04/2020",13
"438","Uttar Pradesh","02/04/2020",11
"439","Uttar Pradesh","03/04/2020",46
"440","Uttar Pradesh","04/03/2020",7
"441","Uttar Pradesh","04/04/2020",60
"442","Uttar Pradesh","05/03/2020",1
"443","Uttar Pradesh","05/04/2020",44
"444","Uttar Pradesh","06/04/2020",27
"445","Uttar Pradesh","07/04/2020",27
"446","Uttar Pradesh","08/04/2020",29
"447","Uttar Pradesh","09/03/2020",2
"448","Uttar Pradesh","09/04/2020",49
"449","Uttar Pradesh","10/04/2020",23
"450","Uttar Pradesh","12/03/2020",2
"451","Uttar Pradesh","13/03/2020",1
"452","Uttar Pradesh","17/03/2020",2
"453","Uttar Pradesh","18/03/2020",2
"454","Uttar Pradesh","19/03/2020",3
"455","Uttar Pradesh","20/03/2020",4
"456","Uttar Pradesh","21/03/2020",4
"457","Uttar Pradesh","22/03/2020",2
"458","Uttar Pradesh","23/03/2020",4
"459","Uttar Pradesh","24/03/2020",1
"460","Uttar Pradesh","25/03/2020",3
"461","Uttar Pradesh","26/03/2020",4
"462","Uttar Pradesh","27/03/2020",7
"463","Uttar Pradesh","28/03/2020",16
"464","Uttar Pradesh","29/03/2020",7
"465","Uttar Pradesh","30/03/2020",24
"466","Uttar Pradesh","31/03/2020",8
"467","Uttarakhand","02/04/2020",3
"468","Uttarakhand","03/04/2020",6
"469","Uttarakhand","04/04/2020",6
"470","Uttarakhand","05/04/2020",4
"471","Uttarakhand","06/04/2020",5
"472","Uttarakhand","08/04/2020",4
"473","Uttarakhand","15/03/2020",1
"474","Uttarakhand","19/03/2020",2
"475","Uttarakhand","23/03/2020",1
"476","Uttarakhand","25/03/2020",1
"477","Uttarakhand","28/03/2020",1
"478","Uttarakhand","29/03/2020",1
"479","West Bengal","02/04/2020",16
"480","West Bengal","05/04/2020",27
"481","West Bengal","07/04/2020",11
"482","West Bengal","08/04/2020",8
"483","West Bengal","09/04/2020",4
"484","West Bengal","10/04/2020",13
"485","West Bengal","17/03/2020",1
"486","West Bengal","20/03/2020",1
"487","West Bengal","21/03/2020",2
"488","West Bengal","22/03/2020",3
"489","West Bengal","24/03/2020",2
"490","West Bengal","26/03/2020",1
"491","West Bengal","27/03/2020",5
"492","West Bengal","28/03/2020",3
"493","West Bengal","29/03/2020",3
"494","West Bengal","30/03/2020",1
"495","West Bengal","31/03/2020",15
