"","detectedstate","dateannounced","numberofcases"
"72","Chhattisgarh","31/03/2020",1
"73","Dadra and Nagar Haveli","06/04/2020",1
"74","Delhi","01/04/2020",32
"75","Delhi","02/03/2020",1
"76","Delhi","02/04/2020",141
"77","Delhi","03/04/2020",93
"78","Delhi","04/04/2020",59
"79","Delhi","05/03/2020",1
"80","Delhi","05/04/2020",58
"81","Delhi","06/03/2020",1
"82","Delhi","06/04/2020",22
"83","Delhi","07/04/2020",51
"84","Delhi","08/04/2020",93
"85","Delhi","09/03/2020",1
"86","Delhi","09/04/2020",51
"87","Delhi","10/04/2020",183
"88","Delhi","11/03/2020",1
"89","Delhi","11/04/2020",166
"90","Delhi","12/03/2020",1
"91","Delhi","13/03/2020",1
"92","Delhi","17/03/2020",3
"93","Delhi","18/03/2020",1
"94","Delhi","19/03/2020",3
"95","Delhi","20/03/2020",6
"96","Delhi","21/03/2020",7
"97","Delhi","22/03/2020",1
"98","Delhi","23/03/2020",2
"99","Delhi","25/03/2020",5
"100","Delhi","26/03/2020",4
"101","Delhi","27/03/2020",1
"102","Delhi","28/03/2020",9
"103","Delhi","29/03/2020",23
"104","Delhi","30/03/2020",25
"105","Delhi","31/03/2020",23
"106","Goa","03/04/2020",1
"107","Goa","04/04/2020",1
"108","Goa","25/03/2020",3
"109","Goa","29/03/2020",2
"110","Gujarat","01/04/2020",13
"111","Gujarat","02/04/2020",1
"112","Gujarat","03/04/2020",7
"113","Gujarat","04/04/2020",13
"114","Gujarat","05/04/2020",20
"115","Gujarat","06/04/2020",18
"116","Gujarat","07/04/2020",29
"117","Gujarat","08/04/2020",11
"118","Gujarat","09/04/2020",76
"119","Gujarat","10/04/2020",116
"120","Gujarat","11/04/2020",90
"121","Gujarat","19/03/2020",2
"122","Gujarat","20/03/2020",5
"123","Gujarat","21/03/2020",7
"124","Gujarat","22/03/2020",4
"125","Gujarat","23/03/2020",12
"126","Gujarat","24/03/2020",6
"127","Gujarat","25/03/2020",2
"128","Gujarat","26/03/2020",6
"129","Gujarat","27/03/2020",3
"130","Gujarat","28/03/2020",8
"131","Gujarat","29/03/2020",8
"132","Gujarat","30/03/2020",7
"133","Gujarat","31/03/2020",4
"134","Haryana","02/04/2020",6
"135","Haryana","03/04/2020",9
"136","Haryana","04/03/2020",14
"137","Haryana","04/04/2020",26
"138","Haryana","05/04/2020",6
"139","Haryana","06/04/2020",20
"140","Haryana","07/04/2020",33
"141","Haryana","08/04/2020",24
"142","Haryana","09/04/2020",3
"143","Haryana","10/04/2020",6
"144","Haryana","11/04/2020",3
"145","Haryana","17/03/2020",1
"146","Haryana","18/03/2020",2
"147","Haryana","20/03/2020",2
"148","Haryana","21/03/2020",2
"149","Haryana","23/03/2020",7
"150","Haryana","24/03/2020",2
"151","Haryana","25/03/2020",1
"152","Haryana","26/03/2020",1
"153","Haryana","27/03/2020",1
"154","Haryana","28/03/2020",2
"155","Haryana","30/03/2020",1
"156","Haryana","31/03/2020",7
"157","Himachal Pradesh","02/04/2020",3
"158","Himachal Pradesh","04/04/2020",7
"159","Himachal Pradesh","05/04/2020",1
"160","Himachal Pradesh","06/04/2020",4
"161","Himachal Pradesh","07/04/2020",9
"162","Himachal Pradesh","09/04/2020",1
"163","Himachal Pradesh","11/04/2020",4
"164","Himachal Pradesh","20/03/2020",2
"165","Himachal Pradesh","23/03/2020",1
"166","Jammu and Kashmir","01/04/2020",7
"167","Jammu and Kashmir","02/04/2020",8
"168","Jammu and Kashmir","03/04/2020",5
"169","Jammu and Kashmir","04/04/2020",17
"170","Jammu and Kashmir","05/04/2020",14
"171","Jammu and Kashmir","06/04/2020",3
"172","Jammu and Kashmir","07/04/2020",16
"173","Jammu and Kashmir","08/04/2020",33
"174","Jammu and Kashmir","09/03/2020",1
"175","Jammu and Kashmir","09/04/2020",26
"176","Jammu and Kashmir","10/04/2020",23
"177","Jammu and Kashmir","11/04/2020",17
"178","Jammu and Kashmir","13/03/2020",1
"179","Jammu and Kashmir","16/03/2020",1
"180","Jammu and Kashmir","18/03/2020",1
"181","Jammu and Kashmir","24/03/2020",2
"182","Jammu and Kashmir","25/03/2020",5
"183","Jammu and Kashmir","26/03/2020",3
"184","Jammu and Kashmir","27/03/2020",6
"185","Jammu and Kashmir","28/03/2020",13
"186","Jammu and Kashmir","29/03/2020",5
"187","Jammu and Kashmir","30/03/2020",11
"188","Jammu and Kashmir","31/03/2020",6
"189","Jharkhand","02/04/2020",1
"190","Jharkhand","05/04/2020",1
"191","Jharkhand","06/04/2020",1
"192","Jharkhand","09/04/2020",9
"193","Jharkhand","10/04/2020",1
"194","Jharkhand","11/04/2020",3
"195","Jharkhand","31/03/2020",1
"196","Karnataka","01/04/2020",9
"197","Karnataka","02/04/2020",14
"198","Karnataka","03/04/2020",4
"199","Karnataka","04/04/2020",16
"200","Karnataka","05/04/2020",7
"201","Karnataka","06/04/2020",12
"202","Karnataka","07/04/2020",12
"203","Karnataka","08/04/2020",6
"204","Karnataka","09/03/2020",1
"205","Karnataka","09/04/2020",16
"206","Karnataka","10/03/2020",3
"207","Karnataka","10/04/2020",10
"208","Karnataka","11/04/2020",8
"209","Karnataka","12/03/2020",2
"210","Karnataka","16/03/2020",2
"211","Karnataka","17/03/2020",3
"212","Karnataka","18/03/2020",3
"213","Karnataka","19/03/2020",1
"214","Karnataka","21/03/2020",5
"215","Karnataka","22/03/2020",6
"216","Karnataka","23/03/2020",7
"217","Karnataka","24/03/2020",8
"218","Karnataka","25/03/2020",10
"219","Karnataka","26/03/2020",4
"220","Karnataka","27/03/2020",9
"221","Karnataka","28/03/2020",17
"222","Karnataka","29/03/2020",2
"223","Karnataka","30/03/2020",8
"224","Karnataka","31/03/2020",10
"225","Kerala","01/04/2020",24
"226","Kerala","02/02/2020",1
"227","Kerala","02/04/2020",21
"228","Kerala","03/02/2020",1
"229","Kerala","03/04/2020",9
"230","Kerala","04/04/2020",11
"231","Kerala","05/04/2020",8
"232","Kerala","06/04/2020",13
"233","Kerala","07/04/2020",8
"234","Kerala","08/03/2020",5
"235","Kerala","08/04/2020",9
"236","Kerala","09/03/2020",1
"237","Kerala","09/04/2020",12
"238","Kerala","10/03/2020",8
"239","Kerala","10/04/2020",7
"240","Kerala","11/04/2020",10
"241","Kerala","12/03/2020",2
"242","Kerala","13/03/2020",3
"243","Kerala","15/03/2020",2
"244","Kerala","16/03/2020",3
"245","Kerala","19/03/2020",1
"246","Kerala","20/03/2020",12
"247","Kerala","21/03/2020",12
"248","Kerala","22/03/2020",15
"249","Kerala","23/03/2020",28
"250","Kerala","24/03/2020",14
"251","Kerala","25/03/2020",9
"252","Kerala","26/03/2020",19
"253","Kerala","27/03/2020",39
"254","Kerala","28/03/2020",6
"255","Kerala","29/03/2020",20
"256","Kerala","30/01/2020",1
"257","Kerala","30/03/2020",32
"258","Kerala","31/03/2020",7
"259","Ladakh","03/04/2020",1
"260","Ladakh","07/03/2020",2
"261","Ladakh","10/04/2020",1
"262","Ladakh","11/03/2020",1
"263","Ladakh","17/03/2020",5
"264","Ladakh","20/03/2020",2
"265","Ladakh","21/03/2020",3
"266","Madhya Pradesh","01/04/2020",32
"267","Madhya Pradesh","02/04/2020",9
"268","Madhya Pradesh","03/04/2020",47
"269","Madhya Pradesh","04/04/2020",25
"270","Madhya Pradesh","05/04/2020",14
"271","Madhya Pradesh","06/04/2020",63
"272","Madhya Pradesh","07/04/2020",34
"273","Madhya Pradesh","08/04/2020",51
"274","Madhya Pradesh","09/04/2020",70
"275","Madhya Pradesh","10/04/2020",40
"276","Madhya Pradesh","20/03/2020",4
"277","Madhya Pradesh","22/03/2020",2
"278","Madhya Pradesh","24/03/2020",1
"279","Madhya Pradesh","25/03/2020",8
"280","Madhya Pradesh","26/03/2020",5
"281","Madhya Pradesh","27/03/2020",9
"282","Madhya Pradesh","28/03/2020",10
"283","Madhya Pradesh","30/03/2020",8
"284","Madhya Pradesh","31/03/2020",19
"285","Maharashtra","01/04/2020",33
"286","Maharashtra","02/04/2020",88
"287","Maharashtra","03/04/2020",64
"288","Maharashtra","04/04/2020",148
"289","Maharashtra","05/04/2020",112
"290","Maharashtra","06/04/2020",121
"291","Maharashtra","07/04/2020",150
"292","Maharashtra","08/04/2020",117
"293","Maharashtra","09/03/2020",2
"294","Maharashtra","09/04/2020",229
"295","Maharashtra","10/03/2020",3
"296","Maharashtra","10/04/2020",210
"297","Maharashtra","11/03/2020",6
"298","Maharashtra","11/04/2020",187
"299","Maharashtra","12/03/2020",3
"300","Maharashtra","13/03/2020",3
"301","Maharashtra","14/03/2020",9
"302","Maharashtra","15/03/2020",6
"303","Maharashtra","16/03/2020",7
"304","Maharashtra","17/03/2020",2
"305","Maharashtra","18/03/2020",4
"306","Maharashtra","19/03/2020",3
"307","Maharashtra","20/03/2020",4
"308","Maharashtra","21/03/2020",12
"309","Maharashtra","22/03/2020",10
"310","Maharashtra","23/03/2020",15
"311","Maharashtra","24/03/2020",18
"312","Maharashtra","25/03/2020",15
"313","Maharashtra","26/03/2020",3
"314","Maharashtra","27/03/2020",28
"315","Maharashtra","28/03/2020",28
"316","Maharashtra","29/03/2020",22
"317","Maharashtra","30/03/2020",17
"318","Maharashtra","31/03/2020",82
"319","Manipur","02/04/2020",1
"320","Manipur","24/03/2020",1
"321","Mizoram","25/03/2020",1
"322","Odisha","01/04/2020",1
"323","Odisha","03/04/2020",15
"324","Odisha","04/04/2020",1
"325","Odisha","05/04/2020",18
"326","Odisha","06/04/2020",1
"327","Odisha","07/04/2020",2
"328","Odisha","09/04/2020",6
"329","Odisha","10/04/2020",2
"330","Odisha","16/03/2020",1
"331","Odisha","19/03/2020",1
"332","Odisha","26/03/2020",1
"333","Odisha","31/03/2020",1
"334","Puducherry","01/04/2020",2
"335","Puducherry","02/04/2020",2
"336","Puducherry","10/04/2020",2
"337","Puducherry","17/03/2020",1
"338","Punjab","01/04/2020",4
"339","Punjab","02/04/2020",1
"340","Punjab","03/04/2020",6
"341","Punjab","04/04/2020",12
"342","Punjab","05/04/2020",3
"343","Punjab","06/04/2020",11
"344","Punjab","07/04/2020",20
"345","Punjab","08/04/2020",7
"346","Punjab","09/03/2020",1
"347","Punjab","09/04/2020",24
"348","Punjab","10/04/2020",21
"349","Punjab","11/04/2020",7
"350","Punjab","19/03/2020",1
"351","Punjab","20/03/2020",1
"352","Punjab","21/03/2020",10
"353","Punjab","22/03/2020",8
"354","Punjab","23/03/2020",2
"355","Punjab","24/03/2020",6
"356","Punjab","25/03/2020",2
"357","Punjab","26/03/2020",2
"358","Punjab","27/03/2020",5
"359","Punjab","30/03/2020",3
"360","Punjab","31/03/2020",1
"361","Rajasthan","01/04/2020",27
"362","Rajasthan","02/04/2020",13
"363","Rajasthan","03/03/2020",1
"364","Rajasthan","03/04/2020",46
"365","Rajasthan","04/03/2020",1
"366","Rajasthan","04/04/2020",27
"367","Rajasthan","05/04/2020",60
"368","Rajasthan","06/04/2020",35
"369","Rajasthan","07/04/2020",42
"370","Rajasthan","08/04/2020",40
"371","Rajasthan","09/04/2020",80
"372","Rajasthan","10/03/2020",1
"373","Rajasthan","10/04/2020",98
"374","Rajasthan","11/04/2020",117
"375","Rajasthan","14/03/2020",1
"376","Rajasthan","18/03/2020",3
"377","Rajasthan","19/03/2020",2
"378","Rajasthan","20/03/2020",8
"379","Rajasthan","21/03/2020",7
"380","Rajasthan","22/03/2020",5
"381","Rajasthan","23/03/2020",3
"382","Rajasthan","25/03/2020",6
"383","Rajasthan","26/03/2020",5
"384","Rajasthan","27/03/2020",7
"385","Rajasthan","28/03/2020",4
"386","Rajasthan","29/03/2020",5
"387","Rajasthan","30/03/2020",20
"388","Rajasthan","31/03/2020",14
"389","Tamil Nadu","01/04/2020",110
"390","Tamil Nadu","02/04/2020",75
"391","Tamil Nadu","03/04/2020",102
"392","Tamil Nadu","04/04/2020",74
"393","Tamil Nadu","05/04/2020",86
"394","Tamil Nadu","06/04/2020",50
"395","Tamil Nadu","07/03/2020",1
"396","Tamil Nadu","07/04/2020",69
"397","Tamil Nadu","08/04/2020",48
"398","Tamil Nadu","09/04/2020",96
"399","Tamil Nadu","10/04/2020",77
"400","Tamil Nadu","11/04/2020",58
"401","Tamil Nadu","18/03/2020",1
"402","Tamil Nadu","19/03/2020",1
"403","Tamil Nadu","21/03/2020",3
"404","Tamil Nadu","22/03/2020",3
"405","Tamil Nadu","23/03/2020",3
"406","Tamil Nadu","24/03/2020",6
"407","Tamil Nadu","25/03/2020",8
"408","Tamil Nadu","26/03/2020",3
"409","Tamil Nadu","27/03/2020",9
"410","Tamil Nadu","28/03/2020",4
"411","Tamil Nadu","29/03/2020",8
"412","Tamil Nadu","30/03/2020",17
"413","Tamil Nadu","31/03/2020",57
"414","Telangana","01/04/2020",30
"415","Telangana","02/03/2020",1
"416","Telangana","02/04/2020",27
"417","Telangana","03/04/2020",75
"418","Telangana","04/04/2020",43
"419","Telangana","05/04/2020",62
"420","Telangana","06/04/2020",30
"421","Telangana","07/04/2020",40
"422","Telangana","08/04/2020",49
"423","Telangana","09/04/2020",18
"424","Telangana","10/04/2020",16
"425","Telangana","14/03/2020",1
"426","Telangana","15/03/2020",1
"427","Telangana","16/03/2020",1
"428","Telangana","17/03/2020",1
"429","Telangana","18/03/2020",8
"430","Telangana","19/03/2020",3
"431","Telangana","20/03/2020",3
"432","Telangana","21/03/2020",2
"433","Telangana","22/03/2020",6
"434","Telangana","23/03/2020",6
"435","Telangana","24/03/2020",6
"436","Telangana","25/03/2020",2
"437","Telangana","26/03/2020",4
"438","Telangana","27/03/2020",14
"439","Telangana","28/03/2020",8
"440","Telangana","29/03/2020",3
"441","Telangana","30/03/2020",7
"442","Telangana","31/03/2020",20
"443","Tripura","06/04/2020",1
"444","Tripura","10/04/2020",1
"445","Uttar Pradesh","01/04/2020",13
"446","Uttar Pradesh","02/04/2020",11
"447","Uttar Pradesh","03/04/2020",46
"448","Uttar Pradesh","04/03/2020",7
"449","Uttar Pradesh","04/04/2020",60
"450","Uttar Pradesh","05/03/2020",1
"451","Uttar Pradesh","05/04/2020",44
"452","Uttar Pradesh","06/04/2020",27
"453","Uttar Pradesh","07/04/2020",27
"454","Uttar Pradesh","08/04/2020",29
"455","Uttar Pradesh","09/03/2020",2
"456","Uttar Pradesh","09/04/2020",49
"457","Uttar Pradesh","10/04/2020",23
"458","Uttar Pradesh","11/04/2020",19
"459","Uttar Pradesh","12/03/2020",2
"460","Uttar Pradesh","13/03/2020",1
"461","Uttar Pradesh","17/03/2020",2
"462","Uttar Pradesh","18/03/2020",2
"463","Uttar Pradesh","19/03/2020",3
"464","Uttar Pradesh","20/03/2020",4
"465","Uttar Pradesh","21/03/2020",4
"466","Uttar Pradesh","22/03/2020",2
"467","Uttar Pradesh","23/03/2020",4
"468","Uttar Pradesh","24/03/2020",1
"469","Uttar Pradesh","25/03/2020",3
"470","Uttar Pradesh","26/03/2020",4
"471","Uttar Pradesh","27/03/2020",7
"472","Uttar Pradesh","28/03/2020",16
"473","Uttar Pradesh","29/03/2020",7
"474","Uttar Pradesh","30/03/2020",24
"475","Uttar Pradesh","31/03/2020",8
"476","Uttarakhand","02/04/2020",3
"477","Uttarakhand","03/04/2020",6
"478","Uttarakhand","04/04/2020",6
"479","Uttarakhand","05/04/2020",4
"480","Uttarakhand","06/04/2020",5
"481","Uttarakhand","08/04/2020",4
"482","Uttarakhand","15/03/2020",1
"483","Uttarakhand","19/03/2020",2
"484","Uttarakhand","23/03/2020",1
"485","Uttarakhand","25/03/2020",1
"486","Uttarakhand","28/03/2020",1
"487","Uttarakhand","29/03/2020",1
"488","West Bengal","02/04/2020",16
"489","West Bengal","05/04/2020",27
"490","West Bengal","07/04/2020",11
"491","West Bengal","08/04/2020",8
"492","West Bengal","09/04/2020",4
"493","West Bengal","10/04/2020",13
"494","West Bengal","11/04/2020",10
"495","West Bengal","17/03/2020",1
"496","West Bengal","20/03/2020",1
"497","West Bengal","21/03/2020",2
"498","West Bengal","22/03/2020",3
"499","West Bengal","24/03/2020",2
"500","West Bengal","26/03/2020",1
"501","West Bengal","27/03/2020",5
"502","West Bengal","28/03/2020",3
"503","West Bengal","29/03/2020",3
"504","West Bengal","30/03/2020",1
"505","West Bengal","31/03/2020",15
