"","detectedstate","dateannounced","numberofcases"
"368","Telangana","07/04/2020",40
"369","Telangana","08/04/2020",49
"370","Telangana","14/03/2020",1
"371","Telangana","15/03/2020",1
"372","Telangana","16/03/2020",1
"373","Telangana","17/03/2020",1
"374","Telangana","18/03/2020",8
"375","Telangana","19/03/2020",3
"376","Telangana","20/03/2020",3
"377","Telangana","21/03/2020",2
"378","Telangana","22/03/2020",6
"379","Telangana","23/03/2020",6
"380","Telangana","24/03/2020",6
"381","Telangana","25/03/2020",2
"382","Telangana","26/03/2020",4
"383","Telangana","27/03/2020",14
"384","Telangana","28/03/2020",8
"385","Telangana","29/03/2020",3
"386","Telangana","30/03/2020",7
"387","Telangana","31/03/2020",20
"388","Tripura","06/04/2020",1
"389","Uttar Pradesh","01/04/2020",13
"390","Uttar Pradesh","02/04/2020",11
"391","Uttar Pradesh","03/04/2020",46
"392","Uttar Pradesh","04/03/2020",7
"393","Uttar Pradesh","04/04/2020",60
"394","Uttar Pradesh","05/03/2020",1
"395","Uttar Pradesh","05/04/2020",44
"396","Uttar Pradesh","06/04/2020",27
"397","Uttar Pradesh","07/04/2020",27
"398","Uttar Pradesh","08/04/2020",29
"399","Uttar Pradesh","09/03/2020",2
"400","Uttar Pradesh","12/03/2020",2
"401","Uttar Pradesh","13/03/2020",1
"402","Uttar Pradesh","17/03/2020",2
"403","Uttar Pradesh","18/03/2020",2
"404","Uttar Pradesh","19/03/2020",3
"405","Uttar Pradesh","20/03/2020",4
"406","Uttar Pradesh","21/03/2020",4
"407","Uttar Pradesh","22/03/2020",2
"408","Uttar Pradesh","23/03/2020",4
"409","Uttar Pradesh","24/03/2020",1
"410","Uttar Pradesh","25/03/2020",3
"411","Uttar Pradesh","26/03/2020",4
"412","Uttar Pradesh","27/03/2020",7
"413","Uttar Pradesh","28/03/2020",16
"414","Uttar Pradesh","29/03/2020",7
"415","Uttar Pradesh","30/03/2020",24
"416","Uttar Pradesh","31/03/2020",8
"417","Uttarakhand","02/04/2020",3
"418","Uttarakhand","03/04/2020",6
"419","Uttarakhand","04/04/2020",6
"420","Uttarakhand","05/04/2020",4
"421","Uttarakhand","06/04/2020",5
"422","Uttarakhand","08/04/2020",2
"423","Uttarakhand","15/03/2020",1
"424","Uttarakhand","19/03/2020",2
"425","Uttarakhand","23/03/2020",1
"426","Uttarakhand","25/03/2020",1
"427","Uttarakhand","28/03/2020",1
"428","Uttarakhand","29/03/2020",1
"429","West Bengal","02/04/2020",16
"430","West Bengal","05/04/2020",27
"431","West Bengal","07/04/2020",11
"432","West Bengal","08/04/2020",8
"433","West Bengal","17/03/2020",1
"434","West Bengal","20/03/2020",1
"435","West Bengal","21/03/2020",2
"436","West Bengal","22/03/2020",3
"437","West Bengal","24/03/2020",2
"438","West Bengal","26/03/2020",1
"439","West Bengal","27/03/2020",5
"440","West Bengal","28/03/2020",3
"441","West Bengal","29/03/2020",3
"442","West Bengal","30/03/2020",1
"443","West Bengal","31/03/2020",15
