"","detectedstate","dateannounced","numberofcases"
"103","Jammu and Kashmir","26/03/2020",3
"104","Jammu and Kashmir","27/03/2020",6
"105","Jammu and Kashmir","28/03/2020",13
"106","Jammu and Kashmir","29/03/2020",5
"107","Jammu and Kashmir","30/03/2020",11
"108","Jammu and Kashmir","31/03/2020",6
"109","Jharkhand","31/03/2020",1
"110","Karnataka","01/04/2020",9
"111","Karnataka","09/03/2020",1
"112","Karnataka","10/03/2020",3
"113","Karnataka","12/03/2020",2
"114","Karnataka","16/03/2020",2
"115","Karnataka","17/03/2020",3
"116","Karnataka","18/03/2020",3
"117","Karnataka","19/03/2020",1
"118","Karnataka","21/03/2020",5
"119","Karnataka","22/03/2020",6
"120","Karnataka","23/03/2020",7
"121","Karnataka","24/03/2020",8
"122","Karnataka","25/03/2020",10
"123","Karnataka","26/03/2020",4
"124","Karnataka","27/03/2020",9
"125","Karnataka","28/03/2020",17
"126","Karnataka","29/03/2020",2
"127","Karnataka","30/03/2020",8
"128","Karnataka","31/03/2020",10
"129","Kerala","01/04/2020",24
"130","Kerala","02/02/2020",1
"131","Kerala","03/02/2020",1
"132","Kerala","08/03/2020",5
"133","Kerala","09/03/2020",1
"134","Kerala","10/03/2020",8
"135","Kerala","12/03/2020",2
"136","Kerala","13/03/2020",3
"137","Kerala","15/03/2020",2
"138","Kerala","16/03/2020",3
"139","Kerala","19/03/2020",1
"140","Kerala","20/03/2020",12
"141","Kerala","21/03/2020",12
"142","Kerala","22/03/2020",15
"143","Kerala","23/03/2020",28
"144","Kerala","24/03/2020",14
"145","Kerala","25/03/2020",9
"146","Kerala","26/03/2020",19
"147","Kerala","27/03/2020",39
"148","Kerala","28/03/2020",6
"149","Kerala","29/03/2020",20
"150","Kerala","30/01/2020",1
"151","Kerala","30/03/2020",32
"152","Kerala","31/03/2020",7
"153","Ladakh","07/03/2020",2
"154","Ladakh","11/03/2020",1
"155","Ladakh","17/03/2020",5
"156","Ladakh","20/03/2020",2
"157","Ladakh","21/03/2020",3
"158","Madhya Pradesh","01/04/2020",20
"159","Madhya Pradesh","20/03/2020",4
"160","Madhya Pradesh","22/03/2020",2
"161","Madhya Pradesh","24/03/2020",1
"162","Madhya Pradesh","25/03/2020",8
"163","Madhya Pradesh","26/03/2020",5
"164","Madhya Pradesh","27/03/2020",9
"165","Madhya Pradesh","28/03/2020",10
"166","Madhya Pradesh","30/03/2020",8
"167","Madhya Pradesh","31/03/2020",19
"168","Maharashtra","01/04/2020",33
"169","Maharashtra","09/03/2020",2
"170","Maharashtra","10/03/2020",3
"171","Maharashtra","11/03/2020",5
"172","Maharashtra","12/03/2020",4
"173","Maharashtra","13/03/2020",3
"174","Maharashtra","14/03/2020",14
"175","Maharashtra","15/03/2020",2
"176","Maharashtra","16/03/2020",6
"177","Maharashtra","17/03/2020",2
"178","Maharashtra","18/03/2020",4
"179","Maharashtra","19/03/2020",4
"180","Maharashtra","20/03/2020",5
"181","Maharashtra","21/03/2020",10
"182","Maharashtra","22/03/2020",10
"183","Maharashtra","23/03/2020",23
"184","Maharashtra","24/03/2020",10
"185","Maharashtra","25/03/2020",15
"186","Maharashtra","26/03/2020",8
"187","Maharashtra","27/03/2020",26
"188","Maharashtra","28/03/2020",30
"189","Maharashtra","29/03/2020",17
"190","Maharashtra","30/03/2020",35
"191","Maharashtra","31/03/2020",64
"192","Manipur","24/03/2020",1
"193","Mizoram","25/03/2020",1
"194","Odisha","16/03/2020",1
"195","Odisha","19/03/2020",1
"196","Odisha","26/03/2020",1
"197","Odisha","31/03/2020",1
"198","Puducherry","01/04/2020",2
"199","Puducherry","17/03/2020",1
"200","Punjab","01/04/2020",4
"201","Punjab","09/03/2020",1
"202","Punjab","19/03/2020",1
"203","Punjab","20/03/2020",1
"204","Punjab","21/03/2020",10
"205","Punjab","22/03/2020",8
"206","Punjab","23/03/2020",2
"207","Punjab","24/03/2020",6
"208","Punjab","25/03/2020",2
"209","Punjab","26/03/2020",2
"210","Punjab","27/03/2020",5
"211","Punjab","30/03/2020",3
"212","Punjab","31/03/2020",1
"213","Rajasthan","01/04/2020",15
"214","Rajasthan","03/03/2020",1
"215","Rajasthan","04/03/2020",1
"216","Rajasthan","10/03/2020",1
"217","Rajasthan","14/03/2020",1
"218","Rajasthan","18/03/2020",3
"219","Rajasthan","19/03/2020",2
"220","Rajasthan","20/03/2020",8
"221","Rajasthan","21/03/2020",7
"222","Rajasthan","22/03/2020",5
"223","Rajasthan","23/03/2020",3
"224","Rajasthan","25/03/2020",6
"225","Rajasthan","26/03/2020",5
"226","Rajasthan","27/03/2020",7
"227","Rajasthan","28/03/2020",4
"228","Rajasthan","29/03/2020",5
"229","Rajasthan","30/03/2020",20
"230","Rajasthan","31/03/2020",14
"231","Tamil Nadu","01/04/2020",110
"232","Tamil Nadu","07/03/2020",1
"233","Tamil Nadu","18/03/2020",1
"234","Tamil Nadu","19/03/2020",1
"235","Tamil Nadu","21/03/2020",3
"236","Tamil Nadu","22/03/2020",3
"237","Tamil Nadu","23/03/2020",3
"238","Tamil Nadu","24/03/2020",6
"239","Tamil Nadu","25/03/2020",8
"240","Tamil Nadu","26/03/2020",3
"241","Tamil Nadu","27/03/2020",9
"242","Tamil Nadu","28/03/2020",4
"243","Tamil Nadu","29/03/2020",8
"244","Tamil Nadu","30/03/2020",17
"245","Tamil Nadu","31/03/2020",57
"246","Telangana","02/03/2020",1
"247","Telangana","14/03/2020",1
"248","Telangana","15/03/2020",1
"249","Telangana","16/03/2020",1
"250","Telangana","17/03/2020",1
"251","Telangana","18/03/2020",8
"252","Telangana","19/03/2020",3
"253","Telangana","20/03/2020",3
"254","Telangana","21/03/2020",2
"255","Telangana","22/03/2020",6
"256","Telangana","23/03/2020",6
"257","Telangana","24/03/2020",6
"258","Telangana","25/03/2020",2
"259","Telangana","26/03/2020",4
"260","Telangana","27/03/2020",14
"261","Telangana","28/03/2020",8
"262","Telangana","29/03/2020",3
"263","Telangana","30/03/2020",7
"264","Telangana","31/03/2020",20
"265","Uttar Pradesh","01/04/2020",12
"266","Uttar Pradesh","04/03/2020",7
"267","Uttar Pradesh","05/03/2020",1
"268","Uttar Pradesh","09/03/2020",2
"269","Uttar Pradesh","12/03/2020",2
"270","Uttar Pradesh","13/03/2020",1
"271","Uttar Pradesh","17/03/2020",2
"272","Uttar Pradesh","18/03/2020",2
"273","Uttar Pradesh","19/03/2020",3
"274","Uttar Pradesh","20/03/2020",4
"275","Uttar Pradesh","21/03/2020",4
"276","Uttar Pradesh","22/03/2020",2
"277","Uttar Pradesh","23/03/2020",4
"278","Uttar Pradesh","24/03/2020",1
"279","Uttar Pradesh","25/03/2020",3
"280","Uttar Pradesh","26/03/2020",4
"281","Uttar Pradesh","27/03/2020",7
"282","Uttar Pradesh","28/03/2020",16
"283","Uttar Pradesh","29/03/2020",7
"284","Uttar Pradesh","30/03/2020",24
"285","Uttar Pradesh","31/03/2020",8
"286","Uttarakhand","15/03/2020",1
"287","Uttarakhand","19/03/2020",2
"288","Uttarakhand","23/03/2020",1
"289","Uttarakhand","25/03/2020",1
"290","Uttarakhand","28/03/2020",1
"291","Uttarakhand","29/03/2020",1
"292","West Bengal","17/03/2020",1
"293","West Bengal","20/03/2020",1
"294","West Bengal","21/03/2020",2
"295","West Bengal","22/03/2020",3
"296","West Bengal","24/03/2020",2
"297","West Bengal","26/03/2020",1
"298","West Bengal","27/03/2020",5
"299","West Bengal","28/03/2020",3
"300","West Bengal","29/03/2020",3
"301","West Bengal","30/03/2020",1
"302","West Bengal","31/03/2020",15
