"","detectedstate","dateannounced","numberofcases"
"73","Chhattisgarh","09/04/2020",8
"74","Chhattisgarh","11/04/2020",7
"75","Chhattisgarh","12/04/2020",6
"76","Chhattisgarh","14/04/2020",2
"77","Chhattisgarh","19/03/2020",1
"78","Chhattisgarh","25/03/2020",2
"79","Chhattisgarh","26/03/2020",3
"80","Chhattisgarh","28/03/2020",1
"81","Chhattisgarh","30/03/2020",1
"82","Chhattisgarh","31/03/2020",1
"83","Dadra and Nagar Haveli","06/04/2020",1
"84","Delhi","01/04/2020",32
"85","Delhi","02/03/2020",1
"86","Delhi","02/04/2020",141
"87","Delhi","03/04/2020",93
"88","Delhi","04/04/2020",59
"89","Delhi","05/03/2020",1
"90","Delhi","05/04/2020",58
"91","Delhi","06/03/2020",1
"92","Delhi","06/04/2020",22
"93","Delhi","07/04/2020",51
"94","Delhi","08/04/2020",93
"95","Delhi","09/03/2020",1
"96","Delhi","09/04/2020",51
"97","Delhi","10/04/2020",183
"98","Delhi","11/03/2020",1
"99","Delhi","11/04/2020",166
"100","Delhi","12/03/2020",1
"101","Delhi","12/04/2020",85
"102","Delhi","13/03/2020",1
"103","Delhi","13/04/2020",356
"104","Delhi","14/04/2020",51
"105","Delhi","17/03/2020",3
"106","Delhi","18/03/2020",1
"107","Delhi","19/03/2020",3
"108","Delhi","20/03/2020",6
"109","Delhi","21/03/2020",7
"110","Delhi","22/03/2020",1
"111","Delhi","23/03/2020",2
"112","Delhi","25/03/2020",5
"113","Delhi","26/03/2020",4
"114","Delhi","27/03/2020",1
"115","Delhi","28/03/2020",9
"116","Delhi","29/03/2020",23
"117","Delhi","30/03/2020",25
"118","Delhi","31/03/2020",23
"119","Goa","03/04/2020",1
"120","Goa","04/04/2020",1
"121","Goa","25/03/2020",3
"122","Goa","29/03/2020",2
"123","Gujarat","01/04/2020",13
"124","Gujarat","02/04/2020",1
"125","Gujarat","03/04/2020",7
"126","Gujarat","04/04/2020",13
"127","Gujarat","05/04/2020",20
"128","Gujarat","06/04/2020",18
"129","Gujarat","07/04/2020",29
"130","Gujarat","08/04/2020",11
"131","Gujarat","09/04/2020",76
"132","Gujarat","10/04/2020",116
"133","Gujarat","11/04/2020",90
"134","Gujarat","12/04/2020",48
"135","Gujarat","13/04/2020",56
"136","Gujarat","14/04/2020",78
"137","Gujarat","19/03/2020",2
"138","Gujarat","20/03/2020",5
"139","Gujarat","21/03/2020",7
"140","Gujarat","22/03/2020",4
"141","Gujarat","23/03/2020",12
"142","Gujarat","24/03/2020",6
"143","Gujarat","25/03/2020",2
"144","Gujarat","26/03/2020",6
"145","Gujarat","27/03/2020",3
"146","Gujarat","28/03/2020",8
"147","Gujarat","29/03/2020",8
"148","Gujarat","30/03/2020",7
"149","Gujarat","31/03/2020",4
"150","Haryana","02/04/2020",6
"151","Haryana","03/04/2020",9
"152","Haryana","04/03/2020",14
"153","Haryana","04/04/2020",26
"154","Haryana","05/04/2020",6
"155","Haryana","06/04/2020",20
"156","Haryana","07/04/2020",33
"157","Haryana","08/04/2020",24
"158","Haryana","09/04/2020",3
"159","Haryana","10/04/2020",6
"160","Haryana","11/04/2020",3
"161","Haryana","12/04/2020",16
"162","Haryana","13/04/2020",1
"163","Haryana","14/04/2020",2
"164","Haryana","17/03/2020",1
"165","Haryana","18/03/2020",2
"166","Haryana","20/03/2020",2
"167","Haryana","21/03/2020",2
"168","Haryana","23/03/2020",7
"169","Haryana","24/03/2020",2
"170","Haryana","25/03/2020",1
"171","Haryana","26/03/2020",1
"172","Haryana","27/03/2020",1
"173","Haryana","28/03/2020",2
"174","Haryana","30/03/2020",1
"175","Haryana","31/03/2020",7
"176","Himachal Pradesh","02/04/2020",3
"177","Himachal Pradesh","04/04/2020",7
"178","Himachal Pradesh","05/04/2020",1
"179","Himachal Pradesh","06/04/2020",4
"180","Himachal Pradesh","07/04/2020",9
"181","Himachal Pradesh","09/04/2020",1
"182","Himachal Pradesh","11/04/2020",4
"183","Himachal Pradesh","20/03/2020",2
"184","Himachal Pradesh","23/03/2020",1
"185","Jammu and Kashmir","01/04/2020",7
"186","Jammu and Kashmir","02/04/2020",8
"187","Jammu and Kashmir","03/04/2020",5
"188","Jammu and Kashmir","04/04/2020",17
"189","Jammu and Kashmir","05/04/2020",14
"190","Jammu and Kashmir","06/04/2020",3
"191","Jammu and Kashmir","07/04/2020",16
"192","Jammu and Kashmir","08/04/2020",33
"193","Jammu and Kashmir","09/03/2020",1
"194","Jammu and Kashmir","09/04/2020",26
"195","Jammu and Kashmir","10/04/2020",23
"196","Jammu and Kashmir","11/04/2020",17
"197","Jammu and Kashmir","12/04/2020",21
"198","Jammu and Kashmir","13/03/2020",1
"199","Jammu and Kashmir","13/04/2020",25
"200","Jammu and Kashmir","14/04/2020",8
"201","Jammu and Kashmir","16/03/2020",1
"202","Jammu and Kashmir","18/03/2020",1
"203","Jammu and Kashmir","24/03/2020",2
"204","Jammu and Kashmir","25/03/2020",5
"205","Jammu and Kashmir","26/03/2020",3
"206","Jammu and Kashmir","27/03/2020",6
"207","Jammu and Kashmir","28/03/2020",13
"208","Jammu and Kashmir","29/03/2020",5
"209","Jammu and Kashmir","30/03/2020",11
"210","Jammu and Kashmir","31/03/2020",6
"211","Jharkhand","02/04/2020",1
"212","Jharkhand","05/04/2020",1
"213","Jharkhand","06/04/2020",1
"214","Jharkhand","09/04/2020",9
"215","Jharkhand","10/04/2020",1
"216","Jharkhand","11/04/2020",3
"217","Jharkhand","12/04/2020",2
"218","Jharkhand","13/04/2020",5
"219","Jharkhand","14/04/2020",3
"220","Jharkhand","31/03/2020",1
"221","Karnataka","01/04/2020",9
"222","Karnataka","02/04/2020",14
"223","Karnataka","03/04/2020",4
"224","Karnataka","04/04/2020",16
"225","Karnataka","05/04/2020",7
"226","Karnataka","06/04/2020",12
"227","Karnataka","07/04/2020",12
"228","Karnataka","08/04/2020",6
"229","Karnataka","09/03/2020",1
"230","Karnataka","09/04/2020",16
"231","Karnataka","10/03/2020",3
"232","Karnataka","10/04/2020",10
"233","Karnataka","11/04/2020",8
"234","Karnataka","12/03/2020",1
"235","Karnataka","12/04/2020",17
"236","Karnataka","13/03/2020",1
"237","Karnataka","13/04/2020",15
"238","Karnataka","14/04/2020",13
"239","Karnataka","16/03/2020",1
"240","Karnataka","17/03/2020",4
"241","Karnataka","18/03/2020",3
"242","Karnataka","19/03/2020",1
"243","Karnataka","21/03/2020",5
"244","Karnataka","22/03/2020",6
"245","Karnataka","23/03/2020",7
"246","Karnataka","24/03/2020",8
"247","Karnataka","25/03/2020",10
"248","Karnataka","26/03/2020",4
"249","Karnataka","27/03/2020",9
"250","Karnataka","28/03/2020",12
"251","Karnataka","29/03/2020",7
"252","Karnataka","30/03/2020",5
"253","Karnataka","31/03/2020",13
"254","Kerala","01/04/2020",24
"255","Kerala","02/02/2020",1
"256","Kerala","02/04/2020",21
"257","Kerala","03/02/2020",1
"258","Kerala","03/04/2020",9
"259","Kerala","04/04/2020",11
"260","Kerala","05/04/2020",8
"261","Kerala","06/04/2020",13
"262","Kerala","07/04/2020",8
"263","Kerala","08/03/2020",5
"264","Kerala","08/04/2020",9
"265","Kerala","09/03/2020",1
"266","Kerala","09/04/2020",12
"267","Kerala","10/03/2020",8
"268","Kerala","10/04/2020",7
"269","Kerala","11/04/2020",10
"270","Kerala","12/03/2020",2
"271","Kerala","12/04/2020",2
"272","Kerala","13/03/2020",3
"273","Kerala","13/04/2020",3
"274","Kerala","14/04/2020",8
"275","Kerala","15/03/2020",2
"276","Kerala","16/03/2020",3
"277","Kerala","19/03/2020",1
"278","Kerala","20/03/2020",12
"279","Kerala","21/03/2020",12
"280","Kerala","22/03/2020",15
"281","Kerala","23/03/2020",28
"282","Kerala","24/03/2020",14
"283","Kerala","25/03/2020",9
"284","Kerala","26/03/2020",19
"285","Kerala","27/03/2020",39
"286","Kerala","28/03/2020",6
"287","Kerala","29/03/2020",20
"288","Kerala","30/01/2020",1
"289","Kerala","30/03/2020",32
"290","Kerala","31/03/2020",7
"291","Ladakh","03/04/2020",1
"292","Ladakh","07/03/2020",2
"293","Ladakh","10/04/2020",1
"294","Ladakh","11/03/2020",1
"295","Ladakh","13/04/2020",2
"296","Ladakh","17/03/2020",5
"297","Ladakh","20/03/2020",2
"298","Ladakh","21/03/2020",3
"299","Madhya Pradesh","01/04/2020",32
"300","Madhya Pradesh","02/04/2020",9
"301","Madhya Pradesh","03/04/2020",47
"302","Madhya Pradesh","04/04/2020",25
"303","Madhya Pradesh","05/04/2020",14
"304","Madhya Pradesh","06/04/2020",63
"305","Madhya Pradesh","07/04/2020",34
"306","Madhya Pradesh","08/04/2020",51
"307","Madhya Pradesh","09/04/2020",70
"308","Madhya Pradesh","10/04/2020",40
"309","Madhya Pradesh","11/04/2020",78
"310","Madhya Pradesh","12/04/2020",33
"311","Madhya Pradesh","13/04/2020",52
"312","Madhya Pradesh","14/04/2020",127
"313","Madhya Pradesh","20/03/2020",4
"314","Madhya Pradesh","22/03/2020",2
"315","Madhya Pradesh","24/03/2020",1
"316","Madhya Pradesh","25/03/2020",8
"317","Madhya Pradesh","26/03/2020",5
"318","Madhya Pradesh","27/03/2020",9
"319","Madhya Pradesh","28/03/2020",10
"320","Madhya Pradesh","30/03/2020",8
"321","Madhya Pradesh","31/03/2020",19
"322","Maharashtra","01/04/2020",33
"323","Maharashtra","02/04/2020",88
"324","Maharashtra","03/04/2020",64
"325","Maharashtra","04/04/2020",148
"326","Maharashtra","05/04/2020",112
"327","Maharashtra","06/04/2020",121
"328","Maharashtra","07/04/2020",150
"329","Maharashtra","08/04/2020",117
"330","Maharashtra","09/03/2020",2
"331","Maharashtra","09/04/2020",229
"332","Maharashtra","10/03/2020",3
"333","Maharashtra","10/04/2020",210
"334","Maharashtra","11/03/2020",6
"335","Maharashtra","11/04/2020",187
"336","Maharashtra","12/03/2020",3
"337","Maharashtra","12/04/2020",221
"338","Maharashtra","13/03/2020",3
"339","Maharashtra","13/04/2020",352
"340","Maharashtra","14/03/2020",9
"341","Maharashtra","14/04/2020",350
"342","Maharashtra","15/03/2020",6
"343","Maharashtra","16/03/2020",7
"344","Maharashtra","17/03/2020",2
"345","Maharashtra","18/03/2020",4
"346","Maharashtra","19/03/2020",3
"347","Maharashtra","20/03/2020",4
"348","Maharashtra","21/03/2020",12
"349","Maharashtra","22/03/2020",10
"350","Maharashtra","23/03/2020",15
"351","Maharashtra","24/03/2020",18
"352","Maharashtra","25/03/2020",15
"353","Maharashtra","26/03/2020",3
"354","Maharashtra","27/03/2020",28
"355","Maharashtra","28/03/2020",28
"356","Maharashtra","29/03/2020",22
"357","Maharashtra","30/03/2020",17
"358","Maharashtra","31/03/2020",82
"359","Manipur","02/04/2020",1
"360","Manipur","24/03/2020",1
"361","Meghalaya","13/04/2020",1
"362","Mizoram","25/03/2020",1
"363","Nagaland","12/04/2020",1
"364","Odisha","01/04/2020",1
"365","Odisha","03/04/2020",15
"366","Odisha","04/04/2020",1
"367","Odisha","05/04/2020",18
"368","Odisha","06/04/2020",1
"369","Odisha","07/04/2020",2
"370","Odisha","09/04/2020",6
"371","Odisha","10/04/2020",2
"372","Odisha","11/04/2020",4
"373","Odisha","13/04/2020",1
"374","Odisha","14/04/2020",5
"375","Odisha","16/03/2020",1
"376","Odisha","19/03/2020",1
"377","Odisha","26/03/2020",1
"378","Odisha","31/03/2020",1
"379","Puducherry","01/04/2020",2
"380","Puducherry","02/04/2020",2
"381","Puducherry","10/04/2020",2
"382","Puducherry","17/03/2020",1
"383","Punjab","01/04/2020",4
"384","Punjab","02/04/2020",1
"385","Punjab","03/04/2020",6
"386","Punjab","04/04/2020",12
"387","Punjab","05/04/2020",3
"388","Punjab","06/04/2020",11
"389","Punjab","07/04/2020",20
"390","Punjab","08/04/2020",7
"391","Punjab","09/03/2020",1
"392","Punjab","09/04/2020",24
"393","Punjab","10/04/2020",21
"394","Punjab","11/04/2020",7
"395","Punjab","12/04/2020",12
"396","Punjab","13/04/2020",6
"397","Punjab","14/04/2020",8
"398","Punjab","19/03/2020",1
"399","Punjab","20/03/2020",1
"400","Punjab","21/03/2020",10
"401","Punjab","22/03/2020",8
"402","Punjab","23/03/2020",2
"403","Punjab","24/03/2020",6
"404","Punjab","25/03/2020",2
"405","Punjab","26/03/2020",2
"406","Punjab","27/03/2020",5
"407","Punjab","30/03/2020",3
"408","Punjab","31/03/2020",1
"409","Rajasthan","01/04/2020",27
"410","Rajasthan","02/04/2020",13
"411","Rajasthan","03/03/2020",1
"412","Rajasthan","03/04/2020",46
"413","Rajasthan","04/03/2020",1
"414","Rajasthan","04/04/2020",27
"415","Rajasthan","05/04/2020",60
"416","Rajasthan","06/04/2020",35
"417","Rajasthan","07/04/2020",42
"418","Rajasthan","08/04/2020",40
"419","Rajasthan","09/04/2020",80
"420","Rajasthan","10/03/2020",1
"421","Rajasthan","10/04/2020",98
"422","Rajasthan","11/04/2020",139
"423","Rajasthan","12/04/2020",104
"424","Rajasthan","13/04/2020",93
"425","Rajasthan","14/03/2020",1
"426","Rajasthan","14/04/2020",108
"427","Rajasthan","18/03/2020",3
"428","Rajasthan","19/03/2020",2
"429","Rajasthan","20/03/2020",8
"430","Rajasthan","21/03/2020",7
"431","Rajasthan","22/03/2020",5
"432","Rajasthan","23/03/2020",3
"433","Rajasthan","25/03/2020",6
"434","Rajasthan","26/03/2020",5
"435","Rajasthan","27/03/2020",7
"436","Rajasthan","28/03/2020",4
"437","Rajasthan","29/03/2020",5
"438","Rajasthan","30/03/2020",20
"439","Rajasthan","31/03/2020",14
"440","Tamil Nadu","01/04/2020",110
"441","Tamil Nadu","02/04/2020",75
"442","Tamil Nadu","03/04/2020",102
"443","Tamil Nadu","04/04/2020",74
"444","Tamil Nadu","05/04/2020",86
"445","Tamil Nadu","06/04/2020",50
"446","Tamil Nadu","07/03/2020",1
"447","Tamil Nadu","07/04/2020",69
"448","Tamil Nadu","08/04/2020",48
"449","Tamil Nadu","09/04/2020",96
"450","Tamil Nadu","10/04/2020",77
"451","Tamil Nadu","11/04/2020",58
"452","Tamil Nadu","12/04/2020",106
"453","Tamil Nadu","13/04/2020",98
"454","Tamil Nadu","14/04/2020",31
"455","Tamil Nadu","18/03/2020",1
"456","Tamil Nadu","19/03/2020",1
"457","Tamil Nadu","21/03/2020",3
"458","Tamil Nadu","22/03/2020",3
"459","Tamil Nadu","23/03/2020",3
"460","Tamil Nadu","24/03/2020",6
"461","Tamil Nadu","25/03/2020",8
"462","Tamil Nadu","26/03/2020",3
"463","Tamil Nadu","27/03/2020",9
"464","Tamil Nadu","28/03/2020",4
"465","Tamil Nadu","29/03/2020",8
"466","Tamil Nadu","30/03/2020",17
"467","Tamil Nadu","31/03/2020",57
"468","Telangana","01/04/2020",30
"469","Telangana","02/03/2020",1
"470","Telangana","02/04/2020",27
"471","Telangana","03/04/2020",75
"472","Telangana","04/04/2020",43
"473","Telangana","05/04/2020",62
"474","Telangana","06/04/2020",30
"475","Telangana","07/04/2020",40
"476","Telangana","08/04/2020",49
"477","Telangana","09/04/2020",18
"478","Telangana","10/04/2020",16
"479","Telangana","11/04/2020",16
"480","Telangana","12/04/2020",28
"481","Telangana","13/04/2020",61
"482","Telangana","14/03/2020",1
"483","Telangana","14/04/2020",52
"484","Telangana","15/03/2020",1
"485","Telangana","16/03/2020",1
"486","Telangana","17/03/2020",1
"487","Telangana","18/03/2020",8
"488","Telangana","19/03/2020",3
"489","Telangana","20/03/2020",3
"490","Telangana","21/03/2020",2
"491","Telangana","22/03/2020",6
"492","Telangana","23/03/2020",6
"493","Telangana","24/03/2020",6
"494","Telangana","25/03/2020",2
"495","Telangana","26/03/2020",4
"496","Telangana","27/03/2020",14
"497","Telangana","28/03/2020",8
"498","Telangana","29/03/2020",3
"499","Telangana","30/03/2020",7
"500","Telangana","31/03/2020",20
"501","Tripura","06/04/2020",1
"502","Tripura","10/04/2020",1
"503","Uttar Pradesh","01/04/2020",13
"504","Uttar Pradesh","02/04/2020",11
"505","Uttar Pradesh","03/04/2020",46
"506","Uttar Pradesh","04/03/2020",7
"507","Uttar Pradesh","04/04/2020",60
"508","Uttar Pradesh","05/03/2020",1
"509","Uttar Pradesh","05/04/2020",44
"510","Uttar Pradesh","06/04/2020",27
"511","Uttar Pradesh","07/04/2020",27
"512","Uttar Pradesh","08/04/2020",29
"513","Uttar Pradesh","09/03/2020",2
"514","Uttar Pradesh","09/04/2020",49
"515","Uttar Pradesh","10/04/2020",23
"516","Uttar Pradesh","11/04/2020",19
"517","Uttar Pradesh","12/03/2020",2
"518","Uttar Pradesh","12/04/2020",31
"519","Uttar Pradesh","13/03/2020",1
"520","Uttar Pradesh","13/04/2020",75
"521","Uttar Pradesh","14/04/2020",102
"522","Uttar Pradesh","17/03/2020",2
"523","Uttar Pradesh","18/03/2020",2
"524","Uttar Pradesh","19/03/2020",3
"525","Uttar Pradesh","20/03/2020",4
"526","Uttar Pradesh","21/03/2020",4
"527","Uttar Pradesh","22/03/2020",2
"528","Uttar Pradesh","23/03/2020",4
"529","Uttar Pradesh","24/03/2020",1
"530","Uttar Pradesh","25/03/2020",3
"531","Uttar Pradesh","26/03/2020",4
"532","Uttar Pradesh","27/03/2020",7
"533","Uttar Pradesh","28/03/2020",16
"534","Uttar Pradesh","29/03/2020",7
"535","Uttar Pradesh","30/03/2020",24
"536","Uttar Pradesh","31/03/2020",8
"537","Uttarakhand","02/04/2020",3
"538","Uttarakhand","03/04/2020",6
"539","Uttarakhand","04/04/2020",6
"540","Uttarakhand","05/04/2020",4
"541","Uttarakhand","06/04/2020",5
"542","Uttarakhand","08/04/2020",4
"543","Uttarakhand","14/04/2020",2
"544","Uttarakhand","15/03/2020",1
"545","Uttarakhand","19/03/2020",2
"546","Uttarakhand","23/03/2020",1
"547","Uttarakhand","25/03/2020",1
"548","Uttarakhand","28/03/2020",1
"549","Uttarakhand","29/03/2020",1
"550","West Bengal","02/04/2020",16
"551","West Bengal","05/04/2020",27
"552","West Bengal","07/04/2020",11
"553","West Bengal","08/04/2020",8
"554","West Bengal","09/04/2020",4
"555","West Bengal","10/04/2020",13
"556","West Bengal","11/04/2020",10
"557","West Bengal","12/04/2020",8
"558","West Bengal","13/04/2020",18
"559","West Bengal","14/04/2020",38
"560","West Bengal","15/04/2020",23
"561","West Bengal","17/03/2020",1
"562","West Bengal","20/03/2020",1
"563","West Bengal","21/03/2020",2
"564","West Bengal","22/03/2020",3
"565","West Bengal","24/03/2020",2
"566","West Bengal","26/03/2020",1
"567","West Bengal","27/03/2020",5
"568","West Bengal","28/03/2020",3
"569","West Bengal","29/03/2020",3
"570","West Bengal","30/03/2020",1
"571","West Bengal","31/03/2020",15
