"","detectedstate","dateannounced","numberofcases"
"368","Tamil Nadu","24/03/2020",6
"369","Tamil Nadu","25/03/2020",8
"370","Tamil Nadu","26/03/2020",3
"371","Tamil Nadu","27/03/2020",9
"372","Tamil Nadu","28/03/2020",4
"373","Tamil Nadu","29/03/2020",8
"374","Tamil Nadu","30/03/2020",17
"375","Tamil Nadu","31/03/2020",57
"376","Telangana","01/04/2020",30
"377","Telangana","02/03/2020",1
"378","Telangana","02/04/2020",27
"379","Telangana","03/04/2020",75
"380","Telangana","04/04/2020",43
"381","Telangana","05/04/2020",62
"382","Telangana","06/04/2020",30
"383","Telangana","07/04/2020",40
"384","Telangana","08/04/2020",49
"385","Telangana","14/03/2020",1
"386","Telangana","15/03/2020",1
"387","Telangana","16/03/2020",1
"388","Telangana","17/03/2020",1
"389","Telangana","18/03/2020",8
"390","Telangana","19/03/2020",3
"391","Telangana","20/03/2020",3
"392","Telangana","21/03/2020",2
"393","Telangana","22/03/2020",6
"394","Telangana","23/03/2020",6
"395","Telangana","24/03/2020",6
"396","Telangana","25/03/2020",2
"397","Telangana","26/03/2020",4
"398","Telangana","27/03/2020",14
"399","Telangana","28/03/2020",8
"400","Telangana","29/03/2020",3
"401","Telangana","30/03/2020",7
"402","Telangana","31/03/2020",20
"403","Tripura","06/04/2020",1
"404","Uttar Pradesh","01/04/2020",13
"405","Uttar Pradesh","02/04/2020",11
"406","Uttar Pradesh","03/04/2020",46
"407","Uttar Pradesh","04/03/2020",7
"408","Uttar Pradesh","04/04/2020",60
"409","Uttar Pradesh","05/03/2020",1
"410","Uttar Pradesh","05/04/2020",44
"411","Uttar Pradesh","06/04/2020",27
"412","Uttar Pradesh","07/04/2020",27
"413","Uttar Pradesh","08/04/2020",29
"414","Uttar Pradesh","09/03/2020",2
"415","Uttar Pradesh","12/03/2020",2
"416","Uttar Pradesh","13/03/2020",1
"417","Uttar Pradesh","17/03/2020",2
"418","Uttar Pradesh","18/03/2020",2
"419","Uttar Pradesh","19/03/2020",3
"420","Uttar Pradesh","20/03/2020",4
"421","Uttar Pradesh","21/03/2020",4
"422","Uttar Pradesh","22/03/2020",2
"423","Uttar Pradesh","23/03/2020",4
"424","Uttar Pradesh","24/03/2020",1
"425","Uttar Pradesh","25/03/2020",3
"426","Uttar Pradesh","26/03/2020",4
"427","Uttar Pradesh","27/03/2020",7
"428","Uttar Pradesh","28/03/2020",16
"429","Uttar Pradesh","29/03/2020",7
"430","Uttar Pradesh","30/03/2020",24
"431","Uttar Pradesh","31/03/2020",8
"432","Uttarakhand","02/04/2020",3
"433","Uttarakhand","03/04/2020",6
"434","Uttarakhand","04/04/2020",6
"435","Uttarakhand","05/04/2020",4
"436","Uttarakhand","06/04/2020",5
"437","Uttarakhand","08/04/2020",4
"438","Uttarakhand","15/03/2020",1
"439","Uttarakhand","19/03/2020",2
"440","Uttarakhand","23/03/2020",1
"441","Uttarakhand","25/03/2020",1
"442","Uttarakhand","28/03/2020",1
"443","Uttarakhand","29/03/2020",1
"444","West Bengal","02/04/2020",16
"445","West Bengal","05/04/2020",27
"446","West Bengal","07/04/2020",11
"447","West Bengal","08/04/2020",8
"448","West Bengal","09/04/2020",4
"449","West Bengal","17/03/2020",1
"450","West Bengal","20/03/2020",1
"451","West Bengal","21/03/2020",2
"452","West Bengal","22/03/2020",3
"453","West Bengal","24/03/2020",2
"454","West Bengal","26/03/2020",1
"455","West Bengal","27/03/2020",5
"456","West Bengal","28/03/2020",3
"457","West Bengal","29/03/2020",3
"458","West Bengal","30/03/2020",1
"459","West Bengal","31/03/2020",15
