"","detectedstate","dateannounced","numberofcases"
"104","Haryana","04/04/2020",26
"105","Haryana","17/03/2020",1
"106","Haryana","18/03/2020",2
"107","Haryana","20/03/2020",2
"108","Haryana","21/03/2020",2
"109","Haryana","23/03/2020",7
"110","Haryana","24/03/2020",2
"111","Haryana","25/03/2020",1
"112","Haryana","26/03/2020",1
"113","Haryana","27/03/2020",1
"114","Haryana","28/03/2020",2
"115","Haryana","30/03/2020",1
"116","Haryana","31/03/2020",7
"117","Himachal Pradesh","02/04/2020",3
"118","Himachal Pradesh","20/03/2020",2
"119","Himachal Pradesh","23/03/2020",1
"120","Jammu and Kashmir","01/04/2020",7
"121","Jammu and Kashmir","02/04/2020",8
"122","Jammu and Kashmir","03/04/2020",5
"123","Jammu and Kashmir","04/04/2020",17
"124","Jammu and Kashmir","09/03/2020",1
"125","Jammu and Kashmir","13/03/2020",1
"126","Jammu and Kashmir","16/03/2020",1
"127","Jammu and Kashmir","18/03/2020",1
"128","Jammu and Kashmir","24/03/2020",2
"129","Jammu and Kashmir","25/03/2020",5
"130","Jammu and Kashmir","26/03/2020",3
"131","Jammu and Kashmir","27/03/2020",6
"132","Jammu and Kashmir","28/03/2020",13
"133","Jammu and Kashmir","29/03/2020",5
"134","Jammu and Kashmir","30/03/2020",11
"135","Jammu and Kashmir","31/03/2020",6
"136","Jharkhand","02/04/2020",1
"137","Jharkhand","31/03/2020",1
"138","Karnataka","01/04/2020",9
"139","Karnataka","02/04/2020",14
"140","Karnataka","03/04/2020",4
"141","Karnataka","04/04/2020",16
"142","Karnataka","09/03/2020",1
"143","Karnataka","10/03/2020",3
"144","Karnataka","12/03/2020",2
"145","Karnataka","16/03/2020",2
"146","Karnataka","17/03/2020",3
"147","Karnataka","18/03/2020",3
"148","Karnataka","19/03/2020",1
"149","Karnataka","21/03/2020",5
"150","Karnataka","22/03/2020",6
"151","Karnataka","23/03/2020",7
"152","Karnataka","24/03/2020",8
"153","Karnataka","25/03/2020",10
"154","Karnataka","26/03/2020",4
"155","Karnataka","27/03/2020",9
"156","Karnataka","28/03/2020",17
"157","Karnataka","29/03/2020",2
"158","Karnataka","30/03/2020",8
"159","Karnataka","31/03/2020",10
"160","Kerala","01/04/2020",24
"161","Kerala","02/02/2020",1
"162","Kerala","02/04/2020",21
"163","Kerala","03/02/2020",1
"164","Kerala","03/04/2020",9
"165","Kerala","04/04/2020",11
"166","Kerala","08/03/2020",5
"167","Kerala","09/03/2020",1
"168","Kerala","10/03/2020",8
"169","Kerala","12/03/2020",2
"170","Kerala","13/03/2020",3
"171","Kerala","15/03/2020",2
"172","Kerala","16/03/2020",3
"173","Kerala","19/03/2020",1
"174","Kerala","20/03/2020",12
"175","Kerala","21/03/2020",12
"176","Kerala","22/03/2020",15
"177","Kerala","23/03/2020",28
"178","Kerala","24/03/2020",14
"179","Kerala","25/03/2020",9
"180","Kerala","26/03/2020",19
"181","Kerala","27/03/2020",39
"182","Kerala","28/03/2020",6
"183","Kerala","29/03/2020",20
"184","Kerala","30/01/2020",1
"185","Kerala","30/03/2020",32
"186","Kerala","31/03/2020",7
"187","Ladakh","03/04/2020",1
"188","Ladakh","07/03/2020",2
"189","Ladakh","11/03/2020",1
"190","Ladakh","17/03/2020",5
"191","Ladakh","20/03/2020",2
"192","Ladakh","21/03/2020",3
"193","Madhya Pradesh","01/04/2020",32
"194","Madhya Pradesh","02/04/2020",9
"195","Madhya Pradesh","03/04/2020",47
"196","Madhya Pradesh","20/03/2020",4
"197","Madhya Pradesh","22/03/2020",2
"198","Madhya Pradesh","24/03/2020",1
"199","Madhya Pradesh","25/03/2020",8
"200","Madhya Pradesh","26/03/2020",5
"201","Madhya Pradesh","27/03/2020",9
"202","Madhya Pradesh","28/03/2020",10
"203","Madhya Pradesh","30/03/2020",8
"204","Madhya Pradesh","31/03/2020",19
"205","Maharashtra","01/04/2020",33
"206","Maharashtra","02/04/2020",88
"207","Maharashtra","03/04/2020",67
"208","Maharashtra","04/04/2020",47
"209","Maharashtra","09/03/2020",2
"210","Maharashtra","10/03/2020",3
"211","Maharashtra","11/03/2020",5
"212","Maharashtra","12/03/2020",4
"213","Maharashtra","13/03/2020",3
"214","Maharashtra","14/03/2020",14
"215","Maharashtra","15/03/2020",2
"216","Maharashtra","16/03/2020",6
"217","Maharashtra","17/03/2020",2
"218","Maharashtra","18/03/2020",4
"219","Maharashtra","19/03/2020",4
"220","Maharashtra","20/03/2020",5
"221","Maharashtra","21/03/2020",10
"222","Maharashtra","22/03/2020",10
"223","Maharashtra","23/03/2020",23
"224","Maharashtra","24/03/2020",10
"225","Maharashtra","25/03/2020",15
"226","Maharashtra","26/03/2020",8
"227","Maharashtra","27/03/2020",26
"228","Maharashtra","28/03/2020",30
"229","Maharashtra","29/03/2020",17
"230","Maharashtra","30/03/2020",35
"231","Maharashtra","31/03/2020",64
"232","Manipur","02/04/2020",1
"233","Manipur","24/03/2020",1
"234","Mizoram","25/03/2020",1
"235","Odisha","01/04/2020",1
"236","Odisha","03/04/2020",15
"237","Odisha","16/03/2020",1
"238","Odisha","19/03/2020",1
"239","Odisha","26/03/2020",1
"240","Odisha","31/03/2020",1
"241","Puducherry","01/04/2020",2
"242","Puducherry","02/04/2020",2
"243","Puducherry","17/03/2020",1
"244","Punjab","01/04/2020",4
"245","Punjab","02/04/2020",1
"246","Punjab","03/04/2020",6
"247","Punjab","04/04/2020",12
"248","Punjab","09/03/2020",1
"249","Punjab","19/03/2020",1
"250","Punjab","20/03/2020",1
"251","Punjab","21/03/2020",10
"252","Punjab","22/03/2020",8
"253","Punjab","23/03/2020",2
"254","Punjab","24/03/2020",6
"255","Punjab","25/03/2020",2
"256","Punjab","26/03/2020",2
"257","Punjab","27/03/2020",5
"258","Punjab","30/03/2020",3
"259","Punjab","31/03/2020",1
"260","Rajasthan","01/04/2020",27
"261","Rajasthan","02/04/2020",13
"262","Rajasthan","03/03/2020",1
"263","Rajasthan","03/04/2020",46
"264","Rajasthan","04/03/2020",1
"265","Rajasthan","04/04/2020",21
"266","Rajasthan","10/03/2020",1
"267","Rajasthan","14/03/2020",1
"268","Rajasthan","18/03/2020",3
"269","Rajasthan","19/03/2020",2
"270","Rajasthan","20/03/2020",8
"271","Rajasthan","21/03/2020",7
"272","Rajasthan","22/03/2020",5
"273","Rajasthan","23/03/2020",3
"274","Rajasthan","25/03/2020",6
"275","Rajasthan","26/03/2020",5
"276","Rajasthan","27/03/2020",7
"277","Rajasthan","28/03/2020",4
"278","Rajasthan","29/03/2020",5
"279","Rajasthan","30/03/2020",20
"280","Rajasthan","31/03/2020",14
"281","Tamil Nadu","01/04/2020",110
"282","Tamil Nadu","02/04/2020",75
"283","Tamil Nadu","03/04/2020",102
"284","Tamil Nadu","04/04/2020",74
"285","Tamil Nadu","07/03/2020",1
"286","Tamil Nadu","18/03/2020",1
"287","Tamil Nadu","19/03/2020",1
"288","Tamil Nadu","21/03/2020",3
"289","Tamil Nadu","22/03/2020",3
"290","Tamil Nadu","23/03/2020",3
"291","Tamil Nadu","24/03/2020",6
"292","Tamil Nadu","25/03/2020",8
"293","Tamil Nadu","26/03/2020",3
"294","Tamil Nadu","27/03/2020",9
"295","Tamil Nadu","28/03/2020",4
"296","Tamil Nadu","29/03/2020",8
"297","Tamil Nadu","30/03/2020",17
"298","Tamil Nadu","31/03/2020",57
"299","Telangana","01/04/2020",30
"300","Telangana","02/03/2020",1
"301","Telangana","02/04/2020",27
"302","Telangana","03/04/2020",75
"303","Telangana","14/03/2020",1
"304","Telangana","15/03/2020",1
"305","Telangana","16/03/2020",1
"306","Telangana","17/03/2020",1
"307","Telangana","18/03/2020",8
"308","Telangana","19/03/2020",3
"309","Telangana","20/03/2020",3
"310","Telangana","21/03/2020",2
"311","Telangana","22/03/2020",6
"312","Telangana","23/03/2020",6
"313","Telangana","24/03/2020",6
"314","Telangana","25/03/2020",2
"315","Telangana","26/03/2020",4
"316","Telangana","27/03/2020",14
"317","Telangana","28/03/2020",8
"318","Telangana","29/03/2020",3
"319","Telangana","30/03/2020",7
"320","Telangana","31/03/2020",20
"321","Uttar Pradesh","01/04/2020",13
"322","Uttar Pradesh","02/04/2020",11
"323","Uttar Pradesh","03/04/2020",46
"324","Uttar Pradesh","04/03/2020",7
"325","Uttar Pradesh","04/04/2020",60
"326","Uttar Pradesh","05/03/2020",1
"327","Uttar Pradesh","09/03/2020",2
"328","Uttar Pradesh","12/03/2020",2
"329","Uttar Pradesh","13/03/2020",1
"330","Uttar Pradesh","17/03/2020",2
"331","Uttar Pradesh","18/03/2020",2
"332","Uttar Pradesh","19/03/2020",3
"333","Uttar Pradesh","20/03/2020",4
"334","Uttar Pradesh","21/03/2020",4
"335","Uttar Pradesh","22/03/2020",2
"336","Uttar Pradesh","23/03/2020",4
"337","Uttar Pradesh","24/03/2020",1
"338","Uttar Pradesh","25/03/2020",3
"339","Uttar Pradesh","26/03/2020",4
"340","Uttar Pradesh","27/03/2020",7
"341","Uttar Pradesh","28/03/2020",16
"342","Uttar Pradesh","29/03/2020",7
"343","Uttar Pradesh","30/03/2020",24
"344","Uttar Pradesh","31/03/2020",8
"345","Uttarakhand","02/04/2020",3
"346","Uttarakhand","03/04/2020",6
"347","Uttarakhand","04/04/2020",6
"348","Uttarakhand","15/03/2020",1
"349","Uttarakhand","19/03/2020",2
"350","Uttarakhand","23/03/2020",1
"351","Uttarakhand","25/03/2020",1
"352","Uttarakhand","28/03/2020",1
"353","Uttarakhand","29/03/2020",1
"354","West Bengal","02/04/2020",16
"355","West Bengal","17/03/2020",1
"356","West Bengal","20/03/2020",1
"357","West Bengal","21/03/2020",2
"358","West Bengal","22/03/2020",3
"359","West Bengal","24/03/2020",2
"360","West Bengal","26/03/2020",1
"361","West Bengal","27/03/2020",5
"362","West Bengal","28/03/2020",3
"363","West Bengal","29/03/2020",3
"364","West Bengal","30/03/2020",1
"365","West Bengal","31/03/2020",15
