"","detectedstate","dateannounced","numberofcases"
"73","Chandigarh","31/03/2020",2
"74","Chhattisgarh","04/04/2020",1
"75","Chhattisgarh","09/04/2020",8
"76","Chhattisgarh","11/04/2020",7
"77","Chhattisgarh","12/04/2020",6
"78","Chhattisgarh","14/04/2020",2
"79","Chhattisgarh","19/03/2020",1
"80","Chhattisgarh","25/03/2020",2
"81","Chhattisgarh","26/03/2020",3
"82","Chhattisgarh","28/03/2020",1
"83","Chhattisgarh","30/03/2020",1
"84","Chhattisgarh","31/03/2020",1
"85","Dadra and Nagar Haveli","06/04/2020",1
"86","Delhi","01/04/2020",32
"87","Delhi","02/03/2020",1
"88","Delhi","02/04/2020",141
"89","Delhi","03/04/2020",93
"90","Delhi","04/04/2020",59
"91","Delhi","05/03/2020",1
"92","Delhi","05/04/2020",58
"93","Delhi","06/03/2020",1
"94","Delhi","06/04/2020",22
"95","Delhi","07/04/2020",51
"96","Delhi","08/04/2020",93
"97","Delhi","09/03/2020",1
"98","Delhi","09/04/2020",51
"99","Delhi","10/04/2020",183
"100","Delhi","11/03/2020",1
"101","Delhi","11/04/2020",166
"102","Delhi","12/03/2020",1
"103","Delhi","12/04/2020",85
"104","Delhi","13/03/2020",1
"105","Delhi","13/04/2020",356
"106","Delhi","14/04/2020",51
"107","Delhi","17/03/2020",3
"108","Delhi","18/03/2020",1
"109","Delhi","19/03/2020",3
"110","Delhi","20/03/2020",6
"111","Delhi","21/03/2020",7
"112","Delhi","22/03/2020",1
"113","Delhi","23/03/2020",2
"114","Delhi","25/03/2020",5
"115","Delhi","26/03/2020",4
"116","Delhi","27/03/2020",1
"117","Delhi","28/03/2020",9
"118","Delhi","29/03/2020",23
"119","Delhi","30/03/2020",25
"120","Delhi","31/03/2020",23
"121","Goa","03/04/2020",1
"122","Goa","04/04/2020",1
"123","Goa","25/03/2020",3
"124","Goa","29/03/2020",2
"125","Gujarat","01/04/2020",13
"126","Gujarat","02/04/2020",1
"127","Gujarat","03/04/2020",7
"128","Gujarat","04/04/2020",13
"129","Gujarat","05/04/2020",20
"130","Gujarat","06/04/2020",18
"131","Gujarat","07/04/2020",29
"132","Gujarat","08/04/2020",11
"133","Gujarat","09/04/2020",76
"134","Gujarat","10/04/2020",116
"135","Gujarat","11/04/2020",90
"136","Gujarat","12/04/2020",48
"137","Gujarat","13/04/2020",56
"138","Gujarat","14/04/2020",78
"139","Gujarat","15/04/2020",45
"140","Gujarat","19/03/2020",2
"141","Gujarat","20/03/2020",5
"142","Gujarat","21/03/2020",7
"143","Gujarat","22/03/2020",4
"144","Gujarat","23/03/2020",12
"145","Gujarat","24/03/2020",6
"146","Gujarat","25/03/2020",2
"147","Gujarat","26/03/2020",6
"148","Gujarat","27/03/2020",3
"149","Gujarat","28/03/2020",8
"150","Gujarat","29/03/2020",8
"151","Gujarat","30/03/2020",7
"152","Gujarat","31/03/2020",4
"153","Haryana","02/04/2020",6
"154","Haryana","03/04/2020",9
"155","Haryana","04/03/2020",14
"156","Haryana","04/04/2020",26
"157","Haryana","05/04/2020",6
"158","Haryana","06/04/2020",20
"159","Haryana","07/04/2020",33
"160","Haryana","08/04/2020",24
"161","Haryana","09/04/2020",3
"162","Haryana","10/04/2020",6
"163","Haryana","11/04/2020",3
"164","Haryana","12/04/2020",16
"165","Haryana","13/04/2020",1
"166","Haryana","14/04/2020",2
"167","Haryana","17/03/2020",1
"168","Haryana","18/03/2020",2
"169","Haryana","20/03/2020",2
"170","Haryana","21/03/2020",2
"171","Haryana","23/03/2020",7
"172","Haryana","24/03/2020",2
"173","Haryana","25/03/2020",1
"174","Haryana","26/03/2020",1
"175","Haryana","27/03/2020",1
"176","Haryana","28/03/2020",2
"177","Haryana","30/03/2020",1
"178","Haryana","31/03/2020",7
"179","Himachal Pradesh","02/04/2020",3
"180","Himachal Pradesh","04/04/2020",7
"181","Himachal Pradesh","05/04/2020",1
"182","Himachal Pradesh","06/04/2020",4
"183","Himachal Pradesh","07/04/2020",9
"184","Himachal Pradesh","09/04/2020",1
"185","Himachal Pradesh","11/04/2020",4
"186","Himachal Pradesh","14/04/2020",1
"187","Himachal Pradesh","20/03/2020",2
"188","Himachal Pradesh","23/03/2020",1
"189","Jammu and Kashmir","01/04/2020",7
"190","Jammu and Kashmir","02/04/2020",8
"191","Jammu and Kashmir","03/04/2020",5
"192","Jammu and Kashmir","04/04/2020",17
"193","Jammu and Kashmir","05/04/2020",14
"194","Jammu and Kashmir","06/04/2020",3
"195","Jammu and Kashmir","07/04/2020",16
"196","Jammu and Kashmir","08/04/2020",33
"197","Jammu and Kashmir","09/03/2020",1
"198","Jammu and Kashmir","09/04/2020",26
"199","Jammu and Kashmir","10/04/2020",23
"200","Jammu and Kashmir","11/04/2020",17
"201","Jammu and Kashmir","12/04/2020",21
"202","Jammu and Kashmir","13/03/2020",1
"203","Jammu and Kashmir","13/04/2020",25
"204","Jammu and Kashmir","14/04/2020",8
"205","Jammu and Kashmir","16/03/2020",1
"206","Jammu and Kashmir","18/03/2020",1
"207","Jammu and Kashmir","24/03/2020",2
"208","Jammu and Kashmir","25/03/2020",5
"209","Jammu and Kashmir","26/03/2020",3
"210","Jammu and Kashmir","27/03/2020",6
"211","Jammu and Kashmir","28/03/2020",13
"212","Jammu and Kashmir","29/03/2020",5
"213","Jammu and Kashmir","30/03/2020",11
"214","Jammu and Kashmir","31/03/2020",6
"215","Jharkhand","02/04/2020",1
"216","Jharkhand","05/04/2020",1
"217","Jharkhand","06/04/2020",1
"218","Jharkhand","09/04/2020",9
"219","Jharkhand","10/04/2020",1
"220","Jharkhand","11/04/2020",3
"221","Jharkhand","12/04/2020",2
"222","Jharkhand","13/04/2020",5
"223","Jharkhand","14/04/2020",3
"224","Jharkhand","31/03/2020",1
"225","Karnataka","01/04/2020",9
"226","Karnataka","02/04/2020",14
"227","Karnataka","03/04/2020",4
"228","Karnataka","04/04/2020",16
"229","Karnataka","05/04/2020",7
"230","Karnataka","06/04/2020",12
"231","Karnataka","07/04/2020",12
"232","Karnataka","08/04/2020",6
"233","Karnataka","09/03/2020",1
"234","Karnataka","09/04/2020",16
"235","Karnataka","10/03/2020",3
"236","Karnataka","10/04/2020",10
"237","Karnataka","11/04/2020",8
"238","Karnataka","12/03/2020",1
"239","Karnataka","12/04/2020",17
"240","Karnataka","13/03/2020",1
"241","Karnataka","13/04/2020",15
"242","Karnataka","14/04/2020",13
"243","Karnataka","15/04/2020",17
"244","Karnataka","16/03/2020",1
"245","Karnataka","17/03/2020",4
"246","Karnataka","18/03/2020",3
"247","Karnataka","19/03/2020",1
"248","Karnataka","21/03/2020",5
"249","Karnataka","22/03/2020",6
"250","Karnataka","23/03/2020",7
"251","Karnataka","24/03/2020",8
"252","Karnataka","25/03/2020",10
"253","Karnataka","26/03/2020",4
"254","Karnataka","27/03/2020",9
"255","Karnataka","28/03/2020",12
"256","Karnataka","29/03/2020",7
"257","Karnataka","30/03/2020",5
"258","Karnataka","31/03/2020",13
"259","Kerala","01/04/2020",24
"260","Kerala","02/02/2020",1
"261","Kerala","02/04/2020",21
"262","Kerala","03/02/2020",1
"263","Kerala","03/04/2020",9
"264","Kerala","04/04/2020",11
"265","Kerala","05/04/2020",8
"266","Kerala","06/04/2020",13
"267","Kerala","07/04/2020",8
"268","Kerala","08/03/2020",5
"269","Kerala","08/04/2020",9
"270","Kerala","09/03/2020",1
"271","Kerala","09/04/2020",12
"272","Kerala","10/03/2020",8
"273","Kerala","10/04/2020",7
"274","Kerala","11/04/2020",10
"275","Kerala","12/03/2020",2
"276","Kerala","12/04/2020",2
"277","Kerala","13/03/2020",3
"278","Kerala","13/04/2020",3
"279","Kerala","14/04/2020",8
"280","Kerala","15/03/2020",2
"281","Kerala","16/03/2020",3
"282","Kerala","19/03/2020",1
"283","Kerala","20/03/2020",12
"284","Kerala","21/03/2020",12
"285","Kerala","22/03/2020",15
"286","Kerala","23/03/2020",28
"287","Kerala","24/03/2020",14
"288","Kerala","25/03/2020",9
"289","Kerala","26/03/2020",19
"290","Kerala","27/03/2020",39
"291","Kerala","28/03/2020",6
"292","Kerala","29/03/2020",20
"293","Kerala","30/01/2020",1
"294","Kerala","30/03/2020",32
"295","Kerala","31/03/2020",7
"296","Ladakh","03/04/2020",1
"297","Ladakh","07/03/2020",2
"298","Ladakh","10/04/2020",1
"299","Ladakh","11/03/2020",1
"300","Ladakh","13/04/2020",2
"301","Ladakh","17/03/2020",5
"302","Ladakh","20/03/2020",2
"303","Ladakh","21/03/2020",3
"304","Madhya Pradesh","01/04/2020",32
"305","Madhya Pradesh","02/04/2020",9
"306","Madhya Pradesh","03/04/2020",47
"307","Madhya Pradesh","04/04/2020",25
"308","Madhya Pradesh","05/04/2020",14
"309","Madhya Pradesh","06/04/2020",63
"310","Madhya Pradesh","07/04/2020",34
"311","Madhya Pradesh","08/04/2020",51
"312","Madhya Pradesh","09/04/2020",70
"313","Madhya Pradesh","10/04/2020",40
"314","Madhya Pradesh","11/04/2020",78
"315","Madhya Pradesh","12/04/2020",33
"316","Madhya Pradesh","13/04/2020",52
"317","Madhya Pradesh","14/04/2020",127
"318","Madhya Pradesh","20/03/2020",4
"319","Madhya Pradesh","22/03/2020",2
"320","Madhya Pradesh","24/03/2020",1
"321","Madhya Pradesh","25/03/2020",8
"322","Madhya Pradesh","26/03/2020",5
"323","Madhya Pradesh","27/03/2020",9
"324","Madhya Pradesh","28/03/2020",10
"325","Madhya Pradesh","30/03/2020",8
"326","Madhya Pradesh","31/03/2020",19
"327","Maharashtra","01/04/2020",33
"328","Maharashtra","02/04/2020",88
"329","Maharashtra","03/04/2020",64
"330","Maharashtra","04/04/2020",148
"331","Maharashtra","05/04/2020",112
"332","Maharashtra","06/04/2020",121
"333","Maharashtra","07/04/2020",150
"334","Maharashtra","08/04/2020",117
"335","Maharashtra","09/03/2020",2
"336","Maharashtra","09/04/2020",229
"337","Maharashtra","10/03/2020",3
"338","Maharashtra","10/04/2020",210
"339","Maharashtra","11/03/2020",6
"340","Maharashtra","11/04/2020",187
"341","Maharashtra","12/03/2020",3
"342","Maharashtra","12/04/2020",221
"343","Maharashtra","13/03/2020",3
"344","Maharashtra","13/04/2020",352
"345","Maharashtra","14/03/2020",9
"346","Maharashtra","14/04/2020",350
"347","Maharashtra","15/03/2020",6
"348","Maharashtra","16/03/2020",7
"349","Maharashtra","17/03/2020",2
"350","Maharashtra","18/03/2020",4
"351","Maharashtra","19/03/2020",3
"352","Maharashtra","20/03/2020",4
"353","Maharashtra","21/03/2020",12
"354","Maharashtra","22/03/2020",10
"355","Maharashtra","23/03/2020",15
"356","Maharashtra","24/03/2020",18
"357","Maharashtra","25/03/2020",15
"358","Maharashtra","26/03/2020",3
"359","Maharashtra","27/03/2020",28
"360","Maharashtra","28/03/2020",28
"361","Maharashtra","29/03/2020",22
"362","Maharashtra","30/03/2020",17
"363","Maharashtra","31/03/2020",82
"364","Manipur","02/04/2020",1
"365","Manipur","24/03/2020",1
"366","Meghalaya","13/04/2020",1
"367","Mizoram","25/03/2020",1
"368","Nagaland","12/04/2020",1
"369","Odisha","01/04/2020",1
"370","Odisha","03/04/2020",15
"371","Odisha","04/04/2020",1
"372","Odisha","05/04/2020",18
"373","Odisha","06/04/2020",1
"374","Odisha","07/04/2020",2
"375","Odisha","09/04/2020",6
"376","Odisha","10/04/2020",2
"377","Odisha","11/04/2020",4
"378","Odisha","13/04/2020",1
"379","Odisha","14/04/2020",5
"380","Odisha","16/03/2020",1
"381","Odisha","19/03/2020",1
"382","Odisha","26/03/2020",1
"383","Odisha","31/03/2020",1
"384","Puducherry","01/04/2020",2
"385","Puducherry","02/04/2020",2
"386","Puducherry","10/04/2020",2
"387","Puducherry","17/03/2020",1
"388","Punjab","01/04/2020",4
"389","Punjab","02/04/2020",1
"390","Punjab","03/04/2020",6
"391","Punjab","04/04/2020",12
"392","Punjab","05/04/2020",3
"393","Punjab","06/04/2020",11
"394","Punjab","07/04/2020",20
"395","Punjab","08/04/2020",7
"396","Punjab","09/03/2020",1
"397","Punjab","09/04/2020",24
"398","Punjab","10/04/2020",21
"399","Punjab","11/04/2020",7
"400","Punjab","12/04/2020",12
"401","Punjab","13/04/2020",6
"402","Punjab","14/04/2020",8
"403","Punjab","19/03/2020",1
"404","Punjab","20/03/2020",1
"405","Punjab","21/03/2020",10
"406","Punjab","22/03/2020",8
"407","Punjab","23/03/2020",2
"408","Punjab","24/03/2020",6
"409","Punjab","25/03/2020",2
"410","Punjab","26/03/2020",2
"411","Punjab","27/03/2020",5
"412","Punjab","30/03/2020",3
"413","Punjab","31/03/2020",1
"414","Rajasthan","01/04/2020",27
"415","Rajasthan","02/04/2020",13
"416","Rajasthan","03/03/2020",1
"417","Rajasthan","03/04/2020",46
"418","Rajasthan","04/03/2020",1
"419","Rajasthan","04/04/2020",27
"420","Rajasthan","05/04/2020",60
"421","Rajasthan","06/04/2020",35
"422","Rajasthan","07/04/2020",42
"423","Rajasthan","08/04/2020",40
"424","Rajasthan","09/04/2020",80
"425","Rajasthan","10/03/2020",1
"426","Rajasthan","10/04/2020",98
"427","Rajasthan","11/04/2020",139
"428","Rajasthan","12/04/2020",104
"429","Rajasthan","13/04/2020",93
"430","Rajasthan","14/03/2020",1
"431","Rajasthan","14/04/2020",108
"432","Rajasthan","15/04/2020",29
"433","Rajasthan","18/03/2020",3
"434","Rajasthan","19/03/2020",2
"435","Rajasthan","20/03/2020",8
"436","Rajasthan","21/03/2020",7
"437","Rajasthan","22/03/2020",5
"438","Rajasthan","23/03/2020",3
"439","Rajasthan","25/03/2020",6
"440","Rajasthan","26/03/2020",5
"441","Rajasthan","27/03/2020",7
"442","Rajasthan","28/03/2020",4
"443","Rajasthan","29/03/2020",5
"444","Rajasthan","30/03/2020",20
"445","Rajasthan","31/03/2020",14
"446","Tamil Nadu","01/04/2020",110
"447","Tamil Nadu","02/04/2020",75
"448","Tamil Nadu","03/04/2020",102
"449","Tamil Nadu","04/04/2020",74
"450","Tamil Nadu","05/04/2020",86
"451","Tamil Nadu","06/04/2020",50
"452","Tamil Nadu","07/03/2020",1
"453","Tamil Nadu","07/04/2020",69
"454","Tamil Nadu","08/04/2020",48
"455","Tamil Nadu","09/04/2020",96
"456","Tamil Nadu","10/04/2020",77
"457","Tamil Nadu","11/04/2020",58
"458","Tamil Nadu","12/04/2020",106
"459","Tamil Nadu","13/04/2020",98
"460","Tamil Nadu","14/04/2020",31
"461","Tamil Nadu","18/03/2020",1
"462","Tamil Nadu","19/03/2020",1
"463","Tamil Nadu","21/03/2020",3
"464","Tamil Nadu","22/03/2020",3
"465","Tamil Nadu","23/03/2020",3
"466","Tamil Nadu","24/03/2020",6
"467","Tamil Nadu","25/03/2020",8
"468","Tamil Nadu","26/03/2020",3
"469","Tamil Nadu","27/03/2020",9
"470","Tamil Nadu","28/03/2020",4
"471","Tamil Nadu","29/03/2020",8
"472","Tamil Nadu","30/03/2020",17
"473","Tamil Nadu","31/03/2020",57
"474","Telangana","01/04/2020",30
"475","Telangana","02/03/2020",1
"476","Telangana","02/04/2020",27
"477","Telangana","03/04/2020",75
"478","Telangana","04/04/2020",43
"479","Telangana","05/04/2020",62
"480","Telangana","06/04/2020",30
"481","Telangana","07/04/2020",40
"482","Telangana","08/04/2020",49
"483","Telangana","09/04/2020",18
"484","Telangana","10/04/2020",16
"485","Telangana","11/04/2020",16
"486","Telangana","12/04/2020",28
"487","Telangana","13/04/2020",61
"488","Telangana","14/03/2020",1
"489","Telangana","14/04/2020",52
"490","Telangana","15/03/2020",1
"491","Telangana","16/03/2020",1
"492","Telangana","17/03/2020",1
"493","Telangana","18/03/2020",8
"494","Telangana","19/03/2020",3
"495","Telangana","20/03/2020",3
"496","Telangana","21/03/2020",2
"497","Telangana","22/03/2020",6
"498","Telangana","23/03/2020",6
"499","Telangana","24/03/2020",6
"500","Telangana","25/03/2020",2
"501","Telangana","26/03/2020",4
"502","Telangana","27/03/2020",14
"503","Telangana","28/03/2020",8
"504","Telangana","29/03/2020",3
"505","Telangana","30/03/2020",7
"506","Telangana","31/03/2020",20
"507","Tripura","06/04/2020",1
"508","Tripura","10/04/2020",1
"509","Uttar Pradesh","01/04/2020",13
"510","Uttar Pradesh","02/04/2020",11
"511","Uttar Pradesh","03/04/2020",46
"512","Uttar Pradesh","04/03/2020",7
"513","Uttar Pradesh","04/04/2020",60
"514","Uttar Pradesh","05/03/2020",1
"515","Uttar Pradesh","05/04/2020",44
"516","Uttar Pradesh","06/04/2020",27
"517","Uttar Pradesh","07/04/2020",27
"518","Uttar Pradesh","08/04/2020",29
"519","Uttar Pradesh","09/03/2020",2
"520","Uttar Pradesh","09/04/2020",49
"521","Uttar Pradesh","10/04/2020",23
"522","Uttar Pradesh","11/04/2020",19
"523","Uttar Pradesh","12/03/2020",2
"524","Uttar Pradesh","12/04/2020",31
"525","Uttar Pradesh","13/03/2020",1
"526","Uttar Pradesh","13/04/2020",75
"527","Uttar Pradesh","14/04/2020",102
"528","Uttar Pradesh","17/03/2020",2
"529","Uttar Pradesh","18/03/2020",2
"530","Uttar Pradesh","19/03/2020",3
"531","Uttar Pradesh","20/03/2020",4
"532","Uttar Pradesh","21/03/2020",4
"533","Uttar Pradesh","22/03/2020",2
"534","Uttar Pradesh","23/03/2020",4
"535","Uttar Pradesh","24/03/2020",1
"536","Uttar Pradesh","25/03/2020",3
"537","Uttar Pradesh","26/03/2020",4
"538","Uttar Pradesh","27/03/2020",7
"539","Uttar Pradesh","28/03/2020",16
"540","Uttar Pradesh","29/03/2020",7
"541","Uttar Pradesh","30/03/2020",24
"542","Uttar Pradesh","31/03/2020",8
"543","Uttarakhand","02/04/2020",3
"544","Uttarakhand","03/04/2020",6
"545","Uttarakhand","04/04/2020",6
"546","Uttarakhand","05/04/2020",4
"547","Uttarakhand","06/04/2020",5
"548","Uttarakhand","08/04/2020",4
"549","Uttarakhand","14/04/2020",2
"550","Uttarakhand","15/03/2020",1
"551","Uttarakhand","19/03/2020",2
"552","Uttarakhand","23/03/2020",1
"553","Uttarakhand","25/03/2020",1
"554","Uttarakhand","28/03/2020",1
"555","Uttarakhand","29/03/2020",1
"556","West Bengal","02/04/2020",16
"557","West Bengal","05/04/2020",27
"558","West Bengal","07/04/2020",11
"559","West Bengal","08/04/2020",8
"560","West Bengal","09/04/2020",4
"561","West Bengal","10/04/2020",13
"562","West Bengal","11/04/2020",10
"563","West Bengal","12/04/2020",8
"564","West Bengal","13/04/2020",18
"565","West Bengal","14/04/2020",38
"566","West Bengal","15/04/2020",23
"567","West Bengal","17/03/2020",1
"568","West Bengal","20/03/2020",1
"569","West Bengal","21/03/2020",2
"570","West Bengal","22/03/2020",3
"571","West Bengal","24/03/2020",2
"572","West Bengal","26/03/2020",1
"573","West Bengal","27/03/2020",5
"574","West Bengal","28/03/2020",3
"575","West Bengal","29/03/2020",3
"576","West Bengal","30/03/2020",1
"577","West Bengal","31/03/2020",15
