"","detectedstate","dateannounced","numberofcases"
"103","Gujarat","24/03/2020",6
"104","Gujarat","25/03/2020",2
"105","Gujarat","26/03/2020",6
"106","Gujarat","27/03/2020",3
"107","Gujarat","28/03/2020",8
"108","Gujarat","29/03/2020",8
"109","Gujarat","30/03/2020",7
"110","Gujarat","31/03/2020",4
"111","Haryana","02/04/2020",6
"112","Haryana","03/04/2020",9
"113","Haryana","04/03/2020",14
"114","Haryana","04/04/2020",26
"115","Haryana","05/04/2020",6
"116","Haryana","06/04/2020",20
"117","Haryana","07/04/2020",23
"118","Haryana","17/03/2020",1
"119","Haryana","18/03/2020",2
"120","Haryana","20/03/2020",2
"121","Haryana","21/03/2020",2
"122","Haryana","23/03/2020",7
"123","Haryana","24/03/2020",2
"124","Haryana","25/03/2020",1
"125","Haryana","26/03/2020",1
"126","Haryana","27/03/2020",1
"127","Haryana","28/03/2020",2
"128","Haryana","30/03/2020",1
"129","Haryana","31/03/2020",7
"130","Himachal Pradesh","02/04/2020",3
"131","Himachal Pradesh","04/04/2020",7
"132","Himachal Pradesh","05/04/2020",1
"133","Himachal Pradesh","06/04/2020",4
"134","Himachal Pradesh","20/03/2020",2
"135","Himachal Pradesh","23/03/2020",1
"136","Jammu and Kashmir","01/04/2020",7
"137","Jammu and Kashmir","02/04/2020",8
"138","Jammu and Kashmir","03/04/2020",5
"139","Jammu and Kashmir","04/04/2020",17
"140","Jammu and Kashmir","05/04/2020",14
"141","Jammu and Kashmir","06/04/2020",3
"142","Jammu and Kashmir","09/03/2020",1
"143","Jammu and Kashmir","13/03/2020",1
"144","Jammu and Kashmir","16/03/2020",1
"145","Jammu and Kashmir","18/03/2020",1
"146","Jammu and Kashmir","24/03/2020",2
"147","Jammu and Kashmir","25/03/2020",5
"148","Jammu and Kashmir","26/03/2020",3
"149","Jammu and Kashmir","27/03/2020",6
"150","Jammu and Kashmir","28/03/2020",13
"151","Jammu and Kashmir","29/03/2020",5
"152","Jammu and Kashmir","30/03/2020",11
"153","Jammu and Kashmir","31/03/2020",6
"154","Jharkhand","02/04/2020",1
"155","Jharkhand","05/04/2020",1
"156","Jharkhand","06/04/2020",1
"157","Jharkhand","31/03/2020",1
"158","Karnataka","01/04/2020",9
"159","Karnataka","02/04/2020",14
"160","Karnataka","03/04/2020",4
"161","Karnataka","04/04/2020",16
"162","Karnataka","05/04/2020",7
"163","Karnataka","06/04/2020",12
"164","Karnataka","07/04/2020",12
"165","Karnataka","09/03/2020",1
"166","Karnataka","10/03/2020",3
"167","Karnataka","12/03/2020",2
"168","Karnataka","16/03/2020",2
"169","Karnataka","17/03/2020",3
"170","Karnataka","18/03/2020",3
"171","Karnataka","19/03/2020",1
"172","Karnataka","21/03/2020",5
"173","Karnataka","22/03/2020",6
"174","Karnataka","23/03/2020",7
"175","Karnataka","24/03/2020",8
"176","Karnataka","25/03/2020",10
"177","Karnataka","26/03/2020",4
"178","Karnataka","27/03/2020",9
"179","Karnataka","28/03/2020",17
"180","Karnataka","29/03/2020",2
"181","Karnataka","30/03/2020",8
"182","Karnataka","31/03/2020",10
"183","Kerala","01/04/2020",24
"184","Kerala","02/02/2020",1
"185","Kerala","02/04/2020",21
"186","Kerala","03/02/2020",1
"187","Kerala","03/04/2020",9
"188","Kerala","04/04/2020",11
"189","Kerala","05/04/2020",8
"190","Kerala","06/04/2020",13
"191","Kerala","08/03/2020",5
"192","Kerala","09/03/2020",1
"193","Kerala","10/03/2020",8
"194","Kerala","12/03/2020",2
"195","Kerala","13/03/2020",3
"196","Kerala","15/03/2020",2
"197","Kerala","16/03/2020",3
"198","Kerala","19/03/2020",1
"199","Kerala","20/03/2020",12
"200","Kerala","21/03/2020",12
"201","Kerala","22/03/2020",15
"202","Kerala","23/03/2020",28
"203","Kerala","24/03/2020",14
"204","Kerala","25/03/2020",9
"205","Kerala","26/03/2020",19
"206","Kerala","27/03/2020",39
"207","Kerala","28/03/2020",6
"208","Kerala","29/03/2020",20
"209","Kerala","30/01/2020",1
"210","Kerala","30/03/2020",32
"211","Kerala","31/03/2020",7
"212","Ladakh","03/04/2020",1
"213","Ladakh","07/03/2020",2
"214","Ladakh","11/03/2020",1
"215","Ladakh","17/03/2020",5
"216","Ladakh","20/03/2020",2
"217","Ladakh","21/03/2020",3
"218","Madhya Pradesh","01/04/2020",32
"219","Madhya Pradesh","02/04/2020",9
"220","Madhya Pradesh","03/04/2020",47
"221","Madhya Pradesh","04/04/2020",25
"222","Madhya Pradesh","05/04/2020",14
"223","Madhya Pradesh","06/04/2020",63
"224","Madhya Pradesh","07/04/2020",12
"225","Madhya Pradesh","20/03/2020",4
"226","Madhya Pradesh","22/03/2020",2
"227","Madhya Pradesh","24/03/2020",1
"228","Madhya Pradesh","25/03/2020",8
"229","Madhya Pradesh","26/03/2020",5
"230","Madhya Pradesh","27/03/2020",9
"231","Madhya Pradesh","28/03/2020",10
"232","Madhya Pradesh","30/03/2020",8
"233","Madhya Pradesh","31/03/2020",19
"234","Maharashtra","01/04/2020",33
"235","Maharashtra","02/04/2020",88
"236","Maharashtra","03/04/2020",64
"237","Maharashtra","04/04/2020",148
"238","Maharashtra","05/04/2020",112
"239","Maharashtra","06/04/2020",121
"240","Maharashtra","07/04/2020",23
"241","Maharashtra","09/03/2020",2
"242","Maharashtra","10/03/2020",3
"243","Maharashtra","11/03/2020",5
"244","Maharashtra","12/03/2020",4
"245","Maharashtra","13/03/2020",3
"246","Maharashtra","14/03/2020",14
"247","Maharashtra","15/03/2020",1
"248","Maharashtra","16/03/2020",7
"249","Maharashtra","17/03/2020",2
"250","Maharashtra","18/03/2020",4
"251","Maharashtra","19/03/2020",3
"252","Maharashtra","20/03/2020",6
"253","Maharashtra","21/03/2020",10
"254","Maharashtra","22/03/2020",10
"255","Maharashtra","23/03/2020",15
"256","Maharashtra","24/03/2020",18
"257","Maharashtra","25/03/2020",15
"258","Maharashtra","26/03/2020",3
"259","Maharashtra","27/03/2020",28
"260","Maharashtra","28/03/2020",28
"261","Maharashtra","29/03/2020",22
"262","Maharashtra","30/03/2020",17
"263","Maharashtra","31/03/2020",82
"264","Manipur","02/04/2020",1
"265","Manipur","24/03/2020",1
"266","Mizoram","25/03/2020",1
"267","Odisha","01/04/2020",1
"268","Odisha","03/04/2020",15
"269","Odisha","04/04/2020",1
"270","Odisha","05/04/2020",18
"271","Odisha","06/04/2020",1
"272","Odisha","07/04/2020",2
"273","Odisha","16/03/2020",1
"274","Odisha","19/03/2020",1
"275","Odisha","26/03/2020",1
"276","Odisha","31/03/2020",1
"277","Puducherry","01/04/2020",2
"278","Puducherry","02/04/2020",2
"279","Puducherry","17/03/2020",1
"280","Punjab","01/04/2020",4
"281","Punjab","02/04/2020",1
"282","Punjab","03/04/2020",6
"283","Punjab","04/04/2020",12
"284","Punjab","05/04/2020",3
"285","Punjab","06/04/2020",11
"286","Punjab","07/04/2020",11
"287","Punjab","09/03/2020",1
"288","Punjab","19/03/2020",1
"289","Punjab","20/03/2020",1
"290","Punjab","21/03/2020",10
"291","Punjab","22/03/2020",8
"292","Punjab","23/03/2020",2
"293","Punjab","24/03/2020",6
"294","Punjab","25/03/2020",2
"295","Punjab","26/03/2020",2
"296","Punjab","27/03/2020",5
"297","Punjab","30/03/2020",3
"298","Punjab","31/03/2020",1
"299","Rajasthan","01/04/2020",27
"300","Rajasthan","02/04/2020",13
"301","Rajasthan","03/03/2020",1
"302","Rajasthan","03/04/2020",46
"303","Rajasthan","04/03/2020",1
"304","Rajasthan","04/04/2020",27
"305","Rajasthan","05/04/2020",60
"306","Rajasthan","06/04/2020",35
"307","Rajasthan","07/04/2020",24
"308","Rajasthan","10/03/2020",1
"309","Rajasthan","14/03/2020",1
"310","Rajasthan","18/03/2020",3
"311","Rajasthan","19/03/2020",2
"312","Rajasthan","20/03/2020",8
"313","Rajasthan","21/03/2020",7
"314","Rajasthan","22/03/2020",5
"315","Rajasthan","23/03/2020",3
"316","Rajasthan","25/03/2020",6
"317","Rajasthan","26/03/2020",5
"318","Rajasthan","27/03/2020",7
"319","Rajasthan","28/03/2020",4
"320","Rajasthan","29/03/2020",5
"321","Rajasthan","30/03/2020",20
"322","Rajasthan","31/03/2020",14
"323","Tamil Nadu","01/04/2020",110
"324","Tamil Nadu","02/04/2020",75
"325","Tamil Nadu","03/04/2020",102
"326","Tamil Nadu","04/04/2020",74
"327","Tamil Nadu","05/04/2020",86
"328","Tamil Nadu","06/04/2020",50
"329","Tamil Nadu","07/03/2020",1
"330","Tamil Nadu","18/03/2020",1
"331","Tamil Nadu","19/03/2020",1
"332","Tamil Nadu","21/03/2020",3
"333","Tamil Nadu","22/03/2020",3
"334","Tamil Nadu","23/03/2020",3
"335","Tamil Nadu","24/03/2020",6
"336","Tamil Nadu","25/03/2020",8
"337","Tamil Nadu","26/03/2020",3
"338","Tamil Nadu","27/03/2020",9
"339","Tamil Nadu","28/03/2020",4
"340","Tamil Nadu","29/03/2020",8
"341","Tamil Nadu","30/03/2020",17
"342","Tamil Nadu","31/03/2020",57
"343","Telangana","01/04/2020",30
"344","Telangana","02/03/2020",1
"345","Telangana","02/04/2020",27
"346","Telangana","03/04/2020",75
"347","Telangana","04/04/2020",43
"348","Telangana","05/04/2020",62
"349","Telangana","06/04/2020",30
"350","Telangana","14/03/2020",1
"351","Telangana","15/03/2020",1
"352","Telangana","16/03/2020",1
"353","Telangana","17/03/2020",1
"354","Telangana","18/03/2020",8
"355","Telangana","19/03/2020",3
"356","Telangana","20/03/2020",3
"357","Telangana","21/03/2020",2
"358","Telangana","22/03/2020",6
"359","Telangana","23/03/2020",6
"360","Telangana","24/03/2020",6
"361","Telangana","25/03/2020",2
"362","Telangana","26/03/2020",4
"363","Telangana","27/03/2020",14
"364","Telangana","28/03/2020",8
"365","Telangana","29/03/2020",3
"366","Telangana","30/03/2020",7
"367","Telangana","31/03/2020",20
"368","Tripura","06/04/2020",1
"369","Uttar Pradesh","01/04/2020",13
"370","Uttar Pradesh","02/04/2020",11
"371","Uttar Pradesh","03/04/2020",46
"372","Uttar Pradesh","04/03/2020",7
"373","Uttar Pradesh","04/04/2020",60
"374","Uttar Pradesh","05/03/2020",1
"375","Uttar Pradesh","05/04/2020",44
"376","Uttar Pradesh","06/04/2020",27
"377","Uttar Pradesh","09/03/2020",2
"378","Uttar Pradesh","12/03/2020",2
"379","Uttar Pradesh","13/03/2020",1
"380","Uttar Pradesh","17/03/2020",2
"381","Uttar Pradesh","18/03/2020",2
"382","Uttar Pradesh","19/03/2020",3
"383","Uttar Pradesh","20/03/2020",4
"384","Uttar Pradesh","21/03/2020",4
"385","Uttar Pradesh","22/03/2020",2
"386","Uttar Pradesh","23/03/2020",4
"387","Uttar Pradesh","24/03/2020",1
"388","Uttar Pradesh","25/03/2020",3
"389","Uttar Pradesh","26/03/2020",4
"390","Uttar Pradesh","27/03/2020",7
"391","Uttar Pradesh","28/03/2020",16
"392","Uttar Pradesh","29/03/2020",7
"393","Uttar Pradesh","30/03/2020",24
"394","Uttar Pradesh","31/03/2020",8
"395","Uttarakhand","02/04/2020",3
"396","Uttarakhand","03/04/2020",6
"397","Uttarakhand","04/04/2020",6
"398","Uttarakhand","05/04/2020",4
"399","Uttarakhand","06/04/2020",5
"400","Uttarakhand","15/03/2020",1
"401","Uttarakhand","19/03/2020",2
"402","Uttarakhand","23/03/2020",1
"403","Uttarakhand","25/03/2020",1
"404","Uttarakhand","28/03/2020",1
"405","Uttarakhand","29/03/2020",1
"406","West Bengal","02/04/2020",16
"407","West Bengal","05/04/2020",27
"408","West Bengal","07/04/2020",11
"409","West Bengal","17/03/2020",1
"410","West Bengal","20/03/2020",1
"411","West Bengal","21/03/2020",2
"412","West Bengal","22/03/2020",3
"413","West Bengal","24/03/2020",2
"414","West Bengal","26/03/2020",1
"415","West Bengal","27/03/2020",5
"416","West Bengal","28/03/2020",3
"417","West Bengal","29/03/2020",3
"418","West Bengal","30/03/2020",1
"419","West Bengal","31/03/2020",15
