"","detectedstate","dateannounced","numberofcases"
"370","Rajasthan","28/03/2020",4
"371","Rajasthan","29/03/2020",5
"372","Rajasthan","30/03/2020",20
"373","Rajasthan","31/03/2020",14
"374","Tamil Nadu","01/04/2020",110
"375","Tamil Nadu","02/04/2020",75
"376","Tamil Nadu","03/04/2020",102
"377","Tamil Nadu","04/04/2020",74
"378","Tamil Nadu","05/04/2020",86
"379","Tamil Nadu","06/04/2020",50
"380","Tamil Nadu","07/03/2020",1
"381","Tamil Nadu","07/04/2020",69
"382","Tamil Nadu","08/04/2020",48
"383","Tamil Nadu","09/04/2020",96
"384","Tamil Nadu","10/04/2020",77
"385","Tamil Nadu","18/03/2020",1
"386","Tamil Nadu","19/03/2020",1
"387","Tamil Nadu","21/03/2020",3
"388","Tamil Nadu","22/03/2020",3
"389","Tamil Nadu","23/03/2020",3
"390","Tamil Nadu","24/03/2020",6
"391","Tamil Nadu","25/03/2020",8
"392","Tamil Nadu","26/03/2020",3
"393","Tamil Nadu","27/03/2020",9
"394","Tamil Nadu","28/03/2020",4
"395","Tamil Nadu","29/03/2020",8
"396","Tamil Nadu","30/03/2020",17
"397","Tamil Nadu","31/03/2020",57
"398","Telangana","01/04/2020",30
"399","Telangana","02/03/2020",1
"400","Telangana","02/04/2020",27
"401","Telangana","03/04/2020",75
"402","Telangana","04/04/2020",43
"403","Telangana","05/04/2020",62
"404","Telangana","06/04/2020",30
"405","Telangana","07/04/2020",40
"406","Telangana","08/04/2020",49
"407","Telangana","09/04/2020",18
"408","Telangana","10/04/2020",16
"409","Telangana","14/03/2020",1
"410","Telangana","15/03/2020",1
"411","Telangana","16/03/2020",1
"412","Telangana","17/03/2020",1
"413","Telangana","18/03/2020",8
"414","Telangana","19/03/2020",3
"415","Telangana","20/03/2020",3
"416","Telangana","21/03/2020",2
"417","Telangana","22/03/2020",6
"418","Telangana","23/03/2020",6
"419","Telangana","24/03/2020",6
"420","Telangana","25/03/2020",2
"421","Telangana","26/03/2020",4
"422","Telangana","27/03/2020",14
"423","Telangana","28/03/2020",8
"424","Telangana","29/03/2020",3
"425","Telangana","30/03/2020",7
"426","Telangana","31/03/2020",20
"427","Tripura","06/04/2020",1
"428","Tripura","10/04/2020",1
"429","Uttar Pradesh","01/04/2020",13
"430","Uttar Pradesh","02/04/2020",11
"431","Uttar Pradesh","03/04/2020",46
"432","Uttar Pradesh","04/03/2020",7
"433","Uttar Pradesh","04/04/2020",60
"434","Uttar Pradesh","05/03/2020",1
"435","Uttar Pradesh","05/04/2020",44
"436","Uttar Pradesh","06/04/2020",27
"437","Uttar Pradesh","07/04/2020",27
"438","Uttar Pradesh","08/04/2020",29
"439","Uttar Pradesh","09/03/2020",2
"440","Uttar Pradesh","09/04/2020",49
"441","Uttar Pradesh","10/04/2020",23
"442","Uttar Pradesh","12/03/2020",2
"443","Uttar Pradesh","13/03/2020",1
"444","Uttar Pradesh","17/03/2020",2
"445","Uttar Pradesh","18/03/2020",2
"446","Uttar Pradesh","19/03/2020",3
"447","Uttar Pradesh","20/03/2020",4
"448","Uttar Pradesh","21/03/2020",4
"449","Uttar Pradesh","22/03/2020",2
"450","Uttar Pradesh","23/03/2020",4
"451","Uttar Pradesh","24/03/2020",1
"452","Uttar Pradesh","25/03/2020",3
"453","Uttar Pradesh","26/03/2020",4
"454","Uttar Pradesh","27/03/2020",7
"455","Uttar Pradesh","28/03/2020",16
"456","Uttar Pradesh","29/03/2020",7
"457","Uttar Pradesh","30/03/2020",24
"458","Uttar Pradesh","31/03/2020",8
"459","Uttarakhand","02/04/2020",3
"460","Uttarakhand","03/04/2020",6
"461","Uttarakhand","04/04/2020",6
"462","Uttarakhand","05/04/2020",4
"463","Uttarakhand","06/04/2020",5
"464","Uttarakhand","08/04/2020",4
"465","Uttarakhand","15/03/2020",1
"466","Uttarakhand","19/03/2020",2
"467","Uttarakhand","23/03/2020",1
"468","Uttarakhand","25/03/2020",1
"469","Uttarakhand","28/03/2020",1
"470","Uttarakhand","29/03/2020",1
"471","West Bengal","02/04/2020",16
"472","West Bengal","05/04/2020",27
"473","West Bengal","07/04/2020",11
"474","West Bengal","08/04/2020",8
"475","West Bengal","09/04/2020",4
"476","West Bengal","10/04/2020",13
"477","West Bengal","17/03/2020",1
"478","West Bengal","20/03/2020",1
"479","West Bengal","21/03/2020",2
"480","West Bengal","22/03/2020",3
"481","West Bengal","24/03/2020",2
"482","West Bengal","26/03/2020",1
"483","West Bengal","27/03/2020",5
"484","West Bengal","28/03/2020",3
"485","West Bengal","29/03/2020",3
"486","West Bengal","30/03/2020",1
"487","West Bengal","31/03/2020",15
