"","detectedstate","dateannounced","numberofcases"
"103","Gujarat","23/03/2020",12
"104","Gujarat","24/03/2020",6
"105","Gujarat","25/03/2020",2
"106","Gujarat","26/03/2020",6
"107","Gujarat","27/03/2020",3
"108","Gujarat","28/03/2020",8
"109","Gujarat","29/03/2020",8
"110","Gujarat","30/03/2020",7
"111","Gujarat","31/03/2020",4
"112","Haryana","02/04/2020",6
"113","Haryana","03/04/2020",9
"114","Haryana","04/03/2020",14
"115","Haryana","04/04/2020",26
"116","Haryana","05/04/2020",6
"117","Haryana","06/04/2020",20
"118","Haryana","07/04/2020",33
"119","Haryana","17/03/2020",1
"120","Haryana","18/03/2020",2
"121","Haryana","20/03/2020",2
"122","Haryana","21/03/2020",2
"123","Haryana","23/03/2020",7
"124","Haryana","24/03/2020",2
"125","Haryana","25/03/2020",1
"126","Haryana","26/03/2020",1
"127","Haryana","27/03/2020",1
"128","Haryana","28/03/2020",2
"129","Haryana","30/03/2020",1
"130","Haryana","31/03/2020",7
"131","Himachal Pradesh","02/04/2020",3
"132","Himachal Pradesh","04/04/2020",7
"133","Himachal Pradesh","05/04/2020",1
"134","Himachal Pradesh","06/04/2020",4
"135","Himachal Pradesh","20/03/2020",2
"136","Himachal Pradesh","23/03/2020",1
"137","Jammu and Kashmir","01/04/2020",7
"138","Jammu and Kashmir","02/04/2020",8
"139","Jammu and Kashmir","03/04/2020",5
"140","Jammu and Kashmir","04/04/2020",17
"141","Jammu and Kashmir","05/04/2020",14
"142","Jammu and Kashmir","06/04/2020",3
"143","Jammu and Kashmir","07/04/2020",16
"144","Jammu and Kashmir","09/03/2020",1
"145","Jammu and Kashmir","13/03/2020",1
"146","Jammu and Kashmir","16/03/2020",1
"147","Jammu and Kashmir","18/03/2020",1
"148","Jammu and Kashmir","24/03/2020",2
"149","Jammu and Kashmir","25/03/2020",5
"150","Jammu and Kashmir","26/03/2020",3
"151","Jammu and Kashmir","27/03/2020",6
"152","Jammu and Kashmir","28/03/2020",13
"153","Jammu and Kashmir","29/03/2020",5
"154","Jammu and Kashmir","30/03/2020",11
"155","Jammu and Kashmir","31/03/2020",6
"156","Jharkhand","02/04/2020",1
"157","Jharkhand","05/04/2020",1
"158","Jharkhand","06/04/2020",1
"159","Jharkhand","31/03/2020",1
"160","Karnataka","01/04/2020",9
"161","Karnataka","02/04/2020",14
"162","Karnataka","03/04/2020",4
"163","Karnataka","04/04/2020",16
"164","Karnataka","05/04/2020",7
"165","Karnataka","06/04/2020",12
"166","Karnataka","07/04/2020",12
"167","Karnataka","09/03/2020",1
"168","Karnataka","10/03/2020",3
"169","Karnataka","12/03/2020",2
"170","Karnataka","16/03/2020",2
"171","Karnataka","17/03/2020",3
"172","Karnataka","18/03/2020",3
"173","Karnataka","19/03/2020",1
"174","Karnataka","21/03/2020",5
"175","Karnataka","22/03/2020",6
"176","Karnataka","23/03/2020",7
"177","Karnataka","24/03/2020",8
"178","Karnataka","25/03/2020",10
"179","Karnataka","26/03/2020",4
"180","Karnataka","27/03/2020",9
"181","Karnataka","28/03/2020",17
"182","Karnataka","29/03/2020",2
"183","Karnataka","30/03/2020",8
"184","Karnataka","31/03/2020",10
"185","Kerala","01/04/2020",24
"186","Kerala","02/02/2020",1
"187","Kerala","02/04/2020",21
"188","Kerala","03/02/2020",1
"189","Kerala","03/04/2020",9
"190","Kerala","04/04/2020",11
"191","Kerala","05/04/2020",8
"192","Kerala","06/04/2020",13
"193","Kerala","07/04/2020",9
"194","Kerala","08/03/2020",5
"195","Kerala","09/03/2020",1
"196","Kerala","10/03/2020",8
"197","Kerala","12/03/2020",2
"198","Kerala","13/03/2020",3
"199","Kerala","15/03/2020",2
"200","Kerala","16/03/2020",3
"201","Kerala","19/03/2020",1
"202","Kerala","20/03/2020",12
"203","Kerala","21/03/2020",12
"204","Kerala","22/03/2020",15
"205","Kerala","23/03/2020",28
"206","Kerala","24/03/2020",14
"207","Kerala","25/03/2020",9
"208","Kerala","26/03/2020",19
"209","Kerala","27/03/2020",39
"210","Kerala","28/03/2020",6
"211","Kerala","29/03/2020",20
"212","Kerala","30/01/2020",1
"213","Kerala","30/03/2020",32
"214","Kerala","31/03/2020",7
"215","Ladakh","03/04/2020",1
"216","Ladakh","07/03/2020",2
"217","Ladakh","11/03/2020",1
"218","Ladakh","17/03/2020",5
"219","Ladakh","20/03/2020",2
"220","Ladakh","21/03/2020",3
"221","Madhya Pradesh","01/04/2020",32
"222","Madhya Pradesh","02/04/2020",9
"223","Madhya Pradesh","03/04/2020",47
"224","Madhya Pradesh","04/04/2020",25
"225","Madhya Pradesh","05/04/2020",14
"226","Madhya Pradesh","06/04/2020",63
"227","Madhya Pradesh","07/04/2020",12
"228","Madhya Pradesh","20/03/2020",4
"229","Madhya Pradesh","22/03/2020",2
"230","Madhya Pradesh","24/03/2020",1
"231","Madhya Pradesh","25/03/2020",8
"232","Madhya Pradesh","26/03/2020",5
"233","Madhya Pradesh","27/03/2020",9
"234","Madhya Pradesh","28/03/2020",10
"235","Madhya Pradesh","30/03/2020",8
"236","Madhya Pradesh","31/03/2020",19
"237","Maharashtra","01/04/2020",33
"238","Maharashtra","02/04/2020",88
"239","Maharashtra","03/04/2020",64
"240","Maharashtra","04/04/2020",148
"241","Maharashtra","05/04/2020",112
"242","Maharashtra","06/04/2020",121
"243","Maharashtra","07/04/2020",77
"244","Maharashtra","09/03/2020",2
"245","Maharashtra","10/03/2020",3
"246","Maharashtra","11/03/2020",5
"247","Maharashtra","12/03/2020",4
"248","Maharashtra","13/03/2020",3
"249","Maharashtra","14/03/2020",14
"250","Maharashtra","15/03/2020",1
"251","Maharashtra","16/03/2020",7
"252","Maharashtra","17/03/2020",2
"253","Maharashtra","18/03/2020",4
"254","Maharashtra","19/03/2020",3
"255","Maharashtra","20/03/2020",6
"256","Maharashtra","21/03/2020",10
"257","Maharashtra","22/03/2020",10
"258","Maharashtra","23/03/2020",15
"259","Maharashtra","24/03/2020",18
"260","Maharashtra","25/03/2020",15
"261","Maharashtra","26/03/2020",3
"262","Maharashtra","27/03/2020",28
"263","Maharashtra","28/03/2020",28
"264","Maharashtra","29/03/2020",22
"265","Maharashtra","30/03/2020",17
"266","Maharashtra","31/03/2020",82
"267","Manipur","02/04/2020",1
"268","Manipur","24/03/2020",1
"269","Mizoram","25/03/2020",1
"270","Odisha","01/04/2020",1
"271","Odisha","03/04/2020",15
"272","Odisha","04/04/2020",1
"273","Odisha","05/04/2020",18
"274","Odisha","06/04/2020",1
"275","Odisha","07/04/2020",2
"276","Odisha","16/03/2020",1
"277","Odisha","19/03/2020",1
"278","Odisha","26/03/2020",1
"279","Odisha","31/03/2020",1
"280","Puducherry","01/04/2020",2
"281","Puducherry","02/04/2020",2
"282","Puducherry","17/03/2020",1
"283","Punjab","01/04/2020",4
"284","Punjab","02/04/2020",1
"285","Punjab","03/04/2020",6
"286","Punjab","04/04/2020",12
"287","Punjab","05/04/2020",3
"288","Punjab","06/04/2020",11
"289","Punjab","07/04/2020",20
"290","Punjab","09/03/2020",1
"291","Punjab","19/03/2020",1
"292","Punjab","20/03/2020",1
"293","Punjab","21/03/2020",10
"294","Punjab","22/03/2020",8
"295","Punjab","23/03/2020",2
"296","Punjab","24/03/2020",6
"297","Punjab","25/03/2020",2
"298","Punjab","26/03/2020",2
"299","Punjab","27/03/2020",5
"300","Punjab","30/03/2020",3
"301","Punjab","31/03/2020",1
"302","Rajasthan","01/04/2020",27
"303","Rajasthan","02/04/2020",13
"304","Rajasthan","03/03/2020",1
"305","Rajasthan","03/04/2020",46
"306","Rajasthan","04/03/2020",1
"307","Rajasthan","04/04/2020",27
"308","Rajasthan","05/04/2020",60
"309","Rajasthan","06/04/2020",35
"310","Rajasthan","07/04/2020",27
"311","Rajasthan","10/03/2020",1
"312","Rajasthan","14/03/2020",1
"313","Rajasthan","18/03/2020",3
"314","Rajasthan","19/03/2020",2
"315","Rajasthan","20/03/2020",8
"316","Rajasthan","21/03/2020",7
"317","Rajasthan","22/03/2020",5
"318","Rajasthan","23/03/2020",3
"319","Rajasthan","25/03/2020",6
"320","Rajasthan","26/03/2020",5
"321","Rajasthan","27/03/2020",7
"322","Rajasthan","28/03/2020",4
"323","Rajasthan","29/03/2020",5
"324","Rajasthan","30/03/2020",20
"325","Rajasthan","31/03/2020",14
"326","Tamil Nadu","01/04/2020",110
"327","Tamil Nadu","02/04/2020",75
"328","Tamil Nadu","03/04/2020",102
"329","Tamil Nadu","04/04/2020",74
"330","Tamil Nadu","05/04/2020",86
"331","Tamil Nadu","06/04/2020",50
"332","Tamil Nadu","07/03/2020",1
"333","Tamil Nadu","07/04/2020",69
"334","Tamil Nadu","18/03/2020",1
"335","Tamil Nadu","19/03/2020",1
"336","Tamil Nadu","21/03/2020",3
"337","Tamil Nadu","22/03/2020",3
"338","Tamil Nadu","23/03/2020",3
"339","Tamil Nadu","24/03/2020",6
"340","Tamil Nadu","25/03/2020",8
"341","Tamil Nadu","26/03/2020",3
"342","Tamil Nadu","27/03/2020",9
"343","Tamil Nadu","28/03/2020",4
"344","Tamil Nadu","29/03/2020",8
"345","Tamil Nadu","30/03/2020",17
"346","Tamil Nadu","31/03/2020",57
"347","Telangana","01/04/2020",30
"348","Telangana","02/03/2020",1
"349","Telangana","02/04/2020",27
"350","Telangana","03/04/2020",75
"351","Telangana","04/04/2020",43
"352","Telangana","05/04/2020",62
"353","Telangana","06/04/2020",30
"354","Telangana","14/03/2020",1
"355","Telangana","15/03/2020",1
"356","Telangana","16/03/2020",1
"357","Telangana","17/03/2020",1
"358","Telangana","18/03/2020",8
"359","Telangana","19/03/2020",3
"360","Telangana","20/03/2020",3
"361","Telangana","21/03/2020",2
"362","Telangana","22/03/2020",6
"363","Telangana","23/03/2020",6
"364","Telangana","24/03/2020",6
"365","Telangana","25/03/2020",2
"366","Telangana","26/03/2020",4
"367","Telangana","27/03/2020",14
"368","Telangana","28/03/2020",8
"369","Telangana","29/03/2020",3
"370","Telangana","30/03/2020",7
"371","Telangana","31/03/2020",20
"372","Tripura","06/04/2020",1
"373","Uttar Pradesh","01/04/2020",13
"374","Uttar Pradesh","02/04/2020",11
"375","Uttar Pradesh","03/04/2020",46
"376","Uttar Pradesh","04/03/2020",7
"377","Uttar Pradesh","04/04/2020",60
"378","Uttar Pradesh","05/03/2020",1
"379","Uttar Pradesh","05/04/2020",44
"380","Uttar Pradesh","06/04/2020",27
"381","Uttar Pradesh","09/03/2020",2
"382","Uttar Pradesh","12/03/2020",2
"383","Uttar Pradesh","13/03/2020",1
"384","Uttar Pradesh","17/03/2020",2
"385","Uttar Pradesh","18/03/2020",2
"386","Uttar Pradesh","19/03/2020",3
"387","Uttar Pradesh","20/03/2020",4
"388","Uttar Pradesh","21/03/2020",4
"389","Uttar Pradesh","22/03/2020",2
"390","Uttar Pradesh","23/03/2020",4
"391","Uttar Pradesh","24/03/2020",1
"392","Uttar Pradesh","25/03/2020",3
"393","Uttar Pradesh","26/03/2020",4
"394","Uttar Pradesh","27/03/2020",7
"395","Uttar Pradesh","28/03/2020",16
"396","Uttar Pradesh","29/03/2020",7
"397","Uttar Pradesh","30/03/2020",24
"398","Uttar Pradesh","31/03/2020",8
"399","Uttarakhand","02/04/2020",3
"400","Uttarakhand","03/04/2020",6
"401","Uttarakhand","04/04/2020",6
"402","Uttarakhand","05/04/2020",4
"403","Uttarakhand","06/04/2020",5
"404","Uttarakhand","15/03/2020",1
"405","Uttarakhand","19/03/2020",2
"406","Uttarakhand","23/03/2020",1
"407","Uttarakhand","25/03/2020",1
"408","Uttarakhand","28/03/2020",1
"409","Uttarakhand","29/03/2020",1
"410","West Bengal","02/04/2020",16
"411","West Bengal","05/04/2020",27
"412","West Bengal","07/04/2020",11
"413","West Bengal","17/03/2020",1
"414","West Bengal","20/03/2020",1
"415","West Bengal","21/03/2020",2
"416","West Bengal","22/03/2020",3
"417","West Bengal","24/03/2020",2
"418","West Bengal","26/03/2020",1
"419","West Bengal","27/03/2020",5
"420","West Bengal","28/03/2020",3
"421","West Bengal","29/03/2020",3
"422","West Bengal","30/03/2020",1
"423","West Bengal","31/03/2020",15
