"","detectedstate","dateannounced","numberofcases"
"72","Chhattisgarh","25/03/2020",2
"73","Chhattisgarh","26/03/2020",3
"74","Chhattisgarh","28/03/2020",1
"75","Chhattisgarh","30/03/2020",1
"76","Chhattisgarh","31/03/2020",1
"77","Dadra and Nagar Haveli","06/04/2020",1
"78","Delhi","01/04/2020",32
"79","Delhi","02/03/2020",1
"80","Delhi","02/04/2020",141
"81","Delhi","03/04/2020",93
"82","Delhi","04/04/2020",59
"83","Delhi","05/03/2020",1
"84","Delhi","05/04/2020",58
"85","Delhi","06/03/2020",1
"86","Delhi","06/04/2020",22
"87","Delhi","07/04/2020",51
"88","Delhi","08/04/2020",93
"89","Delhi","09/03/2020",1
"90","Delhi","09/04/2020",51
"91","Delhi","10/04/2020",183
"92","Delhi","11/03/2020",1
"93","Delhi","11/04/2020",166
"94","Delhi","12/03/2020",1
"95","Delhi","12/04/2020",85
"96","Delhi","13/03/2020",1
"97","Delhi","17/03/2020",3
"98","Delhi","18/03/2020",1
"99","Delhi","19/03/2020",3
"100","Delhi","20/03/2020",6
"101","Delhi","21/03/2020",7
"102","Delhi","22/03/2020",1
"103","Delhi","23/03/2020",2
"104","Delhi","25/03/2020",5
"105","Delhi","26/03/2020",4
"106","Delhi","27/03/2020",1
"107","Delhi","28/03/2020",9
"108","Delhi","29/03/2020",23
"109","Delhi","30/03/2020",25
"110","Delhi","31/03/2020",23
"111","Goa","03/04/2020",1
"112","Goa","04/04/2020",1
"113","Goa","25/03/2020",3
"114","Goa","29/03/2020",2
"115","Gujarat","01/04/2020",13
"116","Gujarat","02/04/2020",1
"117","Gujarat","03/04/2020",7
"118","Gujarat","04/04/2020",13
"119","Gujarat","05/04/2020",20
"120","Gujarat","06/04/2020",18
"121","Gujarat","07/04/2020",29
"122","Gujarat","08/04/2020",11
"123","Gujarat","09/04/2020",76
"124","Gujarat","10/04/2020",116
"125","Gujarat","11/04/2020",90
"126","Gujarat","12/04/2020",48
"127","Gujarat","19/03/2020",2
"128","Gujarat","20/03/2020",5
"129","Gujarat","21/03/2020",7
"130","Gujarat","22/03/2020",4
"131","Gujarat","23/03/2020",12
"132","Gujarat","24/03/2020",6
"133","Gujarat","25/03/2020",2
"134","Gujarat","26/03/2020",6
"135","Gujarat","27/03/2020",3
"136","Gujarat","28/03/2020",8
"137","Gujarat","29/03/2020",8
"138","Gujarat","30/03/2020",7
"139","Gujarat","31/03/2020",4
"140","Haryana","02/04/2020",6
"141","Haryana","03/04/2020",9
"142","Haryana","04/03/2020",14
"143","Haryana","04/04/2020",26
"144","Haryana","05/04/2020",6
"145","Haryana","06/04/2020",20
"146","Haryana","07/04/2020",33
"147","Haryana","08/04/2020",24
"148","Haryana","09/04/2020",3
"149","Haryana","10/04/2020",6
"150","Haryana","11/04/2020",3
"151","Haryana","12/04/2020",16
"152","Haryana","17/03/2020",1
"153","Haryana","18/03/2020",2
"154","Haryana","20/03/2020",2
"155","Haryana","21/03/2020",2
"156","Haryana","23/03/2020",7
"157","Haryana","24/03/2020",2
"158","Haryana","25/03/2020",1
"159","Haryana","26/03/2020",1
"160","Haryana","27/03/2020",1
"161","Haryana","28/03/2020",2
"162","Haryana","30/03/2020",1
"163","Haryana","31/03/2020",7
"164","Himachal Pradesh","02/04/2020",3
"165","Himachal Pradesh","04/04/2020",7
"166","Himachal Pradesh","05/04/2020",1
"167","Himachal Pradesh","06/04/2020",4
"168","Himachal Pradesh","07/04/2020",9
"169","Himachal Pradesh","09/04/2020",1
"170","Himachal Pradesh","11/04/2020",4
"171","Himachal Pradesh","20/03/2020",2
"172","Himachal Pradesh","23/03/2020",1
"173","Jammu and Kashmir","01/04/2020",7
"174","Jammu and Kashmir","02/04/2020",8
"175","Jammu and Kashmir","03/04/2020",5
"176","Jammu and Kashmir","04/04/2020",17
"177","Jammu and Kashmir","05/04/2020",14
"178","Jammu and Kashmir","06/04/2020",3
"179","Jammu and Kashmir","07/04/2020",16
"180","Jammu and Kashmir","08/04/2020",33
"181","Jammu and Kashmir","09/03/2020",1
"182","Jammu and Kashmir","09/04/2020",26
"183","Jammu and Kashmir","10/04/2020",23
"184","Jammu and Kashmir","11/04/2020",17
"185","Jammu and Kashmir","12/04/2020",21
"186","Jammu and Kashmir","13/03/2020",1
"187","Jammu and Kashmir","16/03/2020",1
"188","Jammu and Kashmir","18/03/2020",1
"189","Jammu and Kashmir","24/03/2020",2
"190","Jammu and Kashmir","25/03/2020",5
"191","Jammu and Kashmir","26/03/2020",3
"192","Jammu and Kashmir","27/03/2020",6
"193","Jammu and Kashmir","28/03/2020",13
"194","Jammu and Kashmir","29/03/2020",5
"195","Jammu and Kashmir","30/03/2020",11
"196","Jammu and Kashmir","31/03/2020",6
"197","Jharkhand","02/04/2020",1
"198","Jharkhand","05/04/2020",1
"199","Jharkhand","06/04/2020",1
"200","Jharkhand","09/04/2020",9
"201","Jharkhand","10/04/2020",1
"202","Jharkhand","11/04/2020",3
"203","Jharkhand","12/04/2020",2
"204","Jharkhand","31/03/2020",1
"205","Karnataka","01/04/2020",9
"206","Karnataka","02/04/2020",14
"207","Karnataka","03/04/2020",4
"208","Karnataka","04/04/2020",16
"209","Karnataka","05/04/2020",7
"210","Karnataka","06/04/2020",12
"211","Karnataka","07/04/2020",12
"212","Karnataka","08/04/2020",6
"213","Karnataka","09/03/2020",1
"214","Karnataka","09/04/2020",16
"215","Karnataka","10/03/2020",3
"216","Karnataka","10/04/2020",10
"217","Karnataka","11/04/2020",8
"218","Karnataka","12/03/2020",1
"219","Karnataka","12/04/2020",17
"220","Karnataka","13/03/2020",1
"221","Karnataka","16/03/2020",1
"222","Karnataka","17/03/2020",4
"223","Karnataka","18/03/2020",3
"224","Karnataka","19/03/2020",1
"225","Karnataka","21/03/2020",5
"226","Karnataka","22/03/2020",6
"227","Karnataka","23/03/2020",7
"228","Karnataka","24/03/2020",8
"229","Karnataka","25/03/2020",10
"230","Karnataka","26/03/2020",4
"231","Karnataka","27/03/2020",9
"232","Karnataka","28/03/2020",12
"233","Karnataka","29/03/2020",7
"234","Karnataka","30/03/2020",5
"235","Karnataka","31/03/2020",13
"236","Kerala","01/04/2020",24
"237","Kerala","02/02/2020",1
"238","Kerala","02/04/2020",21
"239","Kerala","03/02/2020",1
"240","Kerala","03/04/2020",9
"241","Kerala","04/04/2020",11
"242","Kerala","05/04/2020",8
"243","Kerala","06/04/2020",13
"244","Kerala","07/04/2020",8
"245","Kerala","08/03/2020",5
"246","Kerala","08/04/2020",9
"247","Kerala","09/03/2020",1
"248","Kerala","09/04/2020",12
"249","Kerala","10/03/2020",8
"250","Kerala","10/04/2020",7
"251","Kerala","11/04/2020",10
"252","Kerala","12/03/2020",2
"253","Kerala","12/04/2020",2
"254","Kerala","13/03/2020",3
"255","Kerala","15/03/2020",2
"256","Kerala","16/03/2020",3
"257","Kerala","19/03/2020",1
"258","Kerala","20/03/2020",12
"259","Kerala","21/03/2020",12
"260","Kerala","22/03/2020",15
"261","Kerala","23/03/2020",28
"262","Kerala","24/03/2020",14
"263","Kerala","25/03/2020",9
"264","Kerala","26/03/2020",19
"265","Kerala","27/03/2020",39
"266","Kerala","28/03/2020",6
"267","Kerala","29/03/2020",20
"268","Kerala","30/01/2020",1
"269","Kerala","30/03/2020",32
"270","Kerala","31/03/2020",7
"271","Ladakh","03/04/2020",1
"272","Ladakh","07/03/2020",2
"273","Ladakh","10/04/2020",1
"274","Ladakh","11/03/2020",1
"275","Ladakh","17/03/2020",5
"276","Ladakh","20/03/2020",2
"277","Ladakh","21/03/2020",3
"278","Madhya Pradesh","01/04/2020",32
"279","Madhya Pradesh","02/04/2020",9
"280","Madhya Pradesh","03/04/2020",47
"281","Madhya Pradesh","04/04/2020",25
"282","Madhya Pradesh","05/04/2020",14
"283","Madhya Pradesh","06/04/2020",63
"284","Madhya Pradesh","07/04/2020",34
"285","Madhya Pradesh","08/04/2020",51
"286","Madhya Pradesh","09/04/2020",70
"287","Madhya Pradesh","10/04/2020",40
"288","Madhya Pradesh","11/04/2020",78
"289","Madhya Pradesh","12/04/2020",33
"290","Madhya Pradesh","20/03/2020",4
"291","Madhya Pradesh","22/03/2020",2
"292","Madhya Pradesh","24/03/2020",1
"293","Madhya Pradesh","25/03/2020",8
"294","Madhya Pradesh","26/03/2020",5
"295","Madhya Pradesh","27/03/2020",9
"296","Madhya Pradesh","28/03/2020",10
"297","Madhya Pradesh","30/03/2020",8
"298","Madhya Pradesh","31/03/2020",19
"299","Maharashtra","01/04/2020",33
"300","Maharashtra","02/04/2020",88
"301","Maharashtra","03/04/2020",64
"302","Maharashtra","04/04/2020",148
"303","Maharashtra","05/04/2020",112
"304","Maharashtra","06/04/2020",121
"305","Maharashtra","07/04/2020",150
"306","Maharashtra","08/04/2020",117
"307","Maharashtra","09/03/2020",2
"308","Maharashtra","09/04/2020",229
"309","Maharashtra","10/03/2020",3
"310","Maharashtra","10/04/2020",210
"311","Maharashtra","11/03/2020",6
"312","Maharashtra","11/04/2020",187
"313","Maharashtra","12/03/2020",3
"314","Maharashtra","12/04/2020",221
"315","Maharashtra","13/03/2020",3
"316","Maharashtra","14/03/2020",9
"317","Maharashtra","15/03/2020",6
"318","Maharashtra","16/03/2020",7
"319","Maharashtra","17/03/2020",2
"320","Maharashtra","18/03/2020",4
"321","Maharashtra","19/03/2020",3
"322","Maharashtra","20/03/2020",4
"323","Maharashtra","21/03/2020",12
"324","Maharashtra","22/03/2020",10
"325","Maharashtra","23/03/2020",15
"326","Maharashtra","24/03/2020",18
"327","Maharashtra","25/03/2020",15
"328","Maharashtra","26/03/2020",3
"329","Maharashtra","27/03/2020",28
"330","Maharashtra","28/03/2020",28
"331","Maharashtra","29/03/2020",22
"332","Maharashtra","30/03/2020",17
"333","Maharashtra","31/03/2020",82
"334","Manipur","02/04/2020",1
"335","Manipur","24/03/2020",1
"336","Mizoram","25/03/2020",1
"337","Nagaland","12/04/2020",1
"338","Odisha","01/04/2020",1
"339","Odisha","03/04/2020",15
"340","Odisha","04/04/2020",1
"341","Odisha","05/04/2020",18
"342","Odisha","06/04/2020",1
"343","Odisha","07/04/2020",2
"344","Odisha","09/04/2020",6
"345","Odisha","10/04/2020",2
"346","Odisha","11/04/2020",4
"347","Odisha","16/03/2020",1
"348","Odisha","19/03/2020",1
"349","Odisha","26/03/2020",1
"350","Odisha","31/03/2020",1
"351","Puducherry","01/04/2020",2
"352","Puducherry","02/04/2020",2
"353","Puducherry","10/04/2020",2
"354","Puducherry","17/03/2020",1
"355","Punjab","01/04/2020",4
"356","Punjab","02/04/2020",1
"357","Punjab","03/04/2020",6
"358","Punjab","04/04/2020",12
"359","Punjab","05/04/2020",3
"360","Punjab","06/04/2020",11
"361","Punjab","07/04/2020",20
"362","Punjab","08/04/2020",7
"363","Punjab","09/03/2020",1
"364","Punjab","09/04/2020",24
"365","Punjab","10/04/2020",21
"366","Punjab","11/04/2020",7
"367","Punjab","12/04/2020",12
"368","Punjab","19/03/2020",1
"369","Punjab","20/03/2020",1
"370","Punjab","21/03/2020",10
"371","Punjab","22/03/2020",8
"372","Punjab","23/03/2020",2
"373","Punjab","24/03/2020",6
"374","Punjab","25/03/2020",2
"375","Punjab","26/03/2020",2
"376","Punjab","27/03/2020",5
"377","Punjab","30/03/2020",3
"378","Punjab","31/03/2020",1
"379","Rajasthan","01/04/2020",27
"380","Rajasthan","02/04/2020",13
"381","Rajasthan","03/03/2020",1
"382","Rajasthan","03/04/2020",46
"383","Rajasthan","04/03/2020",1
"384","Rajasthan","04/04/2020",27
"385","Rajasthan","05/04/2020",60
"386","Rajasthan","06/04/2020",35
"387","Rajasthan","07/04/2020",42
"388","Rajasthan","08/04/2020",40
"389","Rajasthan","09/04/2020",80
"390","Rajasthan","10/03/2020",1
"391","Rajasthan","10/04/2020",98
"392","Rajasthan","11/04/2020",139
"393","Rajasthan","12/04/2020",104
"394","Rajasthan","13/04/2020",11
"395","Rajasthan","14/03/2020",1
"396","Rajasthan","18/03/2020",3
"397","Rajasthan","19/03/2020",2
"398","Rajasthan","20/03/2020",8
"399","Rajasthan","21/03/2020",7
"400","Rajasthan","22/03/2020",5
"401","Rajasthan","23/03/2020",3
"402","Rajasthan","25/03/2020",6
"403","Rajasthan","26/03/2020",5
"404","Rajasthan","27/03/2020",7
"405","Rajasthan","28/03/2020",4
"406","Rajasthan","29/03/2020",5
"407","Rajasthan","30/03/2020",20
"408","Rajasthan","31/03/2020",14
"409","Tamil Nadu","01/04/2020",110
"410","Tamil Nadu","02/04/2020",75
"411","Tamil Nadu","03/04/2020",102
"412","Tamil Nadu","04/04/2020",74
"413","Tamil Nadu","05/04/2020",86
"414","Tamil Nadu","06/04/2020",50
"415","Tamil Nadu","07/03/2020",1
"416","Tamil Nadu","07/04/2020",69
"417","Tamil Nadu","08/04/2020",48
"418","Tamil Nadu","09/04/2020",96
"419","Tamil Nadu","10/04/2020",77
"420","Tamil Nadu","11/04/2020",58
"421","Tamil Nadu","12/04/2020",106
"422","Tamil Nadu","18/03/2020",1
"423","Tamil Nadu","19/03/2020",1
"424","Tamil Nadu","21/03/2020",3
"425","Tamil Nadu","22/03/2020",3
"426","Tamil Nadu","23/03/2020",3
"427","Tamil Nadu","24/03/2020",6
"428","Tamil Nadu","25/03/2020",8
"429","Tamil Nadu","26/03/2020",3
"430","Tamil Nadu","27/03/2020",9
"431","Tamil Nadu","28/03/2020",4
"432","Tamil Nadu","29/03/2020",8
"433","Tamil Nadu","30/03/2020",17
"434","Tamil Nadu","31/03/2020",57
"435","Telangana","01/04/2020",30
"436","Telangana","02/03/2020",1
"437","Telangana","02/04/2020",27
"438","Telangana","03/04/2020",75
"439","Telangana","04/04/2020",43
"440","Telangana","05/04/2020",62
"441","Telangana","06/04/2020",30
"442","Telangana","07/04/2020",40
"443","Telangana","08/04/2020",49
"444","Telangana","09/04/2020",18
"445","Telangana","10/04/2020",16
"446","Telangana","11/04/2020",16
"447","Telangana","12/04/2020",28
"448","Telangana","14/03/2020",1
"449","Telangana","15/03/2020",1
"450","Telangana","16/03/2020",1
"451","Telangana","17/03/2020",1
"452","Telangana","18/03/2020",8
"453","Telangana","19/03/2020",3
"454","Telangana","20/03/2020",3
"455","Telangana","21/03/2020",2
"456","Telangana","22/03/2020",6
"457","Telangana","23/03/2020",6
"458","Telangana","24/03/2020",6
"459","Telangana","25/03/2020",2
"460","Telangana","26/03/2020",4
"461","Telangana","27/03/2020",14
"462","Telangana","28/03/2020",8
"463","Telangana","29/03/2020",3
"464","Telangana","30/03/2020",7
"465","Telangana","31/03/2020",20
"466","Tripura","06/04/2020",1
"467","Tripura","10/04/2020",1
"468","Uttar Pradesh","01/04/2020",13
"469","Uttar Pradesh","02/04/2020",11
"470","Uttar Pradesh","03/04/2020",46
"471","Uttar Pradesh","04/03/2020",7
"472","Uttar Pradesh","04/04/2020",60
"473","Uttar Pradesh","05/03/2020",1
"474","Uttar Pradesh","05/04/2020",44
"475","Uttar Pradesh","06/04/2020",27
"476","Uttar Pradesh","07/04/2020",27
"477","Uttar Pradesh","08/04/2020",29
"478","Uttar Pradesh","09/03/2020",2
"479","Uttar Pradesh","09/04/2020",49
"480","Uttar Pradesh","10/04/2020",23
"481","Uttar Pradesh","11/04/2020",19
"482","Uttar Pradesh","12/03/2020",2
"483","Uttar Pradesh","12/04/2020",31
"484","Uttar Pradesh","13/03/2020",1
"485","Uttar Pradesh","17/03/2020",2
"486","Uttar Pradesh","18/03/2020",2
"487","Uttar Pradesh","19/03/2020",3
"488","Uttar Pradesh","20/03/2020",4
"489","Uttar Pradesh","21/03/2020",4
"490","Uttar Pradesh","22/03/2020",2
"491","Uttar Pradesh","23/03/2020",4
"492","Uttar Pradesh","24/03/2020",1
"493","Uttar Pradesh","25/03/2020",3
"494","Uttar Pradesh","26/03/2020",4
"495","Uttar Pradesh","27/03/2020",7
"496","Uttar Pradesh","28/03/2020",16
"497","Uttar Pradesh","29/03/2020",7
"498","Uttar Pradesh","30/03/2020",24
"499","Uttar Pradesh","31/03/2020",8
"500","Uttarakhand","02/04/2020",3
"501","Uttarakhand","03/04/2020",6
"502","Uttarakhand","04/04/2020",6
"503","Uttarakhand","05/04/2020",4
"504","Uttarakhand","06/04/2020",5
"505","Uttarakhand","08/04/2020",4
"506","Uttarakhand","15/03/2020",1
"507","Uttarakhand","19/03/2020",2
"508","Uttarakhand","23/03/2020",1
"509","Uttarakhand","25/03/2020",1
"510","Uttarakhand","28/03/2020",1
"511","Uttarakhand","29/03/2020",1
"512","West Bengal","02/04/2020",16
"513","West Bengal","05/04/2020",27
"514","West Bengal","07/04/2020",11
"515","West Bengal","08/04/2020",8
"516","West Bengal","09/04/2020",4
"517","West Bengal","10/04/2020",13
"518","West Bengal","11/04/2020",10
"519","West Bengal","12/04/2020",8
"520","West Bengal","13/04/2020",18
"521","West Bengal","17/03/2020",1
"522","West Bengal","20/03/2020",1
"523","West Bengal","21/03/2020",2
"524","West Bengal","22/03/2020",3
"525","West Bengal","24/03/2020",2
"526","West Bengal","26/03/2020",1
"527","West Bengal","27/03/2020",5
"528","West Bengal","28/03/2020",3
"529","West Bengal","29/03/2020",3
"530","West Bengal","30/03/2020",1
"531","West Bengal","31/03/2020",15
