"","detectedstate","dateannounced","numberofcases"
"369","Tamil Nadu","02/04/2020",75
"370","Tamil Nadu","03/04/2020",102
"371","Tamil Nadu","04/04/2020",74
"372","Tamil Nadu","05/04/2020",86
"373","Tamil Nadu","06/04/2020",50
"374","Tamil Nadu","07/03/2020",1
"375","Tamil Nadu","07/04/2020",69
"376","Tamil Nadu","08/04/2020",48
"377","Tamil Nadu","09/04/2020",96
"378","Tamil Nadu","18/03/2020",1
"379","Tamil Nadu","19/03/2020",1
"380","Tamil Nadu","21/03/2020",3
"381","Tamil Nadu","22/03/2020",3
"382","Tamil Nadu","23/03/2020",3
"383","Tamil Nadu","24/03/2020",6
"384","Tamil Nadu","25/03/2020",8
"385","Tamil Nadu","26/03/2020",3
"386","Tamil Nadu","27/03/2020",9
"387","Tamil Nadu","28/03/2020",4
"388","Tamil Nadu","29/03/2020",8
"389","Tamil Nadu","30/03/2020",17
"390","Tamil Nadu","31/03/2020",57
"391","Telangana","01/04/2020",30
"392","Telangana","02/03/2020",1
"393","Telangana","02/04/2020",27
"394","Telangana","03/04/2020",75
"395","Telangana","04/04/2020",43
"396","Telangana","05/04/2020",62
"397","Telangana","06/04/2020",30
"398","Telangana","07/04/2020",40
"399","Telangana","08/04/2020",49
"400","Telangana","09/04/2020",18
"401","Telangana","14/03/2020",1
"402","Telangana","15/03/2020",1
"403","Telangana","16/03/2020",1
"404","Telangana","17/03/2020",1
"405","Telangana","18/03/2020",8
"406","Telangana","19/03/2020",3
"407","Telangana","20/03/2020",3
"408","Telangana","21/03/2020",2
"409","Telangana","22/03/2020",6
"410","Telangana","23/03/2020",6
"411","Telangana","24/03/2020",6
"412","Telangana","25/03/2020",2
"413","Telangana","26/03/2020",4
"414","Telangana","27/03/2020",14
"415","Telangana","28/03/2020",8
"416","Telangana","29/03/2020",3
"417","Telangana","30/03/2020",7
"418","Telangana","31/03/2020",20
"419","Tripura","06/04/2020",1
"420","Uttar Pradesh","01/04/2020",13
"421","Uttar Pradesh","02/04/2020",11
"422","Uttar Pradesh","03/04/2020",46
"423","Uttar Pradesh","04/03/2020",7
"424","Uttar Pradesh","04/04/2020",60
"425","Uttar Pradesh","05/03/2020",1
"426","Uttar Pradesh","05/04/2020",44
"427","Uttar Pradesh","06/04/2020",27
"428","Uttar Pradesh","07/04/2020",27
"429","Uttar Pradesh","08/04/2020",29
"430","Uttar Pradesh","09/03/2020",2
"431","Uttar Pradesh","09/04/2020",49
"432","Uttar Pradesh","10/04/2020",21
"433","Uttar Pradesh","12/03/2020",2
"434","Uttar Pradesh","13/03/2020",1
"435","Uttar Pradesh","17/03/2020",2
"436","Uttar Pradesh","18/03/2020",2
"437","Uttar Pradesh","19/03/2020",3
"438","Uttar Pradesh","20/03/2020",4
"439","Uttar Pradesh","21/03/2020",4
"440","Uttar Pradesh","22/03/2020",2
"441","Uttar Pradesh","23/03/2020",4
"442","Uttar Pradesh","24/03/2020",1
"443","Uttar Pradesh","25/03/2020",3
"444","Uttar Pradesh","26/03/2020",4
"445","Uttar Pradesh","27/03/2020",7
"446","Uttar Pradesh","28/03/2020",16
"447","Uttar Pradesh","29/03/2020",7
"448","Uttar Pradesh","30/03/2020",24
"449","Uttar Pradesh","31/03/2020",8
"450","Uttarakhand","02/04/2020",3
"451","Uttarakhand","03/04/2020",6
"452","Uttarakhand","04/04/2020",6
"453","Uttarakhand","05/04/2020",4
"454","Uttarakhand","06/04/2020",5
"455","Uttarakhand","08/04/2020",4
"456","Uttarakhand","15/03/2020",1
"457","Uttarakhand","19/03/2020",2
"458","Uttarakhand","23/03/2020",1
"459","Uttarakhand","25/03/2020",1
"460","Uttarakhand","28/03/2020",1
"461","Uttarakhand","29/03/2020",1
"462","West Bengal","02/04/2020",16
"463","West Bengal","05/04/2020",27
"464","West Bengal","07/04/2020",11
"465","West Bengal","08/04/2020",8
"466","West Bengal","09/04/2020",4
"467","West Bengal","10/04/2020",13
"468","West Bengal","17/03/2020",1
"469","West Bengal","20/03/2020",1
"470","West Bengal","21/03/2020",2
"471","West Bengal","22/03/2020",3
"472","West Bengal","24/03/2020",2
"473","West Bengal","26/03/2020",1
"474","West Bengal","27/03/2020",5
"475","West Bengal","28/03/2020",3
"476","West Bengal","29/03/2020",3
"477","West Bengal","30/03/2020",1
"478","West Bengal","31/03/2020",15
